PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27771056","Enteropathogen infections in canine puppies: (Co-)occurrence, clinical relevance and risk factors","Duijvestijn M, Mughini-Gras L, Schuurman N, Schijf W, Wagenaar JA, Egberink H.","Vet Microbiol. 2016 Nov 15;195:115-122. doi: 10.1016/j.vetmic.2016.09.006. Epub 2016 Sep 17.","Duijvestijn M","Vet Microbiol","2016","2016/10/25","PMC7130724","","10.1016/j.vetmic.2016.09.006"
"27634894","Porcine epidemic diarrhea virus nucleoprotein contributes to HMGB1 transcription and release by interacting with C/EBP-β","Huan CC, Wang HX, Sheng XX, Wang R, Wang X, Liao Y, Liu QF, Tong GZ, Ding C, Fan HJ, Wu JQ, Mao X.","Oncotarget. 2016 Nov 15;7(46):75064-75080. doi: 10.18632/oncotarget.11991.","Huan CC","Oncotarget","2016","2016/09/17","PMC5342723","","10.18632/oncotarget.11991"
"27933782","Integration of Global Analyses of Host Molecular Responses with Clinical Data To Evaluate Pathogenesis and Advance Therapies for Emerging and Re-emerging Viral Infections","Falcinelli SD, Chertow DS, Kindrachuk J.","ACS Infect Dis. 2016 Nov 11;2(11):787-799. doi: 10.1021/acsinfecdis.6b00104. Epub 2016 Aug 5.","Falcinelli SD","ACS Infect Dis","2016","2016/12/10","PMC6131701","NIHMS987446","10.1021/acsinfecdis.6b00104"
"27834708","Complete Genome Sequence of Human Coronavirus OC43 Isolated from Mexico","Taboada BT, Isa P, Espinoza MA, Aponte FE, Arias-Ortiz MA, Monge-Martínez J, Rodríguez-Vázquez R, Díaz-Hernández F, Zárate-Vidal F, Wong-Chew RM, Firo-Reyes V, Del Río-Almendárez CN, Gaitán-Meza J, Villaseñor-Sierra A, Martínez-Aguilar G, García-Borjas M, Noyola DE, Pérez-Gónzalez LF, López S, Santos-Preciado JI, Arias CF.","Genome Announc. 2016 Nov 10;4(6):e01256-16. doi: 10.1128/genomeA.01256-16.","Taboada BT","Genome Announc","2016","2016/11/12","PMC5105101","","10.1128/genomeA.01256-16"
"27826140","Characterization of anti-MERS-CoV antibodies against various recombinant structural antigens of MERS-CoV in an imported case in China","Wang W, Wang H, Deng Y, Song T, Lan J, Wu G, Ke C, Tan W.","Emerg Microbes Infect. 2016 Nov 9;5(11):e113. doi: 10.1038/emi.2016.114.","Wang W","Emerg Microbes Infect","2016","2016/11/10","PMC5148018","","10.1038/emi.2016.114"
"27872828","Middle East respiratory syndrome coronavirus disease is rare in children: An update from Saudi Arabia","Al-Tawfiq JA, Kattan RF, Memish ZA.","World J Clin Pediatr. 2016 Nov 8;5(4):391-396. doi: 10.5409/wjcp.v5.i4.391. eCollection 2016 Nov 8.","Al-Tawfiq JA","World J Clin Pediatr","2016","2016/11/23","PMC5099592","","10.5409/wjcp.v5.i4.391"
"27824081","The nucleolar protein GLTSCR2 is required for efficient viral replication","Wang P, Meng W, Han SC, Li CC, Wang XJ, Wang XJ.","Sci Rep. 2016 Nov 8;6:36226. doi: 10.1038/srep36226.","Wang P","Sci Rep","2016","2016/11/09","PMC5099953","","10.1038/srep36226"
"27521523","A dynamic compartmental model for the Middle East respiratory syndrome outbreak in the Republic of Korea: A retrospective analysis on control interventions and superspreading events","Lee J, Chowell G, Jung E.","J Theor Biol. 2016 Nov 7;408:118-126. doi: 10.1016/j.jtbi.2016.08.009. Epub 2016 Aug 10.","Lee J","J Theor Biol","2016","2016/08/14","PMC7094115","","10.1016/j.jtbi.2016.08.009"
"28196409","Mental health status of people isolated due to Middle East Respiratory Syndrome","Jeong H, Yim HW, Song YJ, Ki M, Min JA, Cho J, Chae JH.","Epidemiol Health. 2016 Nov 5;38:e2016048. doi: 10.4178/epih.e2016048. eCollection 2016.","Jeong H","Epidemiol Health","2016","2017/02/15","PMC5177805","","10.4178/epih.e2016048"
"27670071","Effect of different vaccination strategies on IBV QX population dynamics and clinical outbreaks","Franzo G, Tucciarone CM, Blanco A, Nofrarías M, Biarnés M, Cortey M, Majó N, Catelli E, Cecchinato M.","Vaccine. 2016 Nov 4;34(46):5670-5676. doi: 10.1016/j.vaccine.2016.09.014. Epub 2016 Sep 23.","Franzo G","Vaccine","2016","2016/09/28","PMC7173296","","10.1016/j.vaccine.2016.09.014"
"26572934","Structural basis for the development of SARS 3CL protease inhibitors from a peptide mimic to an aza-decaline scaffold","Teruya K, Hattori Y, Shimamoto Y, Kobayashi K, Sanjoh A, Nakagawa A, Yamashita E, Akaji K.","Biopolymers. 2016 Nov 4;106(4):391-403. doi: 10.1002/bip.22773.","Teruya K","Biopolymers","2016","2015/11/18","PMC7159131","","10.1002/bip.22773"
"27812197","A Comparative Study of Clinical Presentation and Risk Factors for Adverse Outcome in Patients Hospitalised with Acute Respiratory Disease Due to MERS Coronavirus or Other Causes","Garbati MA, Fagbo SF, Fang VJ, Skakni L, Joseph M, Wani TA, Cowling BJ, Peiris M, Hakawi A.","PLoS One. 2016 Nov 3;11(11):e0165978. doi: 10.1371/journal.pone.0165978. eCollection 2016.","Garbati MA","PLoS One","2016","2016/11/05","PMC5094725","","10.1371/journal.pone.0165978"
"27808119","Directional and reoccurring sequence change in zoonotic RNA virus genomes visualized by time-series word count","Wada Y, Wada K, Iwasaki Y, Kanaya S, Ikemura T.","Sci Rep. 2016 Nov 3;6:36197. doi: 10.1038/srep36197.","Wada Y","Sci Rep","2016","2016/11/04","PMC5093548","","10.1038/srep36197"
"30512360","La cause la plus fréquente de détresse respiratoire et d’hospitalisation","Brouard J, Tran L, Flammang A, Vabret A.","Rev Prat. 2016 Nov;66(9):966-967.","Brouard J","Rev Prat","2016","2018/12/05","","",""
"30004658","[Current Status of Middle East Respiratory Syndrome Vaccines]","Fan Y, Jiang Z, Li P, Den Y, Huang J, Zhu L, Xu Z.","Bing Du Xue Bao. 2016 Nov;32(6):825-9.","Fan Y","Bing Du Xue Bao","2016","2018/07/14","","",""
"28191331","Development of Dual TaqMan Based One-Step rRT-PCR Assay Panel for Rapid and Accurate Diagnostic Test of MERS-CoV: A Novel Human Coronavirus, Ahead of Hajj Pilgrimage","Hashemzadeh MS, Rasouli R, Zahraei B, Izadi M, Tat M, Saadat SH, Najarasl M, Khansari Nejad B, Dorostkar R.","Iran Red Crescent Med J. 2016 Jun 21;18(11):e23874. doi: 10.5812/ircmj.23874. eCollection 2016 Nov.","Hashemzadeh MS","Iran Red Crescent Med J","2016","2017/02/14","PMC5292137","","10.5812/ircmj.23874"
"27900364","Analysis of intrapatient heterogeneity uncovers the microevolution of Middle East respiratory syndrome coronavirus","Park D, Huh HJ, Kim YJ, Son DS, Jeon HJ, Im EH, Kim JW, Lee NY, Kang ES, Kang CI, Chung DR, Ahn JH, Peck KR, Choi SS, Kim YJ, Ki CS, Park WY.","Cold Spring Harb Mol Case Stud. 2016 Nov;2(6):a001214. doi: 10.1101/mcs.a001214.","Park D","Cold Spring Harb Mol Case Stud","2016","2016/12/01","PMC5111008","","10.1101/mcs.a001214"
"27898218","Global Health Security: Building Capacities for Early Event Detection, Epidemiologic Workforce, and Laboratory Response","Balajee SA, Arthur R, Mounts AW.","Health Secur. 2016 Nov/Dec;14(6):424-432. doi: 10.1089/hs.2015.0062. Epub 2016 Nov 29.","Balajee SA","Health Secur","2016","2016/11/30","","","10.1089/hs.2015.0062"
"27862363","A comprehensive microbiological safety approach for agarose encapsulated porcine islets intended for clinical trials","Gazda LS, Collins J, Lovatt A, Holdcraft RW, Morin MJ, Galbraith D, Graham M, Laramore MA, Maclean C, Black J, Milne EW, Marthaler DG, Vinerean HV, Michalak MM, Hoffer D, Richter S, Hall RD, Smith BH.","Xenotransplantation. 2016 Nov;23(6):444-463. doi: 10.1111/xen.12277. Epub 2016 Nov 11.","Gazda LS","Xenotransplantation","2016","2016/11/19","PMC7169751","","10.1111/xen.12277"
"27836046","An economic evaluation of intervention strategies for Porcine Epidemic Diarrhea (PED)","Weng L, Weersink A, Poljak Z, de Lange K, von Massow M.","Prev Vet Med. 2016 Nov 1;134:58-68. doi: 10.1016/j.prevetmed.2016.09.018. Epub 2016 Sep 23.","Weng L","Prev Vet Med","2016","2016/11/13","","","10.1016/j.prevetmed.2016.09.018"
"27767011","Risk Factors for Middle East Respiratory Syndrome Coronavirus Infection among Healthcare Personnel","Alraddadi BM, Al-Salmi HS, Jacobs-Slifka K, Slayton RB, Estivariz CF, Geller AI, Al-Turkistani HH, Al-Rehily SS, Alserehi HA, Wali GY, Alshukairi AN, Azhar EI, Haynes L, Swerdlow DL, Jernigan JA, Madani TA.","Emerg Infect Dis. 2016 Nov;22(11):1915-1920. doi: 10.3201/eid2211.160920.","Alraddadi BM","Emerg Infect Dis","2016","2016/10/22","PMC5088034","","10.3201/eid2211.160920"
"27743916","Bioinformatics and functional analyses of coronavirus nonstructural proteins involved in the formation of replicative organelles","Neuman BW.","Antiviral Res. 2016 Nov;135:97-107. doi: 10.1016/j.antiviral.2016.10.005. Epub 2016 Oct 13.","Neuman BW","Antiviral Res","2016","2016/11/08","PMC7113682","","10.1016/j.antiviral.2016.10.005"
"27729119","The ubiquity of asymptomatic respiratory viral infections in the tonsils and adenoids of children and their impact on airway obstruction","Faden H, Callanan V, Pizzuto M, Nagy M, Wilby M, Lamson D, Wrotniak B, Juretschko S, St George K.","Int J Pediatr Otorhinolaryngol. 2016 Nov;90:128-132. doi: 10.1016/j.ijporl.2016.09.006. Epub 2016 Sep 14.","Faden H","Int J Pediatr Otorhinolaryngol","2016","2016/10/13","PMC7132388","","10.1016/j.ijporl.2016.09.006"
"27709848","Clinical Progression and Cytokine Profiles of Middle East Respiratory Syndrome Coronavirus Infection","Kim ES, Choe PG, Park WB, Oh HS, Kim EJ, Nam EY, Na SH, Kim M, Song KH, Bang JH, Park SW, Kim HB, Kim NJ, Oh MD.","J Korean Med Sci. 2016 Nov;31(11):1717-1725. doi: 10.3346/jkms.2016.31.11.1717.","Kim ES","J Korean Med Sci","2016","2016/10/07","PMC5056202","","10.3346/jkms.2016.31.11.1717"
"27698163","Tissue localization, shedding, virus carriage, antibody response, and aerosol transmission of Porcine epidemic diarrhea virus following inoculation of 4-week-old feeder pigs","Niederwerder MC, Nietfeld JC, Bai J, Peddireddi L, Breazeale B, Anderson J, Kerrigan MA, An B, Oberst RD, Crawford K, Lager KM, Madson DM, Rowland RR, Anderson GA, Hesse RA.","J Vet Diagn Invest. 2016 Nov;28(6):671-678. doi: 10.1177/1040638716663251. Epub 2016 Oct 3.","Niederwerder MC","J Vet Diagn Invest","2016","2016/10/05","","","10.1177/1040638716663251"
"27696819","Putative Receptor Binding Domain of Bat-Derived Coronavirus HKU9 Spike Protein: Evolution of Betacoronavirus Receptor Binding Motifs","Huang C, Qi J, Lu G, Wang Q, Yuan Y, Wu Y, Zhang Y, Yan J, Gao GF.","Biochemistry. 2016 Nov 1;55(43):5977-5988. doi: 10.1021/acs.biochem.6b00790. Epub 2016 Oct 18.","Huang C","Biochemistry","2016","2016/10/05","PMC7075523","","10.1021/acs.biochem.6b00790"
"27644171","[Emerging infectious agents]","Chidiac C, Ferry T.","Transfus Clin Biol. 2016 Nov;23(4):253-262. doi: 10.1016/j.tracli.2016.08.007. Epub 2016 Sep 17.","Chidiac C","Transfus Clin Biol","2016","2016/09/21","PMC7110781","","10.1016/j.tracli.2016.08.007"
"27641481","Building predictive models for MERS-CoV infections using data mining techniques","Al-Turaiki I, Alshahrani M, Almutairi T.","J Infect Public Health. 2016 Nov-Dec;9(6):744-748. doi: 10.1016/j.jiph.2016.09.007. Epub 2016 Sep 15.","Al-Turaiki I","J Infect Public Health","2016","2016/09/20","PMC7102847","","10.1016/j.jiph.2016.09.007"
"27639955","Generation and Characterization of Eptesicus fuscus (Big brown bat) kidney cell lines immortalized using the Myotis polyomavirus large T-antigen","Banerjee A, Rapin N, Miller M, Griebel P, Zhou Y, Munster V, Misra V.","J Virol Methods. 2016 Nov;237:166-173. doi: 10.1016/j.jviromet.2016.09.008. Epub 2016 Sep 14.","Banerjee A","J Virol Methods","2016","2016/09/19","PMC7113758","","10.1016/j.jviromet.2016.09.008"
"27619927","Polymorphisms in the S1 spike glycoprotein of Arkansas-type infectious bronchitis virus (IBV) show differential binding to host tissues and altered antigenicity","Leyson C, França M, Jackwood M, Jordan B.","Virology. 2016 Nov;498:218-225. doi: 10.1016/j.virol.2016.08.030. Epub 2016 Sep 15.","Leyson C","Virology","2016","2016/09/14","PMC7111678","","10.1016/j.virol.2016.08.030"
"27606432","Exposures among MERS Case-Patients, Saudi Arabia, January-February 2016","Alhakeem RF, Midgley CM, Assiri AM, Alessa M, Al Hawaj H, Saeed AB, Almasri MM, Lu X, Abedi GR, Abdalla O, Mohammed M, Algarni HS, Al-Abdely HM, Alsharef AA, Nooh R, Erdman DD, Gerber SI, Watson JT.","Emerg Infect Dis. 2016 Nov;22(11):2020-2022. doi: 10.3201/eid2211.161042. Epub 2016 Nov 15.","Alhakeem RF","Emerg Infect Dis","2016","2016/09/09","PMC5088020","","10.3201/eid2211.161042"
"27598459","Orally Administrated Whole Yeast Vaccine Against Porcine Epidemic Diarrhea Virus Induced High Levels of IgA Response in Mice and Piglets","Wang X, Wang Z, Xu H, Xiang B, Dang R, Yang Z.","Viral Immunol. 2016 Nov;29(9):526-531. doi: 10.1089/vim.2016.0067. Epub 2016 Sep 6.","Wang X","Viral Immunol","2016","2016/09/07","","","10.1089/vim.2016.0067"
"27558415","Antagonism of RNase L Is Required for Murine Coronavirus Replication in Kupffer Cells and Liver Sinusoidal Endothelial Cells but Not in Hepatocytes","Li Y, Weiss SR.","J Virol. 2016 Oct 14;90(21):9826-9832. doi: 10.1128/JVI.01423-16. Print 2016 Nov 1.","Li Y","J Virol","2016","2016/08/26","PMC5068532","","10.1128/JVI.01423-16"
"27558123","The establishment and characteristics of cell-adapted IBV strain H120","Zhou Y, Yang X, Wang H, Zeng F, Zhang Z, Zhang A, Liu H.","Arch Virol. 2016 Nov;161(11):3179-87. doi: 10.1007/s00705-016-3008-3. Epub 2016 Aug 24.","Zhou Y","Arch Virol","2016","2016/08/26","","","10.1007/s00705-016-3008-3"
"27552321","Synthetic virus-like particles prepared via protein corona formation enable effective vaccination in an avian model of coronavirus infection","Chen HW, Huang CY, Lin SY, Fang ZS, Hsu CH, Lin JC, Chen YI, Yao BY, Hu CM.","Biomaterials. 2016 Nov;106:111-8. doi: 10.1016/j.biomaterials.2016.08.018. Epub 2016 Aug 15.","Chen HW","Biomaterials","2016","2016/08/24","PMC7112462","","10.1016/j.biomaterials.2016.08.018"
"27550352","Identification of Nafamostat as a Potent Inhibitor of Middle East Respiratory Syndrome Coronavirus S Protein-Mediated Membrane Fusion Using the Split-Protein-Based Cell-Cell Fusion Assay","Yamamoto M, Matsuyama S, Li X, Takeda M, Kawaguchi Y, Inoue JI, Matsuda Z.","Antimicrob Agents Chemother. 2016 Oct 21;60(11):6532-6539. doi: 10.1128/AAC.01043-16. Print 2016 Nov.","Yamamoto M","Antimicrob Agents Chemother","2016","2016/08/24","PMC5075056","","10.1128/AAC.01043-16"
"27530216","Phylogenetic and antigenic analysis of avian infectious bronchitis virus in southwestern China, 2012-2016","Xia J, He X, Yao KC, Du LJ, Liu P, Yan QG, Wen YP, Cao SJ, Han XF, Huang Y.","Infect Genet Evol. 2016 Nov;45:11-19. doi: 10.1016/j.meegid.2016.08.011. Epub 2016 Aug 13.","Xia J","Infect Genet Evol","2016","2016/08/18","PMC7106097","","10.1016/j.meegid.2016.08.011"
"27519621","Predictive factors for pneumonia development and progression to respiratory failure in MERS-CoV infected patients","Ko JH, Park GE, Lee JY, Lee JY, Cho SY, Ha YE, Kang CI, Kang JM, Kim YJ, Huh HJ, Ki CS, Jeong BH, Park J, Chung CR, Chung DR, Song JH, Peck KR.","J Infect. 2016 Nov;73(5):468-475. doi: 10.1016/j.jinf.2016.08.005. Epub 2016 Aug 9.","Ko JH","J Infect","2016","2016/08/14","PMC7112644","","10.1016/j.jinf.2016.08.005"
"27351075","The Role of Social Work for Foreign Residents in an Epidemic: The MERS Crisis in the Republic of Korea","Park HJ, Lee BJ.","Soc Work Public Health. 2016 Nov-Dec;31(7):656-664. doi: 10.1080/19371918.2016.1160352. Epub 2016 Jun 28.","Park HJ","Soc Work Public Health","2016","2016/06/29","","","10.1080/19371918.2016.1160352"
"27339792","Middle East respiratory syndrome coronavirus on inanimate surfaces: A risk for health care transmission","Khan RM, Al-Dorzi HM, Al Johani S, Balkhy HH, Alenazi TH, Baharoon S, Arabi YM.","Am J Infect Control. 2016 Nov 1;44(11):1387-1389. doi: 10.1016/j.ajic.2016.05.006. Epub 2016 Jun 20.","Khan RM","Am J Infect Control","2016","2016/06/25","PMC7132703","","10.1016/j.ajic.2016.05.006"
"27307213","Small molecules targeting viral RNA","Hermann T.","Wiley Interdiscip Rev RNA. 2016 Nov;7(6):726-743. doi: 10.1002/wrna.1373. Epub 2016 Jun 16.","Hermann T","Wiley Interdiscip Rev RNA","2016","2016/06/17","PMC7169885","","10.1002/wrna.1373"
"27130900","Middle East respiratory syndrome in South Korea during 2015: Risk-related perceptions and quarantine attitudes","Kim EY, Liao Q, Yu ES, Kim JH, Yoon SW, Lam WW, Fielding R.","Am J Infect Control. 2016 Nov 1;44(11):1414-1416. doi: 10.1016/j.ajic.2016.03.014. Epub 2016 Apr 26.","Kim EY","Am J Infect Control","2016","2016/05/01","PMC7115318","","10.1016/j.ajic.2016.03.014"
"27106741","Coronavirus Infection in Ferrets: Antigen Distribution and Inflammatory Response","Doria-Torra G, Vidaña B, Ramis A, Amarilla SP, Martínez J.","Vet Pathol. 2016 Nov;53(6):1180-1186. doi: 10.1177/0300985816634809. Epub 2016 Apr 22.","Doria-Torra G","Vet Pathol","2016","2016/04/24","","","10.1177/0300985816634809"
"27096404","Respiratory viruses associated with severe pneumonia in children under 2 years old in a rural community in Pakistan","Ali A, Akhund T, Warraich GJ, Aziz F, Rahman N, Umrani FA, Qureshi S, Petri WA Jr, Bhutta Z, Zaidi AK, Hughes MA.","J Med Virol. 2016 Nov;88(11):1882-90. doi: 10.1002/jmv.24557. Epub 2016 May 3.","Ali A","J Med Virol","2016","2016/04/21","PMC7166621","","10.1002/jmv.24557"
"26726780","Middle East respiratory syndrome coronavirus infection: a short note on cases with renal failure problem","Joob B, Wiwanitkit V.","Ren Fail. 2016 Nov;38(10):1749-1750. doi: 10.3109/0886022X.2015.1128772. Epub 2016 Jan 4.","Joob B","Ren Fail","2016","2016/01/05","","","10.3109/0886022X.2015.1128772"
"27788254","Microorganisms Causing Community-Acquired Acute Bronchitis: The Role of Bacterial Infection","Park JY, Park S, Lee SH, Lee MG, Park YB, Oh KC, Lee JM, Kim DI, Seo KH, Shin KC, Yoo KH, Ko Y, Jang SH, Jung KS, Hwang YI.","PLoS One. 2016 Oct 27;11(10):e0165553. doi: 10.1371/journal.pone.0165553. eCollection 2016.","Park JY","PLoS One","2016","2016/10/28","PMC5082923","","10.1371/journal.pone.0165553"
"27783669","Middle East Respiratory Coronavirus Accessory Protein 4a Inhibits PKR-Mediated Antiviral Stress Responses","Rabouw HH, Langereis MA, Knaap RC, Dalebout TJ, Canton J, Sola I, Enjuanes L, Bredenbeek PJ, Kikkert M, de Groot RJ, van Kuppeveld FJ.","PLoS Pathog. 2016 Oct 26;12(10):e1005982. doi: 10.1371/journal.ppat.1005982. eCollection 2016 Oct.","Rabouw HH","PLoS Pathog","2016","2016/10/27","PMC5081173","","10.1371/journal.ppat.1005982"
"27791014","Proteolytic processing of Middle East respiratory syndrome coronavirus spikes expands virus tropism","Park JE, Li K, Barlan A, Fehr AR, Perlman S, McCray PB Jr, Gallagher T.","Proc Natl Acad Sci U S A. 2016 Oct 25;113(43):12262-12267. doi: 10.1073/pnas.1608147113. Epub 2016 Oct 10.","Park JE","Proc Natl Acad Sci U S A","2016","2016/10/30","PMC5086990","","10.1073/pnas.1608147113"
"27776489","Respiratory microbes present in the nasopharynx of children hospitalised with suspected pulmonary tuberculosis in Cape Town, South Africa","Dube FS, Kaba M, Robberts FJ, Ah Tow L, Lubbe S, Zar HJ, Nicol MP.","BMC Infect Dis. 2016 Oct 24;16(1):597. doi: 10.1186/s12879-016-1934-z.","Dube FS","BMC Infect Dis","2016","2016/10/26","PMC5075757","","10.1186/s12879-016-1934-z"
"27775012","Comparison of incubation period distribution of human infections with MERS-CoV in South Korea and Saudi Arabia","Virlogeux V, Fang VJ, Park M, Wu JT, Cowling BJ.","Sci Rep. 2016 Oct 24;6:35839. doi: 10.1038/srep35839.","Virlogeux V","Sci Rep","2016","2016/10/25","PMC5075793","","10.1038/srep35839"
"27760233","Characterization of the Role of Hexamer AGUAAA and Poly(A) Tail in Coronavirus Polyadenylation","Peng YH, Lin CH, Lin CN, Lo CY, Tsai TL, Wu HY.","PLoS One. 2016 Oct 19;11(10):e0165077. doi: 10.1371/journal.pone.0165077. eCollection 2016.","Peng YH","PLoS One","2016","2016/10/21","PMC5070815","","10.1371/journal.pone.0165077"
"27665355","Infectious bronchitis virus poly-epitope-based vaccine protects chickens from acute infection","Tan L, Zhang Y, Liu F, Yuan Y, Zhan Y, Sun Y, Qiu X, Meng C, Song C, Ding C.","Vaccine. 2016 Oct 17;34(44):5209-5216. doi: 10.1016/j.vaccine.2016.09.022. Epub 2016 Sep 21.","Tan L","Vaccine","2016","2016/09/26","","","10.1016/j.vaccine.2016.09.022"
"27489282","Carcinoembryonic Antigen-Related Cell Adhesion Molecule 5 Is an Important Surface Attachment Factor That Facilitates Entry of Middle East Respiratory Syndrome Coronavirus","Chan CM, Chu H, Wang Y, Wong BH, Zhao X, Zhou J, Yang D, Leung SP, Chan JF, Yeung ML, Yan J, Lu G, Gao GF, Yuen KY.","J Virol. 2016 Sep 29;90(20):9114-27. doi: 10.1128/JVI.01133-16. Print 2016 Oct 15.","Chan CM","J Virol","2016","2016/08/05","PMC5044831","","10.1128/JVI.01133-16"
"27489277","Mouse Hepatitis Virus Infection Induces a Toll-Like Receptor 2-Dependent Activation of Inflammatory Functions in Liver Sinusoidal Endothelial Cells during Acute Hepatitis","Bleau C, Filliol A, Samson M, Lamontagne L.","J Virol. 2016 Sep 29;90(20):9096-113. doi: 10.1128/JVI.01069-16. Print 2016 Oct 15.","Bleau C","J Virol","2016","2016/08/05","PMC5044860","","10.1128/JVI.01069-16"
"27432840","Interpreting Results From Environmental Contamination Studies of Middle East Respiratory Syndrome Coronavirus","Van Kerkhove MD, Peiris MJ, Malik MR, Ben Embarek P.","Clin Infect Dis. 2016 Oct 15;63(8):1142. doi: 10.1093/cid/ciw478. Epub 2016 Jul 17.","Van Kerkhove MD","Clin Infect Dis","2016","2016/07/20","PMC7108072","","10.1093/cid/ciw478"
"27432839","Transmissibility of Middle East Respiratory Syndrome by the Airborne Route","Oh MD.","Clin Infect Dis. 2016 Oct 15;63(8):1143. doi: 10.1093/cid/ciw479. Epub 2016 Jul 17.","Oh MD","Clin Infect Dis","2016","2016/07/20","PMC7539629","","10.1093/cid/ciw479"
"27521370","Rational design of a synthetic mammalian riboswitch as a ligand-responsive -1 ribosomal frame-shifting stimulator","Lin YH, Chang KY.","Nucleic Acids Res. 2016 Oct 14;44(18):9005-9015. doi: 10.1093/nar/gkw718. Epub 2016 Aug 12.","Lin YH","Nucleic Acids Res","2016","2016/08/14","PMC5062990","","10.1093/nar/gkw718"
"27738043","Complete Genome Sequence of a Brazil-Type Avian coronavirus Detected in a Chicken","Brandão PE, Ayres GR, Torres CA, Villarreal LY, Hora AS, Taniwaki SA.","Genome Announc. 2016 Oct 13;4(5):e01135-16. doi: 10.1128/genomeA.01135-16.","Brandão PE","Genome Announc","2016","2016/10/15","PMC5064116","","10.1128/genomeA.01135-16"
"27733408","Middle East respiratory syndrome","Shalhoub S, Omrani AS.","BMJ. 2016 Oct 12;355:i5281. doi: 10.1136/bmj.i5281.","Shalhoub S","BMJ","2016","2016/10/14","","","10.1136/bmj.i5281"
"27716790","Cathepsin L Helps to Defend Mice from Infection with Influenza A","Xu X, Greenland JR, Gotts JE, Matthay MA, Caughey GH.","PLoS One. 2016 Oct 7;11(10):e0164501. doi: 10.1371/journal.pone.0164501. eCollection 2016.","Xu X","PLoS One","2016","2016/10/08","PMC5055332","","10.1371/journal.pone.0164501"
"27761437","MERS-CoV at the Animal-Human Interface: Inputs on Exposure Pathways from an Expert-Opinion Elicitation","Funk AL, Goutard FL, Miguel E, Bourgarel M, Chevalier V, Faye B, Peiris JS, Van Kerkhove MD, Roger FL.","Front Vet Sci. 2016 Oct 5;3:88. doi: 10.3389/fvets.2016.00088. eCollection 2016.","Funk AL","Front Vet Sci","2016","2016/10/21","PMC5051548","","10.3389/fvets.2016.00088"
"30387111","Research agenda on persistent and unpredictable threat of influenza and emerging respiratory infections: a public health necessity in the Eastern Mediterranean Region (Guest Editorial)","Mandil A, Bresee J, Tageldin MA, Azad TM, Khan W.","East Mediterr Health J. 2016 Oct 2;22(7):430-431.","Mandil A","East Mediterr Health J","2016","2018/11/03","","",""
"27714748","Middle East respiratory syndrome coronavirus: current knowledge and future considerations","Malik M, Elkholy AA, Khan W, Hassounah S, Abubakar A, Minh NT, Mala P.","East Mediterr Health J. 2016 Oct 2;22(7):537-546.","Malik M","East Mediterr Health J","2016","2016/10/08","","",""
"27714747","Influenza virus positivity and circulating subtypes among cases of influenza-like illness and severe acute respiratory infection, Egypt, 2012-2015","Refaey S, Amin M, Labib M, Kandeel A.","East Mediterr Health J. 2016 Oct 2;22(7):527-536.","Refaey S","East Mediterr Health J","2016","2016/10/08","","",""
"27714746","Burden of acute respiratory disease of epidemic and pandemic potential in the WHO Eastern Mediterranean Region: A literature review","Abubakar A, Malik M, Pebody RG, Elkholy AA, Khan W, Bellos A, Mala P.","East Mediterr Health J. 2016 Oct 2;22(7):513-526.","Abubakar A","East Mediterr Health J","2016","2016/10/08","","",""
"27714741","An outbreak of Middle East Respiratory Syndrome (MERS) due to coronavirus in Al-Ahssa Region, Saudi Arabia, 2015","El Bushra HE, Abdalla MN, Al Arbash H, Alshayeb Z, Al-Ali S, Latif ZA, Al-Bahkit H, Abdalla O, Mohammed M, Al-Abdely H, Chahed M, Lohiniva AL, Saeed AB.","East Mediterr Health J. 2016 Oct 2;22(7):468-475.","El Bushra HE","East Mediterr Health J","2016","2016/10/08","","",""
"27327437","Setting a trap for respiratory viruses","Karlsson EA.","Virulence. 2016 Oct 2;7(7):740-1. doi: 10.1080/21505594.2016.1204062. Epub 2016 Jun 21.","Karlsson EA","Virulence","2016","2016/06/22","PMC5029299","","10.1080/21505594.2016.1204062"
"27145085","Enhanced detection of respiratory pathogens with nanotrap particles","Shafagati N, Fite K, Patanarut A, Baer A, Pinkham C, An S, Foote B, Lepene B, Kehn-Hall K.","Virulence. 2016 Oct 2;7(7):756-69. doi: 10.1080/21505594.2016.1185585. Epub 2016 May 4.","Shafagati N","Virulence","2016","2016/05/05","PMC5029303","","10.1080/21505594.2016.1185585"
"28149491","Evidence of human coroanvirus (229E), in patients with respiratory infection, Iran, 2015: the first report","Madhi A, Ghalyanchilangeroudi A, Soleimani M.","Iran J Microbiol. 2016 Oct;8(5):316-320.","Madhi A","Iran J Microbiol","2016","2017/02/03","PMC5277600","",""
"28078898","[Differential diagnosis of the viral etiology of suspected mumps in a population with high vaccine coverage]","Limberková R, Havlíčková M, Smíšková D, Labská K, Herrmannová K, Procházková J, Jiřincová H, Marešová V.","Epidemiol Mikrobiol Imunol. 2016 Fall;65(4):220-224.","Limberková R","Epidemiol Mikrobiol Imunol","2016","2017/01/13","","",""
