PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35535484","Daily and average associations of physical activity, social media use, and sleep among adolescent girls during the COVID-19 pandemic","Hamilton JL, Hutchinson E, Evankovich MR, Ladouceur CD, Silk JS.","J Sleep Res. 2023 Feb;32(1):e13611. doi: 10.1111/jsr.13611. Epub 2022 May 10.","Hamilton JL","J Sleep Res","2023","2022/05/10","PMC9347531","NIHMS1815952","10.1111/jsr.13611"
"35529075","Wildfire-induced pollution and its short-term impact on COVID-19 cases and mortality in California","Naqvi HR, Mutreja G, Shakeel A, Singh K, Abbas K, Naqvi DF, Chaudhary AA, Siddiqui MA, Gautam AS, Gautam S, Naqvi AR.","Gondwana Res. 2023 Feb;114:30-39. doi: 10.1016/j.gr.2022.04.016. Epub 2022 May 4.","Naqvi HR","Gondwana Res","2023","2022/05/09","PMC9066963","","10.1016/j.gr.2022.04.016"
"35513690","Comparison of a novel antigen detection test with reverse transcription polymerase chain reaction assay for laboratory diagnosis of SARS-CoV-2 infection","Cirit OS, Mutlu E, Sancak B, Kocagöz T, Can Ö, Çicek C, Arzu Sayiner A, Appak Ö, Uyar NY, Külah C, Çiçek AÇ, Özgümüs OB, Ay Altintop Y, Saatçi E, Karsligil T, Zer Y, Özen NS, Çekin Y, Karahan ZC, Evren E, Karakoç AE, Orhan SG, Mutlu D, Bozdemir T, Çayci YT, Çinar C, Tasbakan M, Mert M, Çinar E, Kutsoylu OÖE, Kocagöz S, Ertürk A, Çelik I, Mete AÖ, Günalp Eneyli M, Akdemir I, Karakök T, Inan D, Atilla A, Taflan ŞO, Yörük KE.","Infection. 2023 Feb;51(1):91-96. doi: 10.1007/s15010-022-01832-9. Epub 2022 May 5.","Cirit OS","Infection","2023","2022/05/05","PMC9070611","","10.1007/s15010-022-01832-9"
"35510736","Synchronous Home-Based Telemedicine for Primary Care: A Review","Lindenfeld Z, Berry C, Albert S, Massar R, Shelley D, Kwok L, Fennelly K, Chang JE.","Med Care Res Rev. 2023 Feb;80(1):3-15. doi: 10.1177/10775587221093043. Epub 2022 May 5.","Lindenfeld Z","Med Care Res Rev","2023","2022/05/05","","","10.1177/10775587221093043"
"35490343","How effective is rescue therapeutic plasma exchange in treatment of SARS-Coronavirus-2?","Diskin CJ, Maldonado R, Leon J, Dansby LM, Carter TB, Radcliff L, Diskin CD.","Ther Apher Dial. 2023 Feb;27(1):170-176. doi: 10.1111/1744-9987.13862. Epub 2022 May 23.","Diskin CJ","Ther Apher Dial","2023","2022/05/01","PMC9348252","","10.1111/1744-9987.13862"
"35490090","Midwives' experiences of providing maternity care to women and families during the COVID-19 pandemic in Northern Italy","Fumagalli S, Borrelli S, Ornaghi S, Vergani P, Nespoli A.","Women Birth. 2023 Feb;36(1):e57-e64. doi: 10.1016/j.wombi.2022.04.011. Epub 2022 Apr 19.","Fumagalli S","Women Birth","2023","2022/04/30","PMC9015962","","10.1016/j.wombi.2022.04.011"
"35486356","SARS-CoV-2 infection in chronic kidney disease patients with pre-existing dialysis: description across different pandemic intervals and effect on disease course (mortality)","Pilgram L, Eberwein L, Jensen BO, Jakob CEM, Koehler FC, Hower M, Kielstein JT, Stecher M, Hohenstein B, Prasser F, Westhoff T, de Miranda SMN, Vehreschild MJGT, Lanznaster J, Dolff S; LEOSS study group.","Infection. 2023 Feb;51(1):71-81. doi: 10.1007/s15010-022-01826-7. Epub 2022 Apr 29.","Pilgram L","Infection","2023","2022/04/29","PMC9052729","","10.1007/s15010-022-01826-7"
"35482208","Treatment of COVID-19 with monoclonal antibodies casirivimab and imdevimab in pregnancy","Folkman R, Blennow O, Tovatt T, Pettersson K, Nowak P.","Infection. 2023 Feb;51(1):261-263. doi: 10.1007/s15010-022-01829-4. Epub 2022 Apr 28.","Folkman R","Infection","2023","2022/04/28","PMC9046532","","10.1007/s15010-022-01829-4"
"35474409","An Insight into Modern Targeted Genome-Editing Technologies with a Special Focus on CRISPR/Cas9 and its Applications","Akram F, Sahreen S, Aamir F, Haq IU, Malik K, Imtiaz M, Naseem W, Nasir N, Waheed HM.","Mol Biotechnol. 2023 Feb;65(2):227-242. doi: 10.1007/s12033-022-00501-4. Epub 2022 Apr 26.","Akram F","Mol Biotechnol","2023","2022/04/27","PMC9041284","","10.1007/s12033-022-00501-4"
"35474255","Dream-enactment behaviours during the COVID-19 pandemic: an international COVID-19 sleep study","Liu Y, Partinen E, Chan NY, Dauvilliers Y, Inoue Y, De Gennaro L, Plazzi G, Bolstad CJ, Nadorff MR, Merikanto I, Bjorvatn B, Han F, Zhang B, Cunha AS, Mota-Rolim S, Léger D, Matsui K, Espie CA, Chung F, Morin CM, Sieminski M, Thomas P, Holzinger B, Partinen M, Wing YK.","J Sleep Res. 2023 Feb;32(1):e13613. doi: 10.1111/jsr.13613. Epub 2022 Apr 26.","Liu Y","J Sleep Res","2023","2022/04/27","PMC9115143","","10.1111/jsr.13613"
"35471631","Coronavirus: a comparative analysis of detection technologies in the wake of emerging variants","Sharma S, Shrivastava S, Kausley SB, Rai B, Pandit AB.","Infection. 2023 Feb;51(1):1-19. doi: 10.1007/s15010-022-01819-6. Epub 2022 Apr 26.","Sharma S","Infection","2023","2022/04/26","PMC9038995","","10.1007/s15010-022-01819-6"
"35468641","To Anticoagulate or Not to Anticoagulate in COVID-19: Lessons after 2 Years","Rizk JG, Gupta A, Lazo JG Jr, Sardar P, Henry BM, Lavie CJ, Effron MB.","Semin Thromb Hemost. 2023 Feb;49(1):62-72. doi: 10.1055/s-0042-1744302. Epub 2022 Apr 25.","Rizk JG","Semin Thromb Hemost","2023","2022/04/25","","","10.1055/s-0042-1744302"
"35451043","Molecular Mimicry between hPF4 and SARS-CoV-2 Spike Protein: Comment","Mungmunpuntipantip R, Wiwanitkit V.","Semin Thromb Hemost. 2023 Feb;49(1):105. doi: 10.1055/s-0042-1744279. Epub 2022 Apr 21.","Mungmunpuntipantip R","Semin Thromb Hemost","2023","2022/04/22","","","10.1055/s-0042-1744279"
"35445620","Is Household Unemployment Associated With Increased Verbal and Physical Child Abuse During the COVID Pandemic?","Ma M, Orsi R, Brooks-Russell A.","Child Maltreat. 2023 Feb;28(1):7-12. doi: 10.1177/10775595221088217. Epub 2022 Apr 21.","Ma M","Child Maltreat","2023","2022/04/21","","","10.1177/10775595221088217"
"35438413","Differential efficacy and safety of anti-SARS-CoV-2 antibody therapies for the management of COVID-19: a systematic review and network meta-analysis","Deng J, Heybati K, Ramaraju HB, Zhou F, Rayner D, Heybati S.","Infection. 2023 Feb;51(1):21-35. doi: 10.1007/s15010-022-01825-8. Epub 2022 Apr 19.","Deng J","Infection","2023","2022/04/19","PMC9016212","","10.1007/s15010-022-01825-8"
"35431597","Is safe distance enough to prevent COVID-19? Dispersion and tracking of aerosols in various artificial ventilation conditions using OpenFOAM","Mirza S, Niwalkar A, Gupta A, Gautam S, Anshul A, Bherwani H, Biniwale R, Kumar R.","Gondwana Res. 2023 Feb;114:40-54. doi: 10.1016/j.gr.2022.03.013. Epub 2022 Apr 8.","Mirza S","Gondwana Res","2023","2022/04/18","PMC8990448","","10.1016/j.gr.2022.03.013"
"35431596","Improving performance of deep learning predictive models for COVID-19 by incorporating environmental parameters","Wathore R, Rawlekar S, Anjum S, Gupta A, Bherwani H, Labhasetwar N, Kumar R.","Gondwana Res. 2023 Feb;114:69-77. doi: 10.1016/j.gr.2022.03.014. Epub 2022 Apr 8.","Wathore R","Gondwana Res","2023","2022/04/18","PMC8990533","","10.1016/j.gr.2022.03.014"
"35422406","The United Kingdom and the Netherlands maternity care responses to COVID-19: A comparative study","van den Berg LMM, Balaam MC, Nowland R, Moncrieff G, Topalidou A, Thompson S, Thomson G, de Jonge A, Downe S; ASPIRE-COVID19 Research Team.","Women Birth. 2023 Feb;36(1):127-135. doi: 10.1016/j.wombi.2022.03.010. Epub 2022 Apr 5.","van den Berg LMM","Women Birth","2023","2022/04/15","PMC8979792","","10.1016/j.wombi.2022.03.010"
"35414337","Severe Adams-Oliver Syndrome after Maternal COVID-19 Infection Could Be Another Effect of the SARS-CoV-2 Inflammatory Storm? Case Report","Okido MM, Ragazini CS, Duarte G, Coutinho CM, Marcolin AC.","Fetal Pediatr Pathol. 2023 Feb;42(1):131-136. doi: 10.1080/15513815.2022.2064018. Epub 2022 Apr 12.","Okido MM","Fetal Pediatr Pathol","2023","2022/04/13","","","10.1080/15513815.2022.2064018"
"35394529","Patients With Inflammatory Bowel Diseases Have Impaired Antibody Production After Anti-SARS-CoV-2 Vaccination: Results From a Panhellenic Registry","Zacharopoulou E, Orfanoudaki E, Tzouvala M, Tribonias G, Kokkotis G, Kitsou V, Almpani F, Christidou A, Viazis N, Mantzaris GJ, Tsafaridou M, Karmiris K, Theodoropoulou A, Papathanasiou E, Zampeli E, Michopoulos S, Tigkas S, Michalopoulos G, Laoudi E, Karatzas P, Mylonas I, Kyriakos N, Liatsos C, Kafetzi T, Theocharis G, Taka S, Panagiotopoulou K, Koutroubakis IE, Bamias G.","Inflamm Bowel Dis. 2023 Feb 1;29(2):228-237. doi: 10.1093/ibd/izac068.","Zacharopoulou E","Inflamm Bowel Dis","2023","2022/04/08","PMC9051580","","10.1093/ibd/izac068"
"35389679","Impact of COVID-19 on alcohol use disorder recovery: A qualitative study","Scarfe ML, Haik AK, Rahman L, Todi AA, Kane C, Walji A, Dickerman SR, Kelly JF, MacKillop J.","Exp Clin Psychopharmacol. 2023 Feb;31(1):148-162. doi: 10.1037/pha0000560. Epub 2022 Apr 7.","Scarfe ML","Exp Clin Psychopharmacol","2023","2022/04/07","","","10.1037/pha0000560"
"35385102","Severe Activity of Inflammatory Bowel Disease is a Risk Factor for Severe COVID-19","Macaluso FS, Giuliano A, Fries W, Viola A, Abbruzzese A, Cappello M, Giuffrida E, Carrozza L, Privitera AC, Magnano A, Ferracane C, Scalisi G, Minissale MG, Giangreco E, Garufi S, Bertolami C, Cucinotta U, Graziano F, Casà A, Renna S, Teresi G, Rizzuto G, Mannino M, Maida M, Orlando A.","Inflamm Bowel Dis. 2023 Feb 1;29(2):217-221. doi: 10.1093/ibd/izac064.","Macaluso FS","Inflamm Bowel Dis","2023","2022/04/06","PMC9383704","","10.1093/ibd/izac064"
"35384011","Mild and asymptomatic SARS-CoV-2 infection is not associated with progression of thyroid dysfunction or thyroid autoimmunity","Goyal A, Gupta Y, Kalaivani M, Tandon N.","Clin Endocrinol (Oxf). 2023 Feb;98(2):277-279. doi: 10.1111/cen.14731. Epub 2022 Apr 12.","Goyal A","Clin Endocrinol (Oxf)","2023","2022/04/06","PMC9111349","","10.1111/cen.14731"
"35379034","Political Trust, Mental Health, and the Coronavirus Pandemic: A Cross-National Study","Choi KW, Jung JH, Kim HH.","Res Aging. 2023 Feb;45(2):133-148. doi: 10.1177/01640275221078959. Epub 2022 Apr 5.","Choi KW","Res Aging","2023","2022/04/05","","","10.1177/01640275221078959"
"35365568","Research in the USA on COVID-19's long-term effects: measures needed to ensure black, indigenous and Latinx communities are not left behind","Medeiros M, Edwards HA, Baquet CR.","J Med Ethics. 2023 Feb;49(2):87-91. doi: 10.1136/medethics-2021-107436. Epub 2022 Apr 1.","Medeiros M","J Med Ethics","2023","2022/04/02","PMC8983399","","10.1136/medethics-2021-107436"
"35353332","Endoscopic findings of laryngitis caused by SARS-CoV-2/Omicron variant infection","Nishiyama Y, Wasano K.","Infection. 2023 Feb;51(1):283-284. doi: 10.1007/s15010-022-01808-9. Epub 2022 Mar 30.","Nishiyama Y","Infection","2023","2022/03/30","PMC8964919","","10.1007/s15010-022-01808-9"
"35343735","Mental health services for all: Factors influencing desire for mental health services among underresourced adults during COVID-19","Richie FJ, Langhinrichsen-Rohling J, Kaniuka A, Wilsey CN, Mennicke A, Harris YJ, Sullivan S, Gray G, Cramer RJ.","Psychol Serv. 2023 Feb;20(1):144-148. doi: 10.1037/ser0000644. Epub 2022 Mar 28.","Richie FJ","Psychol Serv","2023","2022/03/28","","","10.1037/ser0000644"
"35338102","Parenchymal lung abnormalities following hospitalisation for COVID-19 and viral pneumonitis: a systematic review and meta-analysis","Fabbri L, Moss S, Khan FA, Chi W, Xia J, Robinson K, Smyth AR, Jenkins G, Stewart I.","Thorax. 2023 Feb;78(2):191-201. doi: 10.1136/thoraxjnl-2021-218275. Epub 2022 Mar 25.","Fabbri L","Thorax","2023","2022/03/26","PMC8977456","","10.1136/thoraxjnl-2021-218275"
"35320487","Association of androgenetic alopecia with a more severe form of COVID-19 infection","Veskovic D, Ros T, Icin T, Stepanovic K, Janjic N, Kuljancic D, Sedlarevic S, Vlahovic D.","Ir J Med Sci. 2023 Feb;192(1):187-192. doi: 10.1007/s11845-022-02981-4. Epub 2022 Mar 23.","Veskovic D","Ir J Med Sci","2023","2022/03/23","PMC8942051","","10.1007/s11845-022-02981-4"
"35319298","The impact of briefly observing faces in opaque facial masks on emotion recognition and empathic concern","Shepherd JL, Rippon D.","Q J Exp Psychol (Hove). 2023 Feb;76(2):404-418. doi: 10.1177/17470218221092590. Epub 2022 Apr 27.","Shepherd JL","Q J Exp Psychol (Hove)","2023","2022/03/23","","","10.1177/17470218221092590"
"35306581","The common interests of health protection and the economy: evidence from scenario calculations of COVID-19 containment policies","Dorn F, Khailaie S, Stoeckli M, Binder SC, Mitra T, Lange B, Lautenbacher S, Peichl A, Vanella P, Wollmershäuser T, Fuest C, Meyer-Hermann M.","Eur J Health Econ. 2023 Feb;24(1):67-74. doi: 10.1007/s10198-022-01452-y. Epub 2022 Mar 19.","Dorn F","Eur J Health Econ","2023","2022/03/20","PMC8934060","","10.1007/s10198-022-01452-y"
"35305539","Selenium in the Prevention of SARS-CoV-2 and Other Viruses","Kieliszek M.","Biol Trace Elem Res. 2023 Feb;201(2):655-662. doi: 10.1007/s12011-022-03208-4. Epub 2022 Mar 19.","Kieliszek M","Biol Trace Elem Res","2023","2022/03/19","PMC8934016","","10.1007/s12011-022-03208-4"
"35304709","Post-discharge persistent headache and smell or taste dysfunction after hospitalisation for COVID-19: a single-centre study","Akıncı T.","Ir J Med Sci. 2023 Feb;192(1):369-375. doi: 10.1007/s11845-022-02980-5. Epub 2022 Mar 19.","Akıncı T","Ir J Med Sci","2023","2022/03/19","PMC8933127","","10.1007/s11845-022-02980-5"
"35266778","Affect and alcohol consumption: An ecological momentary assessment study during national lockdown","Tovmasyan A, Monk RL, Qureshi A, Bunting B, Heim D.","Exp Clin Psychopharmacol. 2023 Feb;31(1):92-105. doi: 10.1037/pha0000555. Epub 2022 Mar 10.","Tovmasyan A","Exp Clin Psychopharmacol","2023","2022/03/10","","","10.1037/pha0000555"
"35240864","Olfactory and Gustatory Dysfunction in COVID-19: A Global Bibliometric and Visualized Analysis","Zyoud SH, Shakhshir M, Koni A, Shahwan M, Jairoun AA, Al-Jabi SW.","Ann Otol Rhinol Laryngol. 2023 Feb;132(2):164-172. doi: 10.1177/00034894221082735. Epub 2022 Mar 3.","Zyoud SH","Ann Otol Rhinol Laryngol","2023","2022/03/04","PMC9834628","","10.1177/00034894221082735"
"35227085","Telemedicine and Otolaryngology in the COVID-19 Era","Nguyen BK, Eltahir HZ, Barinsky GL, Ying YM, Hsueh WD.","Ann Otol Rhinol Laryngol. 2023 Feb;132(2):148-154. doi: 10.1177/00034894221081613. Epub 2022 Feb 28.","Nguyen BK","Ann Otol Rhinol Laryngol","2023","2022/03/01","PMC9834621","","10.1177/00034894221081613"
"35152794","Consequences of the COVID-19 pandemic on the diagnosis and treatment of gastric cancer in referral centers in Italy","Solaini L, Bencivenga M, Rosa F, D'ignazio A, Marino E, Ministrini S, Sofia S, Sacco M, Mura G, Rausa E, Prizio M, Graziosi L, Degiuli M, Tiberio GAM, Alfieri S, Marrelli D, Morgagni P, Ercolani G.","Tumori. 2023 Feb;109(1):121-128. doi: 10.1177/03008916211072586. Epub 2022 Feb 13.","Solaini L","Tumori","2023","2022/02/14","","","10.1177/03008916211072586"
"35136377","Covid-19 and energy sector: Unique opportunity for switching to clean energy","Gollakota ARK, Shu CM.","Gondwana Res. 2023 Feb;114:93-116. doi: 10.1016/j.gr.2022.01.014. Epub 2022 Feb 4.","Gollakota ARK","Gondwana Res","2023","2022/02/09","PMC8815279","","10.1016/j.gr.2022.01.014"
"35130777","Outcomes of SARS-CoV-2 infection in cancer versus non-cancer-patients: a population-based study in northeastern Italy","Rugge M, Zorzi M, Guzzinati S, Stocco C, Avossa F, Del Zotto S, Clagnan E, Bricca L, Dal Maso L, Serraino D.","Tumori. 2023 Feb;109(1):38-46. doi: 10.1177/03008916211073771. Epub 2022 Feb 8.","Rugge M","Tumori","2023","2022/02/08","","","10.1177/03008916211073771"
"35119679","Socio-demographic Heterogeneity in Prevalence of SARS-COV-2 Infection and Death Rate: Relevance to Black College Student Knowledge of COVID-19 and SARS-COV-2","Emrani J, Hefner EN.","J Racial Ethn Health Disparities. 2023 Feb;10(1):14-31. doi: 10.1007/s40615-021-01193-3. Epub 2022 Feb 4.","Emrani J","J Racial Ethn Health Disparities","2023","2022/02/04","PMC8815385","","10.1007/s40615-021-01193-3"
"35091986","The Trend of CRISPR-Based Technologies in COVID-19 Disease: Beyond Genome Editing","Najafabadi ZY, Fanuel S, Falak R, Kaboli S, Kardar GA.","Mol Biotechnol. 2023 Feb;65(2):146-161. doi: 10.1007/s12033-021-00431-7. Epub 2022 Jan 29.","Najafabadi ZY","Mol Biotechnol","2023","2022/01/29","PMC8799426","","10.1007/s12033-021-00431-7"
"35089505","Advanced Imaging Supports the Mechanistic Role of Autoimmunity and Plaque Rupture in COVID-19 Heart Involvement","Laino ME, Ammirabile A, Motta F, De Santis M, Savevski V, Francone M, Chiti A, Mannelli L, Selmi C, Monti L.","Clin Rev Allergy Immunol. 2023 Feb;64(1):75-89. doi: 10.1007/s12016-022-08925-1. Epub 2022 Jan 28.","Laino ME","Clin Rev Allergy Immunol","2023","2022/01/28","PMC8796606","","10.1007/s12016-022-08925-1"
"35085181","In Situ Simulation as a Tool to Longitudinally Identify and Track Latent Safety Threats in a Structured Quality Improvement Initiative for SARS-CoV-2 Airway Management: A Single-Center Study","Jafri FN, Yang CJ, Kumar A, Torres RE, Ahmed ST, Seneviratne N, Zarowin D, Bajaj K, Edwards RA.","Simul Healthc. 2023 Feb 1;18(1):16-23. doi: 10.1097/SIH.0000000000000633. Epub 2022 Jan 28.","Jafri FN","Simul Healthc","2023","2022/01/27","","","10.1097/SIH.0000000000000633"
"35081079","The COVID-19 Pandemic Significantly Impacts Pregnancy Planning and Mental Health of Women With Inflammatory Bowel Disease","Tandon P, O'Connor K, Nguyen G, Maxwell C, Huang V.","J Clin Gastroenterol. 2023 Feb 1;57(2):178-184. doi: 10.1097/MCG.0000000000001672.","Tandon P","J Clin Gastroenterol","2023","2022/01/26","","","10.1097/MCG.0000000000001672"
"35072945","Psychosocial Stressors and Coping Strategies Among African Americans During Early Stages of the COVID-19 Pandemic: a Qualitative Study","Gillyard T, Davis J, Parham I, Moss J, Barre I, Alexander L, Cunningham-Erves J.","J Racial Ethn Health Disparities. 2023 Feb;10(1):373-386. doi: 10.1007/s40615-022-01229-2. Epub 2022 Jan 24.","Gillyard T","J Racial Ethn Health Disparities","2023","2022/01/24","PMC8785694","","10.1007/s40615-022-01229-2"
"35044620","Risk and Protective Factors for COVID-19 Morbidity, Severity, and Mortality","Zhang JJ, Dong X, Liu GH, Gao YD.","Clin Rev Allergy Immunol. 2023 Feb;64(1):90-107. doi: 10.1007/s12016-022-08921-5. Epub 2022 Jan 19.","Zhang JJ","Clin Rev Allergy Immunol","2023","2022/01/19","PMC8767775","","10.1007/s12016-022-08921-5"
"35040086","Identification of Parameters Representative of Immune Dysfunction in Patients with Severe and Fatal COVID-19 Infection: a Systematic Review and Meta-analysis","Qin R, He L, Yang Z, Jia N, Chen R, Xie J, Fu W, Chen H, Lin X, Huang R, Luo T, Liu Y, Yao S, Jiang M, Li J.","Clin Rev Allergy Immunol. 2023 Feb;64(1):33-65. doi: 10.1007/s12016-021-08908-8. Epub 2022 Jan 18.","Qin R","Clin Rev Allergy Immunol","2023","2022/01/18","PMC8763427","","10.1007/s12016-021-08908-8"
"35032009","Navigating a Pandemic: A Qualitative Study of Knowledge, Sources of Information, and COVID-19-Related Precautions Taken by HBCU Students","Wade J, Poit ST, Lee A, Ryman S, McCain D, Doss C, Shrestha S, Morgan AA.","J Racial Ethn Health Disparities. 2023 Feb;10(1):193-204. doi: 10.1007/s40615-021-01210-5. Epub 2022 Jan 15.","Wade J","J Racial Ethn Health Disparities","2023","2022/01/15","PMC8760116","","10.1007/s40615-021-01210-5"
"35031959","Clinical Application of Antibody Immunity Against SARS-CoV-2: Comprehensive Review on Immunoassay and Immunotherapy","Cheng ZJ, Li B, Zhan Z, Zhao Z, Xue M, Zheng P, Lyu J, Hu C, He J, Chen R, Sun B.","Clin Rev Allergy Immunol. 2023 Feb;64(1):17-32. doi: 10.1007/s12016-021-08912-y. Epub 2022 Jan 15.","Cheng ZJ","Clin Rev Allergy Immunol","2023","2022/01/15","PMC8760112","","10.1007/s12016-021-08912-y"
"35028903","The Prevalence and Predictors of Depressive, Anxiety, and Stress Symptoms Among Tepi Town Residents During the COVID-19 Pandemic Lockdown in Ethiopia","Tareke SA, Lelisho ME, Hassen SS, Seid AA, Jemal SS, Teshale BM, Wotale TW, Pandey BK.","J Racial Ethn Health Disparities. 2023 Feb;10(1):43-55. doi: 10.1007/s40615-021-01195-1. Epub 2022 Jan 14.","Tareke SA","J Racial Ethn Health Disparities","2023","2022/01/14","PMC8758245","","10.1007/s40615-021-01195-1"
"35021250","What We Know (and Do not Know) Regarding the Pathogenesis of Pulmonary Thrombosis in COVID-19","Lippi G, Favaloro EJ.","Semin Thromb Hemost. 2023 Feb;49(1):27-33. doi: 10.1055/s-0041-1742091. Epub 2022 Jan 12.","Lippi G","Semin Thromb Hemost","2023","2022/01/12","","","10.1055/s-0041-1742091"
"35021248","Is Molecular Mimicry between hPF4 and SARS-CoV-2 Spike Protein a Potential Basis for Autoimmune Responses in Vaccinated and Naturally Infected Patients?","Carnevale S, Giovanetti M, Benvenuto D, Ciccozzi M, Broccolo F.","Semin Thromb Hemost. 2023 Feb;49(1):103-104. doi: 10.1055/s-0041-1742092. Epub 2022 Jan 12.","Carnevale S","Semin Thromb Hemost","2023","2022/01/12","","","10.1055/s-0041-1742092"
"34999643","Increasing Prevalence and Racial Disparity of Alcohol-Related Gastrointestinal and Liver Disease During the COVID-19 Pandemic: A Population-Based National Study","Damjanovska S, Karb DB, Cohen SM.","J Clin Gastroenterol. 2023 Feb 1;57(2):185-188. doi: 10.1097/MCG.0000000000001665.","Damjanovska S","J Clin Gastroenterol","2023","2022/01/09","","","10.1097/MCG.0000000000001665"
"34993915","The COVID-19 Pandemic Contributed to Disparities in Housing-Cost Burden Among WIC-Participating Households in the Most Populous County in California","Nobari TZ, Anderson CE, Whaley SE.","J Racial Ethn Health Disparities. 2023 Feb;10(1):100-109. doi: 10.1007/s40615-021-01200-7. Epub 2022 Jan 7.","Nobari TZ","J Racial Ethn Health Disparities","2023","2022/01/07","PMC8739018","","10.1007/s40615-021-01200-7"
"34989982","Worsening of Essential Tremor After SARS-CoV-2 Infection","Passaretti M, De Biase A, Paparella G, Angelini L, Cannavacciuolo A, Colella D, Berardelli A, Bologna M.","Cerebellum. 2023 Feb;22(1):155-158. doi: 10.1007/s12311-022-01366-8. Epub 2022 Jan 6.","Passaretti M","Cerebellum","2023","2022/01/06","PMC8732967","","10.1007/s12311-022-01366-8"
"34986973","COVID-19 presenting as acute epiglottitis: A case report and literature review","Iwamoto S, Sato MP, Hoshi Y, Otsuki N, Doi K.","Auris Nasus Larynx. 2023 Feb;50(1):165-168. doi: 10.1016/j.anl.2021.12.007. Epub 2021 Dec 18.","Iwamoto S","Auris Nasus Larynx","2023","2022/01/06","PMC8683275","","10.1016/j.anl.2021.12.007"
"34978523","Experiences of physical therapists during the COVID-19 pandemic: an interpretive phenomenological analysis","Campo M, Hyland M, Hansen R.","Physiother Theory Pract. 2023 Feb;39(2):369-383. doi: 10.1080/09593985.2021.2021576. Epub 2022 Jan 3.","Campo M","Physiother Theory Pract","2023","2022/01/03","","","10.1080/09593985.2021.2021576"
"34965789","Prevalence, attitude, knowledge, and risk perception towards COVID-19 in COPD patients associated to biomass exposure","Montiel-Lopez F, Rodríguez-Ramírez D, Miranda-Márquez MC, Cassou-Martínez M, Perea-Gutiérrez H, Hernández-Pérez A, Martínez Gómez ML, Sansores RH, Hernández-Zenteno R, Pérez-Padilla R, Ramírez-Venegas A.","Int J Environ Health Res. 2023 Feb;33(2):170-179. doi: 10.1080/09603123.2021.2013449. Epub 2021 Dec 29.","Montiel-Lopez F","Int J Environ Health Res","2023","2021/12/30","","","10.1080/09603123.2021.2013449"
"34935602","Use of simplified models for theoretical prediction of the interactions between available antibodies and the receptor-binding domain of SARS-CoV-2 spike protein","Huerta-Miranda GA, García-García WI, Vidal-Limon A, Miranda-Hernández M.","J Biomol Struct Dyn. 2023 Feb;41(3):1018-1027. doi: 10.1080/07391102.2021.2019123. Epub 2021 Dec 22.","Huerta-Miranda GA","J Biomol Struct Dyn","2023","2021/12/22","","","10.1080/07391102.2021.2019123"
"34934027","Simulation Method for Testing Aerosol Mitigation Strategies: An Observational Study","Oman SP, Sanghavi DK, Helgeson SA, Lowman PE, Crook JE, Ball CT, Kuhlmann JL, Rech AK, Franco PM.","Simul Healthc. 2023 Feb 1;18(1):8-15. doi: 10.1097/SIH.0000000000000625.","Oman SP","Simul Healthc","2023","2021/12/22","","","10.1097/SIH.0000000000000625"
"34931597","In silico study of potential immunonutrient-based sports supplements against COVID-19 via targeting ACE2 inhibition using molecular docking and molecular dynamics simulations","Banitalebi E, Abdizadeh T, Khademi Dehkordi M, Saghaei E, Mardaniyan Ghahfarrokhi M.","J Biomol Struct Dyn. 2023 Feb;41(3):1041-1061. doi: 10.1080/07391102.2021.2016489. Epub 2021 Dec 21.","Banitalebi E","J Biomol Struct Dyn","2023","2021/12/21","","","10.1080/07391102.2021.2016489"
"34913847","An insight into SARS-CoV-2 membrane protein interaction with spike, envelope, and nucleocapsid proteins","Kumar P, Kumar A, Garg N, Giri R.","J Biomol Struct Dyn. 2023 Feb;41(3):1062-1071. doi: 10.1080/07391102.2021.2016490. Epub 2021 Dec 16.","Kumar P","J Biomol Struct Dyn","2023","2021/12/16","","","10.1080/07391102.2021.2016490"
"34904526","Elucidating the role of N440K mutation in SARS-CoV-2 spike - ACE-2 binding affinity and COVID-19 severity by virtual screening, molecular docking and dynamics approach","Kullappan M, Mary U, Ambrose JM, Veeraraghavan VP, Surapaneni KM.","J Biomol Struct Dyn. 2023 Feb;41(3):912-929. doi: 10.1080/07391102.2021.2014973. Epub 2021 Dec 14.","Kullappan M","J Biomol Struct Dyn","2023","2021/12/14","","","10.1080/07391102.2021.2014973"
"34902865","Pulmonary Embolism in Patients with COVID-19: Comparison between Different Care Settings","Buso G, Mazzolai L, Rueda-Camino JA, Fernández-Capitán C, Jiménez D, Bikdeli B, Lobo JL, Fernández-Reyes JL, Ciammaichella M, Monreal M; RIETE Investigators.","Semin Thromb Hemost. 2023 Feb;49(1):34-46. doi: 10.1055/s-0041-1740152. Epub 2021 Dec 13.","Buso G","Semin Thromb Hemost","2023","2021/12/13","","","10.1055/s-0041-1740152"
"34895069","In silico investigation of the interactions of certain drugs proposed for the treatment of Covid-19 with the paraoxonase-1","Duzgun Z, Kural BV, Orem A, Yildiz I.","J Biomol Struct Dyn. 2023 Feb;41(3):884-896. doi: 10.1080/07391102.2021.2014971. Epub 2021 Dec 13.","Duzgun Z","J Biomol Struct Dyn","2023","2021/12/13","","","10.1080/07391102.2021.2014971"
