PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33333012","Defining and managing COVID-19-associated pulmonary aspergillosis: the 2020 ECMM/ISHAM consensus criteria for research and clinical guidance","Koehler P, Bassetti M, Chakrabarti A, Chen SCA, Colombo AL, Hoenigl M, Klimko N, Lass-Flörl C, Oladele RO, Vinh DC, Zhu LP, Böll B, Brüggemann R, Gangneux JP, Perfect JR, Patterson TF, Persigehl T, Meis JF, Ostrosky-Zeichner L, White PL, Verweij PE, Cornely OA; European Confederation of Medical Mycology; International Society for Human Animal Mycology; Asia Fungal Working Group; INFOCUS LATAM/ISHAM Working Group; ISHAM Pan Africa Mycology Working Group; European Society for Clinical Microbiology; Infectious Diseases Fungal Infection Study Group; ESCMID Study Group for Infections in Critically Ill Patients; Interregional Association of Clinical Microbiology and Antimicrobial Chemotherapy; Medical Mycology Society of Nigeria; Medical Mycology Society of China Medicine Education Association; Infectious Diseases Working Party of the German Society for Haematology and Medical Oncology; Association of Medical Microbiology; Infectious Disease Canada.","Lancet Infect Dis. 2021 Jun;21(6):e149-e162. doi: 10.1016/S1473-3099(20)30847-1. Epub 2020 Dec 14.","Koehler P","Lancet Infect Dis","2021","2020/12/17","PMC7833078","","10.1016/S1473-3099(20)30847-1"
"33333011","An interactive tracker for ceasefires in the time of COVID-19","Allison J, Badanjak S, Bach B, Bell C, Bhattacharya D, Knaussel F, Wise L.","Lancet Infect Dis. 2021 Jun;21(6):764-765. doi: 10.1016/S1473-3099(20)30932-4. Epub 2020 Dec 14.","Allison J","Lancet Infect Dis","2021","2020/12/17","PMC9761096","","10.1016/S1473-3099(20)30932-4"
"33332726","Dexamethasone vs COVID-19: An experimental study in line with the preliminary findings of a large trial","Hosseinzadeh MH, Shamshirian A, Ebrahimzadeh MA.","Int J Clin Pract. 2021 Jun;75(6):e13943. doi: 10.1111/ijcp.13943. Epub 2020 Dec 30.","Hosseinzadeh MH","Int J Clin Pract","2021","2020/12/17","PMC7883081","","10.1111/ijcp.13943"
"33328179","High-Flow Nasal Cannula Therapy in COVID-19: Using the ROX Index to Predict Success","Chandel A, Patolia S, Brown AW, Collins AC, Sahjwani D, Khangoora V, Cameron PC, Desai M, Kasarabada A, Kilcullen JK, Nathan SD, King CS.","Respir Care. 2021 Jun;66(6):909-919. doi: 10.4187/respcare.08631. Epub 2020 Dec 16.","Chandel A","Respir Care","2021","2020/12/17","","","10.4187/respcare.08631"
"33325084","Direct hemoperfusion using a polymyxin B-immobilized polystyrene column for COVID-19","Katagiri D, Ishikane M, Asai Y, Izumi S, Takasaki J, Katsuoka H, Kondo I, Ide S, Nakamura K, Nakamoto T, Nomoto H, Akiyama Y, Miyazato Y, Suzuki T, Kinoshita N, Ogawa T, Togano T, Suzuki M, Hashimoto M, Sakamoto K, Kusaba Y, Katsuno T, Fukaya T, Hojo M, Sugiyama M, Mizokami M, Okamoto T, Kimura A, Noiri E, Ohmagari N, Hinoshita F, Sugiyama H.","J Clin Apher. 2021 Jun;36(3):313-321. doi: 10.1002/jca.21861. Epub 2020 Dec 15.","Katagiri D","J Clin Apher","2021","2020/12/16","PMC8246724","","10.1002/jca.21861"
"33323138","Predictors for in-hospital mortality from coronavirus disease 2019 (COVID-19) infection among adults aged 18-65 years","Bhargava A, Sharma M, Akagi E, Szpunar SM, Saravolatz L.","Infect Control Hosp Epidemiol. 2021 Jun;42(6):772-775. doi: 10.1017/ice.2020.1390. Epub 2020 Dec 16.","Bhargava A","Infect Control Hosp Epidemiol","2021","2020/12/16","PMC8160493","","10.1017/ice.2020.1390"
"33319370","Role of donor self-reporting in securing blood safety during COVID-19 pandemic","Ng SC, So CK, Leung JNS, Lau CW, Tsoi WC, Lee CK.","Transfus Med. 2021 Jun;31(3):213-214. doi: 10.1111/tme.12747. Epub 2020 Dec 14.","Ng SC","Transfus Med","2021","2020/12/15","","","10.1111/tme.12747"
"33318646","Gene editing and RNAi approaches for COVID-19 diagnostics and therapeutics","Berber B, Aydin C, Kocabas F, Guney-Esken G, Yilancioglu K, Karadag-Alpaslan M, Caliseki M, Yuce M, Demir S, Tastan C.","Gene Ther. 2021 Jun;28(6):290-305. doi: 10.1038/s41434-020-00209-7. Epub 2020 Dec 14.","Berber B","Gene Ther","2021","2020/12/15","PMC7734466","","10.1038/s41434-020-00209-7"
"33317984","Re ""Management and outcomes of mammalian bite injuries during COVID-19 and implications for future practice""","Bednarz B, Thakkar M.","J Plast Reconstr Aesthet Surg. 2021 Jun;74(6):1355-1401. doi: 10.1016/j.bjps.2020.11.046. Epub 2020 Dec 9.","Bednarz B","J Plast Reconstr Aesthet Surg","2021","2020/12/15","","","10.1016/j.bjps.2020.11.046"
"33317325","Mental Health Risks after Repeated Exposure to Multiple Stressful Events during Ongoing Social Unrest and Pandemic in Hong Kong: The Role of Rumination: Risques pour la santé mentale après une exposition répétée à de multiples événements stressants d'agitation sociale durable et de pandémie à Hong Kong: le rôle de la rumination","Wong SMY, Hui CLM, Wong CSM, Suen YN, Chan SKW, Lee EHM, Chang WC, Chen EYH.","Can J Psychiatry. 2021 Jun;66(6):577-585. doi: 10.1177/0706743720979920. Epub 2020 Dec 15.","Wong SMY","Can J Psychiatry","2021","2020/12/15","PMC8138734","","10.1177/0706743720979920"
"33314746","Transient increase in blast count following COVID-19 infection mimicking acute leukemia","Aladily TN, Alnahhal J, Alshorman A, Awidi A.","Int J Lab Hematol. 2021 Jun;43(3):339-340. doi: 10.1111/ijlh.13431. Epub 2020 Dec 12.","Aladily TN","Int J Lab Hematol","2021","2020/12/14","","","10.1111/ijlh.13431"
"33310156","The evolving obesity challenge: targeting the vagus nerve and the inflammatory reflex in the response","Pavlov VA.","Pharmacol Ther. 2021 Jun;222:107794. doi: 10.1016/j.pharmthera.2020.107794. Epub 2020 Dec 10.","Pavlov VA","Pharmacol Ther","2021","2020/12/14","PMC8027699","","10.1016/j.pharmthera.2020.107794"
"33309701","Infection Control Citations in Nursing Homes: Compliance and Geographic Variability","Jester DJ, Peterson LJ, Dosa DM, Hyer K.","J Am Med Dir Assoc. 2021 Jun;22(6):1317-1321.e2. doi: 10.1016/j.jamda.2020.11.010. Epub 2020 Dec 9.","Jester DJ","J Am Med Dir Assoc","2021","2020/12/14","PMC7834329","NIHMS1649068","10.1016/j.jamda.2020.11.010"
"33309009","Need for a high-specificity test for confirming weakly positive result in an immunochromatographic SARS-CoV-2-specific antigen test: A case report","Tanimoto T, Matsumura M, Tada S, Fujita S, Ueno S, Hamai K, Omoto T, Maeda H, Nishisaka T, Ishikawa N.","J Microbiol Immunol Infect. 2021 Jun;54(3):534-535. doi: 10.1016/j.jmii.2020.11.004. Epub 2020 Dec 1.","Tanimoto T","J Microbiol Immunol Infect","2021","2020/12/14","PMC7706698","","10.1016/j.jmii.2020.11.004"
"33306137","COVID-19: accurate interpretation of diagnostic tests-a statistical point of view","Asai T.","J Anesth. 2021 Jun;35(3):328-332. doi: 10.1007/s00540-020-02875-8. Epub 2020 Dec 11.","Asai T","J Anesth","2021","2020/12/11","PMC7729143","","10.1007/s00540-020-02875-8"
"33301729","Fungal infections should be part of the core outcome set for COVID-19 - Authors' reply","Marshall JC, Murthy S, Diaz J; WHO Working Group on the Clinical Characterisation and Management of COVID-19 infection.","Lancet Infect Dis. 2021 Jun;21(6):e146. doi: 10.1016/S1473-3099(20)30681-2. Epub 2020 Dec 7.","Marshall JC","Lancet Infect Dis","2021","2020/12/10","PMC7831982","","10.1016/S1473-3099(20)30681-2"
"33301728","Fungal infections should be part of the core outcome set for COVID-19","Verweij PE, Alanio A.","Lancet Infect Dis. 2021 Jun;21(6):e145. doi: 10.1016/S1473-3099(20)30591-0. Epub 2020 Dec 7.","Verweij PE","Lancet Infect Dis","2021","2020/12/10","PMC7832680","","10.1016/S1473-3099(20)30591-0"
"33301725","Towards an accurate and systematic characterisation of persistently asymptomatic infection with SARS-CoV-2","Meyerowitz EA, Richterman A, Bogoch II, Low N, Cevik M.","Lancet Infect Dis. 2021 Jun;21(6):e163-e169. doi: 10.1016/S1473-3099(20)30837-9. Epub 2020 Dec 7.","Meyerowitz EA","Lancet Infect Dis","2021","2020/12/10","PMC7834404","","10.1016/S1473-3099(20)30837-9"
"33299060","Christmas, wine and Covid-19","McCann SR.","Bone Marrow Transplant. 2021 Jun;56(6):1227-1228. doi: 10.1038/s41409-020-01171-z. Epub 2020 Dec 9.","McCann SR","Bone Marrow Transplant","2021","2020/12/10","PMC7724439","","10.1038/s41409-020-01171-z"
"33298325","Deviations in criminal filings of child abuse and neglect during COVID-19 from forecasted models: An analysis of the state of Oklahoma, USA","Whelan J, Hartwell M, Chesher T, Coffey S, Hendrix AD, Passmore SJ, Baxter MA, den Harder M, Greiner B.","Child Abuse Negl. 2021 Jun;116(Pt 2):104863. doi: 10.1016/j.chiabu.2020.104863. Epub 2020 Dec 6.","Whelan J","Child Abuse Negl","2021","2020/12/10","PMC8446923","","10.1016/j.chiabu.2020.104863"
"33296096","Expression of ACE2, TMPRSS2, and Furin in Mouse Ear Tissue, and the Implications for SARS-CoV-2 Infection","Uranaka T, Kashio A, Ueha R, Sato T, Bing H, Ying G, Kinoshita M, Kondo K, Yamasoba T.","Laryngoscope. 2021 Jun;131(6):E2013-E2017. doi: 10.1002/lary.29324. Epub 2020 Dec 11.","Uranaka T","Laryngoscope","2021","2020/12/09","","","10.1002/lary.29324"
"33295679","Allocating a COVID-19 Vaccine: Balancing National and International Responsibilities","Lie RK, Miller FG.","Milbank Q. 2021 Jun;99(2):450-466. doi: 10.1111/1468-0009.12494. Epub 2020 Dec 9.","Lie RK","Milbank Q","2021","2020/12/09","PMC8241277","","10.1111/1468-0009.12494"
"33290813","Malfunctioning temporary hemodialysis catheters in patients with novel coronavirus disease 2019","Kanitra JJ, Power AD, Hayward RD, Haouilou JC, Edhayan E.","J Vasc Surg. 2021 Jun;73(6):1881-1888.e3. doi: 10.1016/j.jvs.2020.11.033. Epub 2020 Dec 5.","Kanitra JJ","J Vasc Surg","2021","2020/12/08","PMC7833410","","10.1016/j.jvs.2020.11.033"
"33287545","A methodological evaluation of the published consensus statements, recommendations and guidelines about surgical management in the course of coronavirus disease pandemic","Bertolaccini L, Iacono GL, Mazzella A, Prisciandaro E, Sedda G, Spaggiari L.","Asian Cardiovasc Thorac Ann. 2021 Jun;29(5):361-368. doi: 10.1177/0218492320980937. Epub 2020 Dec 7.","Bertolaccini L","Asian Cardiovasc Thorac Ann","2021","2020/12/08","PMC8165737","","10.1177/0218492320980937"
"33285048","Patient barrier acceptance during airway management among anesthesiologists: a simulation pilot study","Querney J, Cubillos J, Ding Y, Cherry R, Armstrong K.","Korean J Anesthesiol. 2021 Jun;74(3):254-261. doi: 10.4097/kja.20464. Epub 2020 Dec 7.","Querney J","Korean J Anesthesiol","2021","2020/12/07","PMC8175886","","10.4097/kja.20464"
"33283663","RE: COVID-19: Indian Society of Neuroradiology (ISNR) consensus statement and recommendations for safe practice of neuroimaging and neurointerventions","Lim MYS, Bangwei MT, Ling CL, San KY, Chen RC.","Neuroradiol J. 2021 Jun;34(3):257-259. doi: 10.1177/1971400920975190. Epub 2020 Dec 7.","Lim MYS","Neuroradiol J","2021","2020/12/07","PMC8165898","","10.1177/1971400920975190"
"33280242","The Impact of COVID-19 on nurses working in a University Health System in Singapore: A qualitative descriptive study","Goh YS, Ow Yong QYJ, Chen TH, Ho SHC, Chee YIC, Chee TT.","Int J Ment Health Nurs. 2021 Jun;30(3):643-652. doi: 10.1111/inm.12826. Epub 2020 Dec 5.","Goh YS","Int J Ment Health Nurs","2021","2020/12/06","","","10.1111/inm.12826"
"33279587","Safety in the practice of decontaminating filtering facepiece respirators: A systematic review","Gnatta JR, Souza RQ, Lemos CS, Oliveira RA, Martins LR, Moriya GAA, Poveda VB.","Am J Infect Control. 2021 Jun;49(6):825-835. doi: 10.1016/j.ajic.2020.11.022. Epub 2020 Dec 3.","Gnatta JR","Am J Infect Control","2021","2020/12/06","PMC8024221","","10.1016/j.ajic.2020.11.022"
"33279410","Cardiac Injury and Outcomes of Patients With COVID-19 in New York City","Maeda T, Obata R, Rizk D, Kuno T.","Heart Lung Circ. 2021 Jun;30(6):848-853. doi: 10.1016/j.hlc.2020.10.025. Epub 2020 Nov 23.","Maeda T","Heart Lung Circ","2021","2020/12/06","PMC7682483","","10.1016/j.hlc.2020.10.025"
"33278324","Intra-articular corticosteroid injections during the COVID-19 lockdown period: A service evaluation","Newton AC, Jones G, Jones JWM, Norris R, Barabas AG.","Musculoskeletal Care. 2021 Jun;19(2):236-243. doi: 10.1002/msc.1530. Epub 2020 Dec 5.","Newton AC","Musculoskeletal Care","2021","2020/12/05","","","10.1002/msc.1530"
"33275941","Antibiotic prescribing in general practice during COVID-19","Armitage R, Nellums LB.","Lancet Infect Dis. 2021 Jun;21(6):e144. doi: 10.1016/S1473-3099(20)30917-8. Epub 2020 Dec 1.","Armitage R","Lancet Infect Dis","2021","2020/12/04","PMC9761101","","10.1016/S1473-3099(20)30917-8"
"33275479","Home-based exercise can be beneficial for counteracting sedentary behavior and physical inactivity during the COVID-19 pandemic in older adults","Ghram A, Briki W, Mansoor H, Al-Mohannadi AS, Lavie CJ, Chamari K.","Postgrad Med. 2021 Jun;133(5):469-480. doi: 10.1080/00325481.2020.1860394. Epub 2020 Dec 30.","Ghram A","Postgrad Med","2021","2020/12/04","","","10.1080/00325481.2020.1860394"
"33272716","Surgical strategy and optimal timing of tracheostomy in patients with COVID-19: Early experiences in Japan","Nishio N, Hiramatsu M, Goto Y, Shindo Y, Yamamoto T, Jingushi N, Wakahara K, Sone M.","Auris Nasus Larynx. 2021 Jun;48(3):518-524. doi: 10.1016/j.anl.2020.11.004. Epub 2020 Nov 19.","Nishio N","Auris Nasus Larynx","2021","2020/12/04","PMC7674116","","10.1016/j.anl.2020.11.004"
"33270978","The characteristic peripheral blood morphological features of hospitalized patients infected with COVID-19","Schapkaitz E, De Jager T, Levy B.","Int J Lab Hematol. 2021 Jun;43(3):e130-e134. doi: 10.1111/ijlh.13417. Epub 2020 Dec 3.","Schapkaitz E","Int J Lab Hematol","2021","2020/12/03","PMC7753525","","10.1111/ijlh.13417"
"33269544","Impact of Covid-19 epidemic on the activities of a blood centre, transfusion support for infected patients and clinical outcomes","Quaglietta A, Nicolucci A, Posata R, Frattari A, Parruti G, Accorsi P.","Transfus Med. 2021 Jun;31(3):160-166. doi: 10.1111/tme.12742. Epub 2020 Dec 2.","Quaglietta A","Transfus Med","2021","2020/12/03","PMC7753726","","10.1111/tme.12742"
"33264073","Lymphocyte Subset Alteration and Monocyte CD4 Expression Reduction in Patients with Severe COVID-19","Kazancioglu S, Yilmaz FM, Bastug A, Sakallı A, Ozbay BO, Buyuktarakci C, Bodur H, Yilmaz G.","Viral Immunol. 2021 Jun;34(5):342-351. doi: 10.1089/vim.2020.0166. Epub 2020 Nov 23.","Kazancioglu S","Viral Immunol","2021","2020/12/02","","","10.1089/vim.2020.0166"
"33263248","Discontinuation of botulinum neurotoxin type-A treatment during COVID-19 pandemic: an Italian survey in post stroke and traumatic brain injury patients living with spasticity","Santamato A, Facciorusso S, Spina S, Cinone N, Avvantaggiato C, Santoro L, Ciritella C, Smania N, Picelli A, Gasperini G, Molteni F, Baricich A, Fiore P.","Eur J Phys Rehabil Med. 2021 Jun;57(3):424-433. doi: 10.23736/S1973-9087.20.06478-3. Epub 2020 Dec 2.","Santamato A","Eur J Phys Rehabil Med","2021","2020/12/02","","","10.23736/S1973-9087.20.06478-3"
"33263159","Which role for chest x-ray score in predicting the outcome in COVID-19 pneumonia?","Maroldi R, Rondi P, Agazzi GM, Ravanelli M, Borghesi A, Farina D.","Eur Radiol. 2021 Jun;31(6):4016-4022. doi: 10.1007/s00330-020-07504-2. Epub 2020 Dec 2.","Maroldi R","Eur Radiol","2021","2020/12/02","PMC7707903","","10.1007/s00330-020-07504-2"
"33262838","COVID-19: Against a Lockdown Approach","Kraaijeveld SR.","Asian Bioeth Rev. 2020 Nov 25;13(2):195-212. doi: 10.1007/s41649-020-00154-y. eCollection 2021 Jun.","Kraaijeveld SR","Asian Bioeth Rev","2020","2020/12/02","PMC7687977","","10.1007/s41649-020-00154-y"
"33259825","Readability, content, and quality of COVID-19 patient education materials from academic medical centers in the United States","Kruse J, Toledo P, Belton TB, Testani EJ, Evans CT, Grobman WA, Miller ES, Lange EMS.","Am J Infect Control. 2021 Jun;49(6):690-693. doi: 10.1016/j.ajic.2020.11.023. Epub 2020 Nov 28.","Kruse J","Am J Infect Control","2021","2020/12/01","PMC7695945","","10.1016/j.ajic.2020.11.023"
"33259031","Beta- and Novel Delta-Coronaviruses Are Identified from Wild Animals in the Qinghai-Tibetan Plateau, China","Zhu W, Yang J, Lu S, Lan R, Jin D, Luo XL, Pu J, Wu S, Xu J.","Virol Sin. 2021 Jun;36(3):402-411. doi: 10.1007/s12250-020-00325-z. Epub 2020 Dec 1.","Zhu W","Virol Sin","2021","2020/12/01","PMC7706178","","10.1007/s12250-020-00325-z"
"33258275","Aerosol-scavenging isolation barrier mitigates exposure risk during endonasal procedures in coronavirus-2019","Workman AD, Bleier BS, Sayahi T, Kelly KE, Song PC.","Int Forum Allergy Rhinol. 2021 Jun;11(6):1015-1018. doi: 10.1002/alr.22752. Epub 2020 Dec 10.","Workman AD","Int Forum Allergy Rhinol","2021","2020/12/01","PMC7753482","","10.1002/alr.22752"
"33258019","[Prospective monitoring of a university rheumatology outpatient clinic throughout the first wave of the COVID-19 pandemic : What lessons can be learned?]","Braunisch MC, Bachmann Q, Hammitzsch A, Lorenz G, Geisler F, Schmaderer C, Heemann U, Moog P.","Z Rheumatol. 2021 Jun;80(5):408-417. doi: 10.1007/s00393-020-00935-8. Epub 2020 Nov 30.","Braunisch MC","Z Rheumatol","2021","2020/12/01","PMC7703502","","10.1007/s00393-020-00935-8"
"33257801","Teleophthalmology and the digital divide: inequities highlighted by the COVID-19 pandemic","Scanzera AC, Kim SJ, Paul Chan RV.","Eye (Lond). 2021 Jun;35(6):1529-1531. doi: 10.1038/s41433-020-01323-x. Epub 2020 Nov 30.","Scanzera AC","Eye (Lond)","2021","2020/12/01","PMC7703735","","10.1038/s41433-020-01323-x"
"33257213","Stem cell therapy in coronavirus disease 2019: current evidence and future potential","Shetty R, Murugeswari P, Chakrabarty K, Jayadev C, Matalia H, Ghosh A, Das D.","Cytotherapy. 2021 Jun;23(6):471-482. doi: 10.1016/j.jcyt.2020.11.001. Epub 2020 Nov 9.","Shetty R","Cytotherapy","2021","2020/12/01","PMC7649634","","10.1016/j.jcyt.2020.11.001"
"33257110","Re. ""Early nutritional supplementation in non-critically ill patients hospitalized for the 2019 novel coronavirus disease (COVID-19): rationale and feasibility of a shared pragmatic protocol."" Author response","Caccialanza R, Lobascio F, Masi S, Crotti S, Cereda E.","Nutrition. 2021 Jun;86:111050. doi: 10.1016/j.nut.2020.111050. Epub 2020 Nov 6.","Caccialanza R","Nutrition","2021","2020/12/01","PMC7647405","","10.1016/j.nut.2020.111050"
"33253873","Vascular surgery triage during the coronavirus disease 2019 pandemic","Sarfati MR, Griffin CL, Kraiss LW, Smith BK, Brooke BS.","J Vasc Surg. 2021 Jun;73(6):1858-1868. doi: 10.1016/j.jvs.2020.11.026. Epub 2020 Nov 27.","Sarfati MR","J Vasc Surg","2021","2020/11/30","PMC7694555","","10.1016/j.jvs.2020.11.026"
"33252816","Do congenital bleeding disorders have a protective effect against COVID-19? A prospective study","Dorgalaleh A, Tabibian S, Mohammadamini M, Bahraini M, Dabbagh A, Noroozi-Aghideh A, Shams M, Anvar A, Namvar A, Baghaipour MR, Rad F, Azadi P.","Int J Lab Hematol. 2021 Jun;43(3):e124-e127. doi: 10.1111/ijlh.13413. Epub 2020 Nov 30.","Dorgalaleh A","Int J Lab Hematol","2021","2020/11/30","PMC7753473","","10.1111/ijlh.13413"
"33251593","Review of registered clinical trials for the treatment of COVID-19","Babaei F, Mirzababaei M, Nassiri-Asl M, Hosseinzadeh H.","Drug Dev Res. 2021 Jun;82(4):474-493. doi: 10.1002/ddr.21762. Epub 2020 Nov 29.","Babaei F","Drug Dev Res","2021","2020/11/30","PMC7753306","","10.1002/ddr.21762"
"33250438","Medication and substance use increases among people using cannabis medically during the COVID-19 pandemic","Boehnke KF, McAfee J, Ackerman JM, Kruger DJ.","Int J Drug Policy. 2021 Jun;92:103053. doi: 10.1016/j.drugpo.2020.103053. Epub 2020 Nov 24.","Boehnke KF","Int J Drug Policy","2021","2020/11/30","PMC7685061","","10.1016/j.drugpo.2020.103053"
"33249579","Controversies in the use of new bone-modifying therapies in multiple myeloma","Terpos E, Ntanasis-Stathopoulos I.","Br J Haematol. 2021 Jun;193(6):1034-1043. doi: 10.1111/bjh.17256. Epub 2020 Nov 29.","Terpos E","Br J Haematol","2021","2020/11/29","","","10.1111/bjh.17256"
"33248121","Modeling the elective vascular surgery recovery after coronavirus disease 2019: Implications for moving forward","Brown CS, Albright J, Henke PK, Mansour MA, Weaver M, Osborne NH.","J Vasc Surg. 2021 Jun;73(6):1876-1880.e1. doi: 10.1016/j.jvs.2020.11.025. Epub 2020 Nov 25.","Brown CS","J Vasc Surg","2021","2020/11/28","PMC7687586","","10.1016/j.jvs.2020.11.025"
"33245685","CRISPR-based biosensing systems: a way to rapidly diagnose COVID-19","Vatankhah M, Azizi A, Sanajouyan Langeroudi A, Ataei Azimi S, Khorsand I, Kerachian MA, Motaei J.","Crit Rev Clin Lab Sci. 2021 Jun;58(4):225-241. doi: 10.1080/10408363.2020.1849010. Epub 2020 Nov 27.","Vatankhah M","Crit Rev Clin Lab Sci","2021","2020/11/27","","","10.1080/10408363.2020.1849010"
"33245505","COVID-19 mortality risk factors in older people in a long-term care center","Heras E, Garibaldi P, Boix M, Valero O, Castillo J, Curbelo Y, Gonzalez E, Mendoza O, Anglada M, Miralles JC, Llull P, Llovera R, Piqué JM.","Eur Geriatr Med. 2021 Jun;12(3):601-607. doi: 10.1007/s41999-020-00432-w. Epub 2020 Nov 27.","Heras E","Eur Geriatr Med","2021","2020/11/27","PMC7693854","","10.1007/s41999-020-00432-w"
"33244847","Navigating the COVID-19 pandemic: Initial impacts and responses of the Organ Procurement and Transplantation Network in the United States","Goff RR, Wilk AR, Toll AE, McBride MA, Klassen DK.","Am J Transplant. 2021 Jun;21(6):2100-2112. doi: 10.1111/ajt.16411. Epub 2020 Dec 16.","Goff RR","Am J Transplant","2021","2020/11/27","PMC7754561","","10.1111/ajt.16411"
"33244705","Upper Gastrointestinal Cancer Management in the COVID-19 Era: Risk of Infection, Adapted Role of Endoscopy, and Potential Treatment Algorithm Alterations","Apostolou K, Vogli S, Frountzas M, Syllaios A, Tolia M, Papanikolaou IS, Schizas D.","J Gastrointest Cancer. 2021 Jun;52(2):407-413. doi: 10.1007/s12029-020-00557-y. Epub 2020 Nov 26.","Apostolou K","J Gastrointest Cancer","2021","2020/11/27","PMC7690947","","10.1007/s12029-020-00557-y"
"33243082","The effectiveness of early anticoagulant treatment in Covid-19 patients","Arslan Y, Yilmaz G, Dogan D, Hasirci M, Cetindogan H, Ocal N, Savasci U, Fidan G, Tasci C.","Phlebology. 2021 Jun;36(5):384-391. doi: 10.1177/0268355520975595. Epub 2020 Nov 27.","Arslan Y","Phlebology","2021","2020/11/27","","","10.1177/0268355520975595"
"33242475","A case of SARS-CoV-2 reinfection in Ecuador","Prado-Vivar B, Becerra-Wong M, Guadalupe JJ, Márquez S, Gutierrez B, Rojas-Silva P, Grunauer M, Trueba G, Barragán V, Cárdenas P.","Lancet Infect Dis. 2021 Jun;21(6):e142. doi: 10.1016/S1473-3099(20)30910-5. Epub 2020 Nov 23.","Prado-Vivar B","Lancet Infect Dis","2021","2020/11/26","PMC7833993","","10.1016/S1473-3099(20)30910-5"
"33242162","Systematic rapid living review of the impact of the COVID-19 pandemic on cancer survivors: update to August 27, 2020","Jammu AS, Chasen MR, Lofters AK, Bhargava R.","Support Care Cancer. 2021 Jun;29(6):2841-2850. doi: 10.1007/s00520-020-05908-w. Epub 2020 Nov 26.","Jammu AS","Support Care Cancer","2021","2020/11/26","PMC7690065","","10.1007/s00520-020-05908-w"
"33241746","Incidence of deep venous thrombosis in COVID-19 hospitalized patients during the first peak of the Italian outbreak","Baccellieri D, Bertoglio L, Apruzzi L, Ardita V, D'Angelo A, Bossi M, Rinaldi E, Bilman V, Calvisi S, Castagna A, Galli L, Landoni G, Melissano G, Querini PR, Tresoldi M, De Cobelli F, Zangrillo A, Ciceri F, Chiesa R.","Phlebology. 2021 Jun;36(5):375-383. doi: 10.1177/0268355520975592. Epub 2020 Nov 26.","Baccellieri D","Phlebology","2021","2020/11/26","","","10.1177/0268355520975592"
"33241715","Sternal wound infections during the COVID-19 pandemic: an unexpected benefit","Hussain A, Ike DI, Durand-Hill M, Ibrahim S, Roberts N.","Asian Cardiovasc Thorac Ann. 2021 Jun;29(5):376-380. doi: 10.1177/0218492320977633. Epub 2020 Nov 26.","Hussain A","Asian Cardiovasc Thorac Ann","2021","2020/11/26","","","10.1177/0218492320977633"
"33237475","The temporal course of COVID-19 anosmia and relation to other clinical symptoms","Altundag A, Saatci O, Sanli DET, Duz OA, Sanli AN, Olmuscelik O, Temirbekov D, Kandemirli SG, Karaaltin AB.","Eur Arch Otorhinolaryngol. 2021 Jun;278(6):1891-1897. doi: 10.1007/s00405-020-06496-5. Epub 2020 Nov 25.","Altundag A","Eur Arch Otorhinolaryngol","2021","2020/11/25","PMC7686554","","10.1007/s00405-020-06496-5"
"33236657","Technology meets tradition: a hybrid model for implementing digital tools in neuropsychology","Singh S, Germine L.","Int Rev Psychiatry. 2021 Jun;33(4):382-393. doi: 10.1080/09540261.2020.1835839. Epub 2020 Nov 25.","Singh S","Int Rev Psychiatry","2021","2020/11/25","","","10.1080/09540261.2020.1835839"
"33236373","Role of extracorporeal membrane oxygenation in critically Ill COVID-19 patients and predictors of mortality","Zayat R, Kalverkamp S, Grottke O, Durak K, Dreher M, Autschbach R, Marx G, Marx N, Spillner J, Kersten A.","Artif Organs. 2021 Jun;45(6):E158-E170. doi: 10.1111/aor.13873. Epub 2020 Dec 28.","Zayat R","Artif Organs","2021","2020/11/25","PMC7753822","","10.1111/aor.13873"
"33236280","Susac syndrome following COVID-19 infection","Venditti L, Rousseau A, Ancelet C, Papo T, Denier C.","Acta Neurol Belg. 2021 Jun;121(3):807-809. doi: 10.1007/s13760-020-01554-5. Epub 2020 Nov 24.","Venditti L","Acta Neurol Belg","2021","2020/11/25","PMC7685681","","10.1007/s13760-020-01554-5"
"33236191","The association of diabetes with COVID-19 disease severity: evidence from adjusted effect estimates","Liang X, Xu J, Xiao W, Shi L, Yang H.","Hormones (Athens). 2021 Jun;20(2):409-414. doi: 10.1007/s42000-020-00259-x. Epub 2020 Nov 25.","Liang X","Hormones (Athens)","2021","2020/11/25","PMC7685958","","10.1007/s42000-020-00259-x"
"33226581","Probiotics-Derived Peptides and Their Immunomodulatory Molecules Can Play a Preventive Role Against Viral Diseases Including COVID-19","Manna S, Chowdhury T, Chakraborty R, Mandal SM.","Probiotics Antimicrob Proteins. 2021 Jun;13(3):611-623. doi: 10.1007/s12602-020-09727-7. Epub 2020 Nov 23.","Manna S","Probiotics Antimicrob Proteins","2021","2020/11/23","PMC7680993","","10.1007/s12602-020-09727-7"
"33226519","Aerosol containment device for airway management of patients with COVID-19: a narrative review","Saito T, Asai T.","J Anesth. 2021 Jun;35(3):384-389. doi: 10.1007/s00540-020-02879-4. Epub 2020 Nov 23.","Saito T","J Anesth","2021","2020/11/23","PMC7682515","","10.1007/s00540-020-02879-4"
