PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34798326","Psychotropic medications sales during COVID-19 outbreak in Italy changed according to the pandemic phases and related lockdowns","Farina B, Massullo C, De Rossi E, Carbone GA, Serraino R, Imperatori C.","Public Health. 2021 Dec;201:75-77. doi: 10.1016/j.puhe.2021.10.005. Epub 2021 Oct 16.","Farina B","Public Health","2021","2021/11/19","PMC8598264","","10.1016/j.puhe.2021.10.005"
"34798327","Effect of autohemotherapy in the treatment of viral infections - a systematic review","Niño-Sandoval TC, Rocha NS, Sarinho FW, Vasconcelos CFM, Vasconcelos AFM, Vasconcelos BC.","Public Health. 2021 Dec;201:78-88. doi: 10.1016/j.puhe.2021.09.024. Epub 2021 Nov 17.","Niño-Sandoval TC","Public Health","2021","2021/11/19","","","10.1016/j.puhe.2021.09.024"
"34798328","The detection of the epidemic phase of COVID-19 and the timing of social distancing policies in Korea","Kim W.","Public Health. 2021 Dec;201:89-97. doi: 10.1016/j.puhe.2021.10.002. Epub 2021 Oct 18.","Kim W","Public Health","2021","2021/11/19","PMC8520860","","10.1016/j.puhe.2021.10.002"
"34798454","Evaluation of COVID-19 vaccine response in patients with cancer: An interim analysis","Tran S, Truong TH, Narendran A.","Eur J Cancer. 2021 Dec;159:259-274. doi: 10.1016/j.ejca.2021.10.013. Epub 2021 Oct 25.","Tran S","Eur J Cancer","2021","2021/11/19","PMC8542448","","10.1016/j.ejca.2021.10.013"
"34798486","Relationships between local school closures due to the COVID-19 and mental health problems of children, adolescents, and parents in Japan","Kishida K, Tsuda M, Waite P, Creswell C, Ishikawa SI.","Psychiatry Res. 2021 Dec;306:114276. doi: 10.1016/j.psychres.2021.114276. Epub 2021 Nov 8.","Kishida K","Psychiatry Res","2021","2021/11/19","PMC8585496","","10.1016/j.psychres.2021.114276"
"34798545","Assessing the efficacy of interventions to control indoor SARS-Cov-2 transmission: An agent-based modeling approach","Farthing TS, Lanzas C.","Epidemics. 2021 Dec;37:100524. doi: 10.1016/j.epidem.2021.100524. Epub 2021 Nov 12.","Farthing TS","Epidemics","2021","2021/11/19","PMC8588587","","10.1016/j.epidem.2021.100524"
"34798703","Perioperative management of quadriceps tendon rupture in a patient recovering from COVID-19 pneumonia: A case report","Seol A, Truntzer J, Coffman C, Walters TL, Mariano ER, Leng JC.","J Clin Anesth. 2021 Dec;75:110548. doi: 10.1016/j.jclinane.2021.110548. Epub 2021 Oct 8.","Seol A","J Clin Anesth","2021","2021/11/20","PMC8498642","","10.1016/j.jclinane.2021.110548"
"34800652","COVID-19 and immunothrombosis: Pathophysiology and therapeutic implications","Lim MS, Mcrae S.","Crit Rev Oncol Hematol. 2021 Dec;168:103529. doi: 10.1016/j.critrevonc.2021.103529. Epub 2021 Nov 17.","Lim MS","Crit Rev Oncol Hematol","2021","2021/11/20","PMC8596655","","10.1016/j.critrevonc.2021.103529"
"34800714","Introduction and rapid dissemination of SARS-CoV-2 Gamma Variant of Concern in Venezuela","Jaspe RC, Loureiro CL, Sulbaran Y, Moros ZC, D'Angelo P, Rodríguez L, Zambrano JL, Hidalgo M, Vizzi E, Alarcón V, Aguilar M, Garzaro DJ; CoViMol Group; Rangel HR, Pujol FH.","Infect Genet Evol. 2021 Dec;96:105147. doi: 10.1016/j.meegid.2021.105147. Epub 2021 Nov 17.","Jaspe RC","Infect Genet Evol","2021","2021/11/20","PMC8596652","","10.1016/j.meegid.2021.105147"
"34800722","Automatic detection of COVID-19 vaccine misinformation with graph link prediction","Weinzierl MA, Harabagiu SM.","J Biomed Inform. 2021 Dec;124:103955. doi: 10.1016/j.jbi.2021.103955. Epub 2021 Nov 18.","Weinzierl MA","J Biomed Inform","2021","2021/11/20","PMC8598278","","10.1016/j.jbi.2021.103955"
"34800785","Moving the needle on primary care burnout: Using a driver diagram to accelerate impact","Sullivan EE, Dwiel K, Hunt LS, Conroy K, Gergen Barnett K.","Healthc (Amst). 2021 Dec;9(4):100595. doi: 10.1016/j.hjdsi.2021.100595. Epub 2021 Nov 17.","Sullivan EE","Healthc (Amst)","2021","2021/11/20","PMC8595316","","10.1016/j.hjdsi.2021.100595"
"34800902","Alpha variant SARS-CoV-2 infection: How it all starts","Domingo P, de Benito N.","EBioMedicine. 2021 Dec;74:103703. doi: 10.1016/j.ebiom.2021.103703. Epub 2021 Nov 17.","Domingo P","EBioMedicine","2021","2021/11/20","PMC8598133","","10.1016/j.ebiom.2021.103703"
"34801114","Beyond access to psychotropic medicines: treatment coverage amid COVID-19","Kola L.","Lancet Psychiatry. 2021 Dec;8(12):1019-1021. doi: 10.1016/S2215-0366(21)00431-4.","Kola L","Lancet Psychiatry","2021","2021/11/21","","","10.1016/S2215-0366(21)00431-4"
"34801117","Antipsychotics and COVID-19: the debate goes on - Authors' reply","De Picker L, Mazza MG, Vai B.","Lancet Psychiatry. 2021 Dec;8(12):1030-1031. doi: 10.1016/S2215-0366(21)00428-4.","De Picker L","Lancet Psychiatry","2021","2021/11/21","PMC8601685","","10.1016/S2215-0366(21)00428-4"
"34801118","Antipsychotics and COVID-19: the debate goes on","Boland X, Dratcu L.","Lancet Psychiatry. 2021 Dec;8(12):1030. doi: 10.1016/S2215-0366(21)00396-5.","Boland X","Lancet Psychiatry","2021","2021/11/21","PMC8601681","","10.1016/S2215-0366(21)00396-5"
"34801416","Prevalence of COVID-19 vaccines (Sputnik V, AZD-1222, and Covaxin) side effects among healthcare workers in Birjand city, Iran","Zare H, Rezapour H, Mahmoodzadeh S, Fereidouni M.","Int Immunopharmacol. 2021 Dec;101(Pt B):108351. doi: 10.1016/j.intimp.2021.108351. Epub 2021 Nov 10.","Zare H","Int Immunopharmacol","2021","2021/11/21","PMC8577998","","10.1016/j.intimp.2021.108351"
"34801588","2-((1H-indol-3-yl)thio)-N-phenyl-acetamides: SARS-CoV-2 RNA-dependent RNA polymerase inhibitors","Zhao J, Zhang G, Zhang Y, Yi D, Li Q, Ma L, Guo S, Li X, Guo F, Lin R, Luu G, Liu Z, Wang Y, Cen S.","Antiviral Res. 2021 Dec;196:105209. doi: 10.1016/j.antiviral.2021.105209. Epub 2021 Nov 18.","Zhao J","Antiviral Res","2021","2021/11/21","PMC8600920","","10.1016/j.antiviral.2021.105209"
"34801646","SARS-CoV-2 re-infection rate in Iranian COVID-19 cases within one-year follow-up","Salehi-Vaziri M, Pouriayevali MH, Fotouhi F, Jalali T, Banifazl M, Farahmand B, Sadat Larijani M, Ahmadi Z, Fereydouni Z, Tavakoli M, Karami A, Azad-Manjiri S, Yektay Sanati P, Dahmardeh S, Nemati AH, Sajadi M, Kashanian S, Ramezani A.","Microb Pathog. 2021 Dec;161(Pt B):105296. doi: 10.1016/j.micpath.2021.105296. Epub 2021 Nov 18.","Salehi-Vaziri M","Microb Pathog","2021","2021/11/21","PMC8599135","","10.1016/j.micpath.2021.105296"
"34801766","Exposure to PM2.5 and PM10 and COVID-19 infection rates and mortality: A one-year observational study in Poland","Czwojdzińska M, Terpińska M, Kuźniarski A, Płaczkowska S, Piwowar A.","Biomed J. 2021 Dec;44(6 Suppl 1):S25-S36. doi: 10.1016/j.bj.2021.11.006. Epub 2021 Nov 19.","Czwojdzińska M","Biomed J","2021","2021/11/21","PMC8603332","","10.1016/j.bj.2021.11.006"
"34801811","Family relationship quality during the COVID-19 pandemic: The value of adolescent perceptions of change","Martin-Storey A, Dirks M, Holfeld B, Dryburgh NSJ, Craig W.","J Adolesc. 2021 Dec;93:190-201. doi: 10.1016/j.adolescence.2021.11.005. Epub 2021 Nov 12.","Martin-Storey A","J Adolesc","2021","2021/11/21","PMC8585638","","10.1016/j.adolescence.2021.11.005"
"34801843","Understanding and addressing vaccine hesitancy in the context of COVID-19: development of a digital intervention","Knight H, Jia R, Ayling K, Bradbury K, Baker K, Chalder T, Morling JR, Durrant L, Avery T, Ball JK, Barker C, Bennett R, McKeever T, Vedhara K.","Public Health. 2021 Dec;201:98-107. doi: 10.1016/j.puhe.2021.10.006. Epub 2021 Oct 18.","Knight H","Public Health","2021","2021/11/21","PMC8520885","","10.1016/j.puhe.2021.10.006"
"34801864","Gaussian Barebone Salp Swarm Algorithm with Stochastic Fractal Search for medical image segmentation: A COVID-19 case study","Zhang Q, Wang Z, Heidari AA, Gui W, Shao Q, Chen H, Zaguia A, Turabieh H, Chen M.","Comput Biol Med. 2021 Dec;139:104941. doi: 10.1016/j.compbiomed.2021.104941. Epub 2021 Oct 19.","Zhang Q","Comput Biol Med","2021","2021/11/21","","","10.1016/j.compbiomed.2021.104941"
"34801878","Association of body composition parameters measured on CT with risk of hospitalization in patients with Covid-19","Chandarana H, Pisuchpen N, Krieger R, Dane B, Mikheev A, Feng Y, Kambadakone A, Rusinek H.","Eur J Radiol. 2021 Dec;145:110031. doi: 10.1016/j.ejrad.2021.110031. Epub 2021 Nov 15.","Chandarana H","Eur J Radiol","2021","2021/11/21","PMC8592118","","10.1016/j.ejrad.2021.110031"
"34801920","Reduction of venous thromboembolic events in COVID-19 patients: Which role for IL-6 antagonists?","Zuin M, Cervellati C, Rigatelli G, Zuliani G, Roncon L.","Thromb Res. 2021 Dec;208:170-172. doi: 10.1016/j.thromres.2021.11.008. Epub 2021 Nov 16.","Zuin M","Thromb Res","2021","2021/11/21","PMC8594077","","10.1016/j.thromres.2021.11.008"
"34801965","Current and future nanoparticle vaccines for COVID-19","Vu MN, Kelly HG, Kent SJ, Wheatley AK.","EBioMedicine. 2021 Dec;74:103699. doi: 10.1016/j.ebiom.2021.103699. Epub 2021 Nov 19.","Vu MN","EBioMedicine","2021","2021/11/21","PMC8602808","","10.1016/j.ebiom.2021.103699"
"34802683","Fenofibrate as a COVID-19 modifying drug: Laboratory success versus real-world reality","Feher M, Joy M, Munro N, Hinton W, Williams J, de Lusignan S.","Atherosclerosis. 2021 Dec;339:55-56. doi: 10.1016/j.atherosclerosis.2021.11.012. Epub 2021 Nov 13.","Feher M","Atherosclerosis","2021","2021/11/22","PMC8590506","","10.1016/j.atherosclerosis.2021.11.012"
"34802705","COVID-19 vaccination coverage among hospital-based healthcare personnel reported through the Department of Health and Human Services Unified Hospital Data Surveillance System, United States, January 20, 2021-September 15, 2021","Reses HE, Jones ES, Richardson DB, Cate KM, Walker DW, Shapiro CN.","Am J Infect Control. 2021 Dec;49(12):1554-1557. doi: 10.1016/j.ajic.2021.10.008. Epub 2021 Nov 18.","Reses HE","Am J Infect Control","2021","2021/11/22","PMC8598683","","10.1016/j.ajic.2021.10.008"
"34802799","[Primary care organization in pandemic times]","Coll Benejam T, Palacio Lapuente J, Añel Rodríguez R, Gens Barbera M, Jurado Balbuena JJ, Perelló Bratescu A.","Aten Primaria. 2021 Dec;53 Suppl 1(Suppl 1):102209. doi: 10.1016/j.aprim.2021.102209. Epub 2021 Nov 19.","Coll Benejam T","Aten Primaria","2021","2021/11/22","PMC8603466","","10.1016/j.aprim.2021.102209"
"34802883","Corrigendum to: Lianhuaqingwen exerts anti-viral and anti-inflammatory activity against novel coronavirus (SARS-CoV-2) [Pharmacol. Res. 156 (2020) 104761]","Runfeng L, Yunlong H, Jicheng H, Weiqi P, Qinhai M, Yongxia S, Chufang L, Jin Z, Zhenhua J, Haiming J, Kui Z, Shuxiang H, Jun D, Xiaobo L, Xiaotao H, Lin W, Nanshan Z, Zifeng Y.","Pharmacol Res. 2021 Dec;174:105907. doi: 10.1016/j.phrs.2021.105907. Epub 2021 Nov 19.","Runfeng L","Pharmacol Res","2021","2021/11/22","PMC8603740","","10.1016/j.phrs.2021.105907"
"34802962","Prognostic value of pre-hospitalization stress perfusion cardiovascular magnetic resonance to predict death in patients hospitalized for COVID-19","Pezel T, Garot P, Hovasse T, Unterseeh T, Champagne S, Toupin S, Sanguineti F, Lima JAC, Garot J.","Arch Cardiovasc Dis. 2021 Dec;114(12):781-792. doi: 10.1016/j.acvd.2021.10.004. Epub 2021 Oct 30.","Pezel T","Arch Cardiovasc Dis","2021","2021/11/22","PMC8556590","","10.1016/j.acvd.2021.10.004"
"34802971","Description of ovine model for testing ventilator prototypes in the COVID-19 pandemic","Viscasillas J, Alonso-Iñigo JM, Gutierrez-Bautista A, Casañ Pallardó M, Redondo JI.","Rev Esp Anestesiol Reanim (Engl Ed). 2021 Dec;68(10):592-596. doi: 10.1016/j.redare.2020.10.008. Epub 2021 Nov 12.","Viscasillas J","Rev Esp Anestesiol Reanim (Engl Ed)","2021","2021/11/22","PMC8585596","","10.1016/j.redare.2020.10.008"
"34804322","Teaching during the COVID-19 Pandemic: Sharing Results and Data Obtained from the Ames Test","Blanco V, Davyt M, García-Alonso J, Piccini C, Zunino P, Rodríguez E.","J Microbiol Biol Educ. 2021 Oct 29;22(3):e00143-21. doi: 10.1128/jmbe.00143-21. eCollection 2021 Dec.","Blanco V","J Microbiol Biol Educ","2021","2021/11/22","PMC8561835","","10.1128/jmbe.00143-21"
"34804781","Modeling the effects of preventive measures and vaccination on the COVID-19 spread in Benin Republic with optimal control","Agossou O, Atchadé MN, Djibril AM.","Results Phys. 2021 Dec;31:104969. doi: 10.1016/j.rinp.2021.104969. Epub 2021 Nov 16.","Agossou O","Results Phys","2021","2021/11/22","PMC8592642","","10.1016/j.rinp.2021.104969"
"34805473","Association between pet ownership and physical activity and mental health during the COVID-19 ""circuit breaker"" in Singapore","Tan JSQ, Fung W, Tan BSW, Low JY, Syn NL, Goh YX, Pang J.","One Health. 2021 Nov 3;13:100343. doi: 10.1016/j.onehlt.2021.100343. eCollection 2021 Dec.","Tan JSQ","One Health","2021","2021/11/22","PMC8581575","","10.1016/j.onehlt.2021.100343"
"34805494","SARS-CoV-2-specific Humoral and Cellular Immunities in Kidney Transplant Recipients and Dialyzed Patients Recovered From Severe and Nonsevere COVID-19","Bertrand D, Hamzaoui M, Drouot L, Lamulle J, Hanoy M, Edet S, Laurent C, Lebourg L, Etienne I, Lemoine M, Le Roy F, Nezam D, Mauger E, Boyer O, Guerrot D, Candon S.","Transplant Direct. 2021 Nov 17;7(12):e792. doi: 10.1097/TXD.0000000000001230. eCollection 2021 Dec.","Bertrand D","Transplant Direct","2021","2021/11/22","PMC8601300","","10.1097/TXD.0000000000001230"
"34805496","Discordance Between SARS-CoV-2-specific Cell-mediated and Antibody Responses Elicited by mRNA-1273 Vaccine in Kidney and Liver Transplant Recipients","Fernández-Ruiz M, Almendro-Vázquez P, Carretero O, Ruiz-Merlo T, Laguna-Goya R, San Juan R, López-Medrano F, García-Ríos E, Más V, Moreno-Batenero M, Loinaz C, Andrés A, Pérez-Romero P, Paz-Artal E, Aguado JM.","Transplant Direct. 2021 Nov 17;7(12):e794. doi: 10.1097/TXD.0000000000001246. eCollection 2021 Dec.","Fernández-Ruiz M","Transplant Direct","2021","2021/11/22","PMC8601286","","10.1097/TXD.0000000000001246"
"34806039","Poultry farming and farmers perception towards the farming condition during COVID-19 pandemic in Bangladesh","Meher MM, Afrin M, Islam MT, Zinnah MA.","J Agric Food Res. 2021 Dec;6:100239. doi: 10.1016/j.jafr.2021.100239. Epub 2021 Nov 14.","Meher MM","J Agric Food Res","2021","2021/11/22","PMC8590633","","10.1016/j.jafr.2021.100239"
"34806074","Assessment of anorexia and weight loss during the infection and recovery period of patients with coronavirus disease 2019 (COVID-19)","Sikaroudi MK, Zonooz SR, Ebrahimi Z, Jebraili H, Farsi F, Talebi A, Masoodi M.","Clin Nutr Open Sci. 2021 Dec;40:102-110. doi: 10.1016/j.nutos.2021.11.001. Epub 2021 Nov 13.","Sikaroudi MK","Clin Nutr Open Sci","2021","2021/11/22","PMC8590500","","10.1016/j.nutos.2021.11.001"
"34806090","Hypertension and its management in COVID-19 patients: The assorted view","Batiha GE, Gari A, Elshony N, Shaheen HM, Abubakar MB, Adeyemi SB, Al-Kuraishy HM.","Int J Cardiol Cardiovasc Risk Prev. 2021 Dec;11:200121. doi: 10.1016/j.ijcrp.2021.200121. Epub 2021 Nov 13.","Batiha GE","Int J Cardiol Cardiovasc Risk Prev","2021","2021/11/22","PMC8590508","","10.1016/j.ijcrp.2021.200121"
"34806409","Special Focus Issue - COVID-19: bioanalytical considerations, contributions and lessons - part 2","Briscoe CJ, Barfield M.","Bioanalysis. 2021 Dec;13(24):1779-1780. doi: 10.4155/bio-2021-0243.","Briscoe CJ","Bioanalysis","2021","2021/11/22","","","10.4155/bio-2021-0243"
"34806722","Mechanistic insights into the effects of key mutations on SARS-CoV-2 RBD-ACE2 binding","Aggarwal A, Naskar S, Maroli N, Gorai B, Dixit NM, Maiti PK.","Phys Chem Chem Phys. 2021 Dec 1;23(46):26451-26458. doi: 10.1039/d1cp04005g.","Aggarwal A","Phys Chem Chem Phys","2021","2021/11/22","","","10.1039/d1cp04005g"
"34806768","Editorial: Do lockdowns scar? Three putative mechanisms through which COVID-19 mitigation policies could cause long-term harm to young people's mental health","Sonuga-Barke E, Fearon P.","J Child Psychol Psychiatry. 2021 Dec;62(12):1375-1378. doi: 10.1111/jcpp.13537.","Sonuga-Barke E","J Child Psychol Psychiatry","2021","2021/11/22","PMC9011706","","10.1111/jcpp.13537"
"34806816","Epidemiology, clinical characteristics and treatment of SARS-CoV-2 infection in children: A narrative review","Ayittey FK, Chiwero NB, Dhar BK, Tettey EL, Saptoro A.","Int J Clin Pract. 2021 Dec;75(12):e15012. doi: 10.1111/ijcp.15012. Epub 2021 Nov 29.","Ayittey FK","Int J Clin Pract","2021","2021/11/22","PMC9011565","","10.1111/ijcp.15012"
"34806959","Utilitarian Lessons from the COVID-19 Pandemic for Non-Pandemic Diseases","Browning H, Veit W.","Am J Bioeth. 2021 Dec;21(12):39-42. doi: 10.1080/15265161.2021.1991035.","Browning H","Am J Bioeth","2021","2021/11/22","","","10.1080/15265161.2021.1991035"
"34806961","""If It's Ethical During a Pandemic…"": Lessons from COVID-19 for Post-Pandemic Biobanking","Brothers KB, Goldenberg AJ, Cadigan RJ.","Am J Bioeth. 2021 Dec;21(12):34-36. doi: 10.1080/15265161.2021.1991034.","Brothers KB","Am J Bioeth","2021","2021/11/22","PMC9677547","NIHMS1846332","10.1080/15265161.2021.1991034"
"34806964","Why Exceptional Public Investment in the Development of Vaccines Is Justified for COVID-19, But Not for Other Unmet Medical Needs","Bunnik EM, Smids J.","Am J Bioeth. 2021 Dec;21(12):22-25. doi: 10.1080/15265161.2021.1991044.","Bunnik EM","Am J Bioeth","2021","2021/11/22","","","10.1080/15265161.2021.1991044"
"34806965","What Can We Learn from COVID-19 Drug Development and Access for Non-Pandemic Diseases? A Chinese Perspective","Zhang H, Guo Z, Shen L, Yang Y, Zhang Z, Wang Y.","Am J Bioeth. 2021 Dec;21(12):42-45. doi: 10.1080/15265161.2021.1991043.","Zhang H","Am J Bioeth","2021","2021/11/22","","","10.1080/15265161.2021.1991043"
"34806970","Another Cautionary Lesson from COVID Research","Grady C.","Am J Bioeth. 2021 Dec;21(12):36-39. doi: 10.1080/15265161.2021.1991048.","Grady C","Am J Bioeth","2021","2021/11/22","","","10.1080/15265161.2021.1991048"
"34806978","[Medico-psychological aspect relating to the coronavirus epidemic: implementation of a support strategy for nursing staff by coordinating doctors in rest and care homes in Belgium and in France and psychological impact for the residents of these private and public nursing and care homes]","Duray-Parmentier C, Lafontaine JB, Nielens N, Janne P, Gourdin M.","Geriatr Psychol Neuropsychiatr Vieil. 2021 Dec 1;19(4):359-365. doi: 10.1684/pnv.2021.0969.","Duray-Parmentier C","Geriatr Psychol Neuropsychiatr Vieil","2021","2021/11/22","","","10.1684/pnv.2021.0969"
"34807430","Psychological Impact of COVID-19 Pandemic on Healthcare Workers in Riyadh, Saudi Arabia: Perceived Stress Scale Measures","Alwaqdani N, Amer HA, Alwaqdani R, AlMansour F, Alzoman HA, Saadallah A, Alsuwaidan S, Soule BM, Memish ZA.","J Epidemiol Glob Health. 2021 Dec;11(4):377-388. doi: 10.1007/s44197-021-00014-4. Epub 2021 Nov 22.","Alwaqdani N","J Epidemiol Glob Health","2021","2021/11/22","PMC8607404","","10.1007/s44197-021-00014-4"
"34807729","Mathematical Modeling of Severe Acute Respiratory Syndrome Coronavirus 2 Infection Network with Cytokine Storm, Oxidative Stress, Thrombosis, Insulin Resistance, and Nitric Oxide Pathways","Sasidharakurup H, Kumar G, Nair B, Diwakar S.","OMICS. 2021 Dec;25(12):770-781. doi: 10.1089/omi.2021.0155. Epub 2021 Nov 22.","Sasidharakurup H","OMICS","2021","2021/11/22","","","10.1089/omi.2021.0155"
"34807786","Anticoagulation in COVID-19: a review of current literature and guidelines","Narasimhan B, Lorente-Ros M, Aguilar-Gallardo JS, Lizardo CP, Narasimhan H, Morton C, Donahue KR, Aronow WS.","Hosp Pract (1995). 2021 Dec;49(5):307-324. doi: 10.1080/21548331.2021.2007648. Epub 2021 Dec 6.","Narasimhan B","Hosp Pract (1995)","2021","2021/11/22","","","10.1080/21548331.2021.2007648"
"34807861","Moral distress amid COVID-19: A frontline emergency nurse's perspective","Virani SB.","Nursing. 2021 Dec 1;51(12):39-43. doi: 10.1097/01.NURSE.0000800072.35132.c1.","Virani SB","Nursing","2021","2021/11/22","PMC8603425","","10.1097/01.NURSE.0000800072.35132.c1"
"34807972","COVID-19 Impact on Intern Exposure to Common Inpatient Diagnoses","Yarahuan JW, Bass L, Hess LM, Singhal G, Lo HY.","Hosp Pediatr. 2021 Dec 1:hpeds.2021-006077. doi: 10.1542/hpeds.2021-006077. Online ahead of print.","Yarahuan JW","Hosp Pediatr","2021","2021/11/22","","","10.1542/hpeds.2021-006077"
"34808076","Novel Use of Capture-Recapture Methods to Estimate Completeness of Contact Tracing during an Ebola Outbreak, Democratic Republic of the Congo, 2018-2020","Polonsky JA, Böhning D, Keita M, Ahuka-Mundeke S, Nsio-Mbeta J, Abedi AA, Mossoko M, Estill J, Keiser O, Kaiser L, Yoti Z, Sangnawakij P, Lerdsuwansri R, Vilas VJDR.","Emerg Infect Dis. 2021 Dec;27(12):3063-3072. doi: 10.3201/eid2712.204958.","Polonsky JA","Emerg Infect Dis","2021","2021/11/22","PMC8632194","","10.3201/eid2712.204958"
"34808078","Surface‒Aerosol Stability and Pathogenicity of Diverse Middle East Respiratory Syndrome Coronavirus Strains, 2012‒2018","van Doremalen N, Letko M, Fischer RJ, Bushmaker T, Schulz J, Yinda CK, Seifert SN, Kim NJ, Hemida MG, Kayali G, Park WB, Perera RAPM, Tamin A, Thornburg NJ, Tong S, Queen K, van Kerkhove MD, Choi YK, Oh MD, Assiri AM, Peiris M, Gerber SI, Munster VJ.","Emerg Infect Dis. 2021 Dec;27(12):3052-3062. doi: 10.3201/eid2712.210344.","van Doremalen N","Emerg Infect Dis","2021","2021/11/22","PMC8632154","","10.3201/eid2712.210344"
"34808080","Surge of Typhoid Intestinal Perforations as Possible Result of COVID-19-Associated Delays in Seeking Care, Madagascar","Jeon HJ, Marks F, Sugimoto J, Im J, Kang SSY, Haselbeck A, Rakotozandrindrainy R.","Emerg Infect Dis. 2021 Dec;27(12):3163-3165. doi: 10.3201/eid2712.210516.","Jeon HJ","Emerg Infect Dis","2021","2021/11/22","PMC8632171","","10.3201/eid2712.210516"
"34808082","SARS-CoV-2 B.1.1.7 Variant Infection in Malayan Tigers, Virginia, USA","Mitchell PK, Martins M, Reilly T, Caserta LC, Anderson RR, Cronk BD, Murphy J, Goodrich EL, Diel DG.","Emerg Infect Dis. 2021 Dec;27(12):3171-3173. doi: 10.3201/eid2712.211234.","Mitchell PK","Emerg Infect Dis","2021","2021/11/22","PMC8632162","","10.3201/eid2712.211234"
"34808375","Radiation recall reactions: An oncologic enigma","McKay MJ, Foster R.","Crit Rev Oncol Hematol. 2021 Dec;168:103527. doi: 10.1016/j.critrevonc.2021.103527. Epub 2021 Nov 19.","McKay MJ","Crit Rev Oncol Hematol","2021","2021/11/22","","","10.1016/j.critrevonc.2021.103527"
"34808468","Prescription fill patterns for benzodiazepine and opioid drugs during the COVID-19 pandemic in the United States","de Dios C, Fernandes BS, Whalen K, Bandewar S, Suchting R, Weaver MF, Selvaraj S.","Drug Alcohol Depend. 2021 Dec 1;229(Pt A):109176. doi: 10.1016/j.drugalcdep.2021.109176. Epub 2021 Nov 17.","de Dios C","Drug Alcohol Depend","2021","2021/11/22","PMC8595244","","10.1016/j.drugalcdep.2021.109176"
"34808657","Miller Fisher Syndrome Presenting After a Second Dose of Pfizer-BioNTech Vaccination in a Patient With Resolved COVID-19: A Case Report","Michaelson NM, Lam T, Malhotra A, Schiff ND, MacGowan DJL.","J Clin Neuromuscul Dis. 2021 Dec 1;23(2):113-115. doi: 10.1097/CND.0000000000000376.","Michaelson NM","J Clin Neuromuscul Dis","2021","2021/11/22","","","10.1097/CND.0000000000000376"
"34808658","Clinical Variant of Guillain-Barre Syndrome With Prominent Facial Diplegia After AstraZeneca Coronavirus Disease 2019 Vaccine","Badoiu A, Moranne O, Coudray S, Ion IM.","J Clin Neuromuscul Dis. 2021 Dec 1;23(2):115-116. doi: 10.1097/CND.0000000000000383.","Badoiu A","J Clin Neuromuscul Dis","2021","2021/11/22","","","10.1097/CND.0000000000000383"
"34808669","Changes in Pediatric Faculty Burnout During the COVID-19 Pandemic","Uong AM, Cabana MD, Serwint JR, Bernstein CA, Schulte EE.","Hosp Pediatr. 2021 Dec 1:hpeds.2021-006045. doi: 10.1542/hpeds.2021-006045. Online ahead of print.","Uong AM","Hosp Pediatr","2021","2021/11/22","","","10.1542/hpeds.2021-006045"
"34808670","Physician Perspectives on the Impact of the COVID-19 Pandemic on Family-Centered Rounds","Craddock KES, Grilo S, McCann TA, Catallozzi M, Banker SL.","Hosp Pediatr. 2021 Dec 1:hpeds.2021-006004. doi: 10.1542/hpeds.2021-006004. Online ahead of print.","Craddock KES","Hosp Pediatr","2021","2021/11/22","","","10.1542/hpeds.2021-006004"
"34808671","Pediatric Resident Perspectives on the Impact of COVID-19 on Training","Winn AS, Myers R, Grow HM, Hilgenberg S, Lieberman R, Naifeh MM, Unaka NI, Schwartz A.","Hosp Pediatr. 2021 Dec 1:hpeds.2021-005994. doi: 10.1542/hpeds.2021-005994. Online ahead of print.","Winn AS","Hosp Pediatr","2021","2021/11/22","","","10.1542/hpeds.2021-005994"
"34809539","COVID-19, global inequality, and mental health in childbearing women: how to mitigate the triple hit?","Lambregtse-van den Berg M, Quinlivan JA.","J Psychosom Obstet Gynaecol. 2021 Dec;42(4):259-260. doi: 10.1080/0167482X.2021.2001933.","Lambregtse-van den Berg M","J Psychosom Obstet Gynaecol","2021","2021/11/23","","","10.1080/0167482X.2021.2001933"
"34809819","Increased rates of ruptured abdominal aortic aneurysm during the COVID-19 pandemic","Bozzani A, Arici V, Ticozzelli G, Franciscone MM, Sterpetti AV, Ragni F.","J Vasc Surg. 2021 Dec;74(6):2119-2120. doi: 10.1016/j.jvs.2021.07.224.","Bozzani A","J Vasc Surg","2021","2021/11/23","PMC8828365","","10.1016/j.jvs.2021.07.224"
"34809854","Recovery Efforts: Understanding Adolescent Substance Use Through a Longitudinal COVID Lens","Hensel DJ.","J Adolesc Health. 2021 Dec;69(6):867-868. doi: 10.1016/j.jadohealth.2021.09.002.","Hensel DJ","J Adolesc Health","2021","2021/11/23","","","10.1016/j.jadohealth.2021.09.002"
"34809857","How Can We Best Use COVID-19 Vaccines in Adolescents? An International Perspective","Zhong Y, Lee LY, Tambyah PA, Liew WK, Lee BW.","J Adolesc Health. 2021 Dec;69(6):878-880. doi: 10.1016/j.jadohealth.2021.08.014.","Zhong Y","J Adolesc Health","2021","2021/11/23","PMC8602841","","10.1016/j.jadohealth.2021.08.014"
