PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34048906","Do inflammaging and coagul-aging play a role as conditions contributing to the co-occurrence of the severe hyper-inflammatory state and deadly coagulopathy during COVID-19 in older people?","Xu K, Wei Y, Giunta S, Zhou M, Xia S.","Exp Gerontol. 2021 Aug;151:111423. doi: 10.1016/j.exger.2021.111423. Epub 2021 May 26.","Xu K","Exp Gerontol","2021","2021/05/28","PMC8149167","","10.1016/j.exger.2021.111423"
"34048861","Protected or not protected, that is the question - First data on COVID-19 vaccine responses in patients with NAFLD and liver transplant recipients","Cornberg M, Eberhardt CS.","J Hepatol. 2021 Aug;75(2):265-266. doi: 10.1016/j.jhep.2021.05.007. Epub 2021 May 25.","Cornberg M","J Hepatol","2021","2021/05/28","PMC8146269","","10.1016/j.jhep.2021.05.007"
"34048748","Indoor Air Quality Strategies for Air-Conditioning and Ventilation Systems with the Spread of the Global Coronavirus (COVID-19) Epidemic: Improvements and Recommendations","Elsaid AM, Ahmed MS.","Environ Res. 2021 Aug;199:111314. doi: 10.1016/j.envres.2021.111314. Epub 2021 May 25.","Elsaid AM","Environ Res","2021","2021/05/28","PMC8146370","","10.1016/j.envres.2021.111314"
"34048746","Descriptive characterization of sound levels in an environmental justice city before and during a global pandemic","Walker ED, Lee NF, Scammell MK, Feuer AP, Power MB, Lane KJ, Adamkiewicz G, Levy JI.","Environ Res. 2021 Aug;199:111353. doi: 10.1016/j.envres.2021.111353. Epub 2021 May 26.","Walker ED","Environ Res","2021","2021/05/28","","","10.1016/j.envres.2021.111353"
"34048115","COVID-19 highlights the need to optimize critical care resource use: The role of a respiratory-led multidisciplinary team","Balu A, Watson A, Linhartova L, Ellis P, Mukherjee R.","Respirology. 2021 Aug;26(8):727-728. doi: 10.1111/resp.14090. Epub 2021 May 28.","Balu A","Respirology","2021","2021/05/28","PMC8242803","","10.1111/resp.14090"
"34047966","Outbreak investigation of SARS-CoV-2 transmission in an emergency childcare centre","Soto JC, Barakat M, Hutter JA, Kiely M, Moreira S, Shapiro BJ, Murall CL, Parenteau N, Désilets J, Lessard R.","Can J Public Health. 2021 Aug;112(4):566-575. doi: 10.17269/s41997-021-00544-1. Epub 2021 May 28.","Soto JC","Can J Public Health","2021","2021/05/28","PMC8161718","","10.17269/s41997-021-00544-1"
"34047965","Changes in the incidence of seasonal influenza in response to COVID-19 social distancing measures: an observational study based on Canada's national influenza surveillance system","Pierce A, Haworth-Brockman M, Marin D, Rueda ZV, Keynan Y.","Can J Public Health. 2021 Aug;112(4):620-628. doi: 10.17269/s41997-021-00509-4. Epub 2021 May 28.","Pierce A","Can J Public Health","2021","2021/05/28","PMC8161713","","10.17269/s41997-021-00509-4"
"34047879","Outcome of Sars-COV-2-related thyrotoxicosis in survivors of Covid-19: a prospective study","Pizzocaro A, Colombo P, Vena W, Ariano S, Magnoni P, Reggiani F, Favacchio G, Mirani M, Lavezzi E, Voza A, Calatroni M, Mazziotti G, Lania A; Humanitas COVID-19 Task force.","Endocrine. 2021 Aug;73(2):255-260. doi: 10.1007/s12020-021-02758-2. Epub 2021 May 28.","Pizzocaro A","Endocrine","2021","2021/05/28","PMC8161706","","10.1007/s12020-021-02758-2"
"34047207","Lifestyle Changes Among Medical Students During COVID-19 Pandemic: A Multicenter Study Across Nine Countries","Perez-Dominguez F, Polanco-Ilabaca F, Pinto-Toledo F, Michaeli D, Achiardi J, Santana V, Urnelli C, Sawaguchi Y, Rodríguez P, Maldonado M, Raffeeq Z, de Araujo Madeiros O, Rebolledo C.","Health Educ Behav. 2021 Aug;48(4):446-454. doi: 10.1177/10901981211019292. Epub 2021 May 28.","Perez-Dominguez F","Health Educ Behav","2021","2021/05/28","","","10.1177/10901981211019292"
"34047064","Retiring as a pediatric hematologist-oncologist during the COVID-19 pandemic","Sprinz PG.","Pediatr Blood Cancer. 2021 Aug;68(8):e29089. doi: 10.1002/pbc.29089. Epub 2021 May 28.","Sprinz PG","Pediatr Blood Cancer","2021","2021/05/28","PMC8209931","","10.1002/pbc.29089"
"34046906","Minipool testing for SARS-CoV-2 RNA in United States blood donors","Bakkour S, Saá P, Groves JA, Montalvo L, Di Germanio C, Best SM, Grebe E, Livezey K, Linnen JM, Strauss D, Kessler D, Bonn M, Green V, Williamson P, Kleinman S, Stramer SL, Stone M, Busch MP; NHLBI Recipient Epidemiology and Donor Evaluation Study-IV-Pediatric (REDS-IV-P).","Transfusion. 2021 Aug;61(8):2384-2391. doi: 10.1111/trf.16511. Epub 2021 May 27.","Bakkour S","Transfusion","2021","2021/05/28","","","10.1111/trf.16511"
"34046822","COVID-19 infection prevention and control procedures and institutional trust: Perceptions of Canadian intensive care and emergency department nurses","Silverberg SL, Puchalski Ritchie LM, Gobat N, Murthy S.","Can J Anaesth. 2021 Aug;68(8):1165-1175. doi: 10.1007/s12630-021-02028-9. Epub 2021 May 27.","Silverberg SL","Can J Anaesth","2021","2021/05/28","PMC8158085","","10.1007/s12630-021-02028-9"
"34046795","Remote smartphone gait monitoring and fall prediction in Parkinson's disease during the COVID-19 lockdown","Marano M, Motolese F, Rossi M, Magliozzi A, Yekutieli Z, Di Lazzaro V.","Neurol Sci. 2021 Aug;42(8):3089-3092. doi: 10.1007/s10072-021-05351-7. Epub 2021 May 27.","Marano M","Neurol Sci","2021","2021/05/28","PMC8159018","","10.1007/s10072-021-05351-7"
"34045120","Systematic review and meta-analysis of the susceptibility of ABO blood group to COVID-19 infection","Kabrah SM, Kabrah AM, Flemban AF, Abuzerr S.","Transfus Apher Sci. 2021 Aug;60(4):103169. doi: 10.1016/j.transci.2021.103169. Epub 2021 May 21.","Kabrah SM","Transfus Apher Sci","2021","2021/05/28","PMC8139534","","10.1016/j.transci.2021.103169"
"34045065","Use of anaesthesia machines for mechanical ventilation and sedation in patients with COVID-19 ARDS","Hanidziar D.","Br J Anaesth. 2021 Aug;127(2):e72-e73. doi: 10.1016/j.bja.2021.05.002. Epub 2021 May 10.","Hanidziar D","Br J Anaesth","2021","2021/05/28","PMC8108387","","10.1016/j.bja.2021.05.002"
"34044516","Coronavirus 2019 disease and skin cancer: a single center experience","DI Raimondo C, Spallone G, Silvaggio D, Lombardo P, Piccolo A, Lozzi F, Campione E, Bianchi L.","Ital J Dermatol Venerol. 2021 Aug;156(4):496-497. doi: 10.23736/S2784-8671.21.07041-9. Epub 2021 May 28.","DI Raimondo C","Ital J Dermatol Venerol","2021","2021/05/28","","","10.23736/S2784-8671.21.07041-9"
"34044512","Toxic epidermal necrolysis and role of immune dysregulation in a patient affected by coronavirus disease","Parietti M, Siliquini N, Ortoncelli M, Dapavo P, Stella M, Verrua R, Ribero S, Quaglino P.","Ital J Dermatol Venerol. 2021 Aug;156(4):498-499. doi: 10.23736/S2784-8671.21.07011-0. Epub 2021 May 28.","Parietti M","Ital J Dermatol Venerol","2021","2021/05/28","","","10.23736/S2784-8671.21.07011-0"
"34044465","COVID-19-Impfungen: Replizierend oder Nichtreplizierend?","Klimek L, Chaker AM, Cuevas M, Becker S.","Laryngorhinootologie. 2021 Aug;100(8):603-607. doi: 10.1055/a-1509-8916. Epub 2021 May 27.","Klimek L","Laryngorhinootologie","2021","2021/05/27","","","10.1055/a-1509-8916"
"34044352","Fathers matter: Intrahousehold responsibilities and children's wellbeing during the COVID-19 lockdown in Italy","Mangiavacchi L, Piccoli L, Pieroni L.","Econ Hum Biol. 2021 Aug;42:101016. doi: 10.1016/j.ehb.2021.101016. Epub 2021 May 13.","Mangiavacchi L","Econ Hum Biol","2021","2021/05/27","PMC9760207","","10.1016/j.ehb.2021.101016"
"34044308","Probing nano-QSAR to assess the interactions between carbon nanoparticles and a SARS-CoV-2 RNA fragment","Zhang F, Wang Z, Vijver MG, Peijnenburg WJGM.","Ecotoxicol Environ Saf. 2021 Aug;219:112357. doi: 10.1016/j.ecoenv.2021.112357. Epub 2021 May 19.","Zhang F","Ecotoxicol Environ Saf","2021","2021/05/27","PMC8133531","","10.1016/j.ecoenv.2021.112357"
"34044300","Management of COVID-19 in patients with seizures: Mechanisms of action of potential COVID-19 drug treatments and consideration for potential drug-drug interactions with anti-seizure medications","Jain S, Potschka H, Chandra PP, Tripathi M, Vohora D.","Epilepsy Res. 2021 Aug;174:106675. doi: 10.1016/j.eplepsyres.2021.106675. Epub 2021 May 19.","Jain S","Epilepsy Res","2021","2021/05/27","PMC8132550","","10.1016/j.eplepsyres.2021.106675"
"34044293","Predictors of failure of high flow nasal cannula failure in acute hypoxemic respiratory failure due to COVID-19","Garner O, Dongarwar D, Salihu HM, Barrantes Perez JH, Abraham J, McBride C, Mathew S, Antony P, Collins K, Richards KL, Howard CM.","Respir Med. 2021 Aug-Sep;185:106474. doi: 10.1016/j.rmed.2021.106474. Epub 2021 May 20.","Garner O","Respir Med","2021","2021/05/27","PMC8133822","","10.1016/j.rmed.2021.106474"
"34044224","Pneumothorax in critically ill patients with COVID-19 infection: Incidence, clinical characteristics and outcomes in a case control multicenter study","Chopra A, Al-Tarbsheh AH, Shah NJ, Yaqoob H, Hu K, Feustel PJ, Ortiz-Pacheco R, Patel KM, Oweis J, Kozlova N, Zouridis S, Ahmad S, Epelbaum O, Chong WH, Huggins JT, Saha BK, Conuel E, Chieng H, Mullins J, Bajaj D, Shkolnik B, Vancavage R, Madisi N, Judson MA.","Respir Med. 2021 Aug;184:106464. doi: 10.1016/j.rmed.2021.106464. Epub 2021 May 13.","Chopra A","Respir Med","2021","2021/05/27","PMC8116127","","10.1016/j.rmed.2021.106464"
"34044037","Genomic survey of SARS-CoV-2 vaccine breakthrough infections in healthcare workers from Kerala, India","Philomina J B, Jolly B, John N, Bhoyar RC, Majeed N, Senthivel V, Cp F, Rophina M, Vasudevan B, Imran M, Viswanathan P, Arvinden VR, Joseph A, Divakar MK, Nair PR, Shamnath A, Kumar PJ, Jain A, Geetha P, Bajaj A, Mathew S, Gupta V, Agrawal SJ, Scaria V, Sivasubbu S, Radhakrishnan C.","J Infect. 2021 Aug;83(2):237-279. doi: 10.1016/j.jinf.2021.05.018. Epub 2021 May 25.","Philomina J B","J Infect","2021","2021/05/27","PMC8143909","","10.1016/j.jinf.2021.05.018"
"34044036","Seroprevalence of SARS-CoV-2 antibodies in a national hospital and affiliated facility after the second epidemic wave of Japan","Yamamoto S, Tanaka A, Oshiro Y, Ishii M, Ishiwari H, Konishi M, Matsuda K, Ozeki M, Miyo K, Maeda K, Mizoue T, Sugiura W, Mitsuya H, Sugiyama H, Ohmagari N.","J Infect. 2021 Aug;83(2):237-279. doi: 10.1016/j.jinf.2021.05.017. Epub 2021 May 25.","Yamamoto S","J Infect","2021","2021/05/27","PMC8143906","","10.1016/j.jinf.2021.05.017"
"34043969","Exploring the predictors of health-protective behavior during the COVID-19 pandemic: A multi-country comparison","Jadil Y, Ouzir M.","Environ Res. 2021 Aug;199:111376. doi: 10.1016/j.envres.2021.111376. Epub 2021 May 25.","Jadil Y","Environ Res","2021","2021/05/27","PMC9750228","","10.1016/j.envres.2021.111376"
"34043922","A Year of Change, with More to Come","Smith JA Jr.","J Urol. 2021 Aug;206(2):197-198. doi: 10.1097/JU.0000000000001900. Epub 2021 May 27.","Smith JA Jr","J Urol","2021","2021/05/27","","","10.1097/JU.0000000000001900"
"34041932","COVID-19 vaccine trials: The potential for ""hybrid"" analyses","Fleming TR, Nason M, Krause PR, Longini IM, Henao-Restrepo AM.","Clin Trials. 2021 Aug;18(4):391-397. doi: 10.1177/17407745211018613. Epub 2021 May 27.","Fleming TR","Clin Trials","2021","2021/05/27","PMC8317268","NIHMS1699374","10.1177/17407745211018613"
"34041701","Substance Use, Mental Health, and Weight-Related Behaviors During the COVID-19 Pandemic Among Metabolic and Bariatric Surgery Patients","Messiah SE, Uppuluri M, Xie L, Schellinger JN, Mathew MS, Ofori A, Kukreja S, Schneider B, Dunn SH, Tavakkoli A, Almandoz JP.","Obes Surg. 2021 Aug;31(8):3738-3748. doi: 10.1007/s11695-021-05488-6. Epub 2021 May 27.","Messiah SE","Obes Surg","2021","2021/05/27","PMC8154548","","10.1007/s11695-021-05488-6"
"34041670","COVID-19 Vaccine Interest among Corrections Officers and People Who Are Incarcerated at Middlesex County Jail, Massachusetts","Khorasani SB, Koutoujian PJ, Zubiago J, Guardado R, Siddiqi K, Wurcel AG.","J Urban Health. 2021 Aug;98(4):459-463. doi: 10.1007/s11524-021-00545-y. Epub 2021 May 26.","Khorasani SB","J Urban Health","2021","2021/05/27","PMC8152706","","10.1007/s11524-021-00545-y"
"34040262","Cytokine release syndrome in a patient with colorectal cancer after vaccination with BNT162b2","Au L, Fendler A, Shepherd STC, Rzeniewicz K, Cerrone M, Byrne F, Carlyle E, Edmonds K, Del Rosario L, Shon J, Haynes WA, Ward B, Shum B, Gordon W, Gerard CL, Xie W, Joharatnam-Hogan N, Young K, Pickering L, Furness AJS, Larkin J, Harvey R, Kassiotis G, Gandhi S; Crick COVID-19 Consortium; Swanton C, Fribbens C, Wilkinson KA, Wilkinson RJ, Lau DK, Banerjee S, Starling N, Chau I; CAPTURE Consortium; Turajlic S.","Nat Med. 2021 Aug;27(8):1362-1366. doi: 10.1038/s41591-021-01387-6. Epub 2021 May 26.","Au L","Nat Med","2021","2021/05/27","PMC8363501","","10.1038/s41591-021-01387-6"
"34039691","Words matter, humanity matters: alienating non-citizens from the COVID-19 vaccine","Bajaj SS, Tu L, Stanford FC.","Postgrad Med J. 2021 Aug;97(1150):481-482. doi: 10.1136/postgradmedj-2021-140212. Epub 2021 May 26.","Bajaj SS","Postgrad Med J","2021","2021/05/27","","","10.1136/postgradmedj-2021-140212"
"34039677","Impact and role of pulmonary embolism response teams in venous thromboembolism associated with COVID-19","Porres-Aguilar M, Tapson VF, Rivera-Lebron BN, Rali PM, Jiménez D, Porres-Muñoz M, Barraza S, Muñoz OC, Mukherjee D.","J Investig Med. 2021 Aug;69(6):1153-1155. doi: 10.1136/jim-2021-001856. Epub 2021 May 26.","Porres-Aguilar M","J Investig Med","2021","2021/05/27","","","10.1136/jim-2021-001856"
"34039496","Impact of Neighborhood Social and Environmental Resources on Medicaid Spending","Sherry MK, Bishai DM, Padula WV, Weiner JP, Szanton SL, Wolff JL.","Am J Prev Med. 2021 Aug;61(2):e93-e101. doi: 10.1016/j.amepre.2021.02.019. Epub 2021 May 24.","Sherry MK","Am J Prev Med","2021","2021/05/27","","","10.1016/j.amepre.2021.02.019"
"34038190","The role of mediator complex subunit 19 in human diseases","Zhang Y, Qin P, Tian L, Yan J, Zhou Y.","Exp Biol Med (Maywood). 2021 Aug;246(15):1681-1687. doi: 10.1177/15353702211011701. Epub 2021 May 26.","Zhang Y","Exp Biol Med (Maywood)","2021","2021/05/26","PMC8719036","","10.1177/15353702211011701"
"34037928","High-dose steroids for the treatment of severe COVID-19: comment","Tanaka S, Yamamoto K, Hagiya H, Hasegawa K, Otsuka F.","Intern Emerg Med. 2021 Aug;16(5):1415-1416. doi: 10.1007/s11739-021-02766-0. Epub 2021 May 26.","Tanaka S","Intern Emerg Med","2021","2021/05/26","PMC8149575","","10.1007/s11739-021-02766-0"
"34037877","Sound prescriptions to mitigate the effects of COVID-19 in the population with Down syndrome","Verd S, Vinuela I, Verd M.","Neurol Sci. 2021 Aug;42(8):3087-3088. doi: 10.1007/s10072-021-05315-x. Epub 2021 May 26.","Verd S","Neurol Sci","2021","2021/05/26","PMC8149290","","10.1007/s10072-021-05315-x"
"34037855","Interplay of the ubiquitin proteasome system and the innate immune response is essential for the replication of infectious bronchitis virus","Ojha NK, Liu J, Yu T, Fang C, Zhou J, Liao M.","Arch Virol. 2021 Aug;166(8):2173-2185. doi: 10.1007/s00705-021-05073-3. Epub 2021 May 26.","Ojha NK","Arch Virol","2021","2021/05/26","PMC8150628","","10.1007/s00705-021-05073-3"
"34037853","Dental calculus-a reservoir for detection of past SARS-CoV-2 infection","Berton F, Rupel K, Florian F, Biasotto M, Pallavicini A, Di Lenarda R.","Clin Oral Investig. 2021 Aug;25(8):5113-5114. doi: 10.1007/s00784-021-04001-8. Epub 2021 May 26.","Berton F","Clin Oral Investig","2021","2021/05/26","PMC8152705","","10.1007/s00784-021-04001-8"
"34036769","Characteristics, outcomes and global trends of respiratory support in patients hospitalized with COVID-19 pneumonia: a scoping review","Radovanovic D, Santus P, Coppola S, Saad M, Pini S, Giuliani F, Mondoni M, Chiumello DA.","Minerva Anestesiol. 2021 Aug;87(8):915-926. doi: 10.23736/S0375-9393.21.15486-0. Epub 2021 May 26.","Radovanovic D","Minerva Anestesiol","2021","2021/05/26","","","10.23736/S0375-9393.21.15486-0"
"34036626","Severe acute respiratory syndrome coronavirus 2 and herpesvirus in oral lesions in patients with severe coronavirus disease 2019: Viral interaction?","Bezinelli LM, Eduardo FP, Ferreira MH, Gobbi MF, de Castro FG, Dos Santos GMASA, Pesaventto ML, Campregher PV, Corrêa L.","J Dermatol. 2021 Aug;48(8):e395-e396. doi: 10.1111/1346-8138.15964. Epub 2021 May 25.","Bezinelli LM","J Dermatol","2021","2021/05/26","PMC8209851","","10.1111/1346-8138.15964"
"34036600","Professional quality of life, self-compassion, resilience, and empathy in healthcare professionals during COVID-19 crisis in Spain","Ruiz-Fernández MD, Ramos-Pichardo JD, Ibáñez-Masero O, Carmona-Rega MI, Sánchez-Ruiz MJ, Ortega-Galán ÁM.","Res Nurs Health. 2021 Aug;44(4):620-632. doi: 10.1002/nur.22158. Epub 2021 May 25.","Ruiz-Fernández MD","Res Nurs Health","2021","2021/05/26","PMC8242676","","10.1002/nur.22158"
"34036595","Blood group O convalescent plasma donations have significantly lower levels of SARS-CoV-2 IgG antibodies compared to blood group A donations","Hayes C, Rubenstein W, Gibb D, Klapper E, Tanaka J, Pepkowitz S.","Transfusion. 2021 Aug;61(8):2245-2249. doi: 10.1111/trf.16524. Epub 2021 May 27.","Hayes C","Transfusion","2021","2021/05/26","PMC8242504","","10.1111/trf.16524"
"34036543","Guillain-Barré Syndrome with Preserved Reflexes in a Child after COVID-19 Infection","Krishnakumar A, Kewalramani D, Mahalingam H, Manokaran RK.","Indian J Pediatr. 2021 Aug;88(8):831-832. doi: 10.1007/s12098-021-03792-8. Epub 2021 May 26.","Krishnakumar A","Indian J Pediatr","2021","2021/05/26","PMC8149260","","10.1007/s12098-021-03792-8"
"34036497","Artificial intelligence as a fundamental tool in management of infectious diseases and its current implementation in COVID-19 pandemic","Kaur I, Behl T, Aleya L, Rahman H, Kumar A, Arora S, Bulbul IJ.","Environ Sci Pollut Res Int. 2021 Aug;28(30):40515-40532. doi: 10.1007/s11356-021-13823-8. Epub 2021 May 25.","Kaur I","Environ Sci Pollut Res Int","2021","2021/05/26","PMC8148397","","10.1007/s11356-021-13823-8"
"34035429","Children and the American Rescue Plan: countering COVID-19 vaccine hesitancy during a global pandemic","Shah S.","Pediatr Res. 2021 Aug;90(2):237-239. doi: 10.1038/s41390-021-01590-8. Epub 2021 May 25.","Shah S","Pediatr Res","2021","2021/05/26","PMC8147585","","10.1038/s41390-021-01590-8"
"34035146","Aerosol Generation During Peak Flow Testing: Clinical Implications for COVID-19","Subat YW, Guntupalli SK, Sajgalik P, Hainy ME, Torgerud KD, Helgeson SA, Johnson BD, Allison TG, Lim KG, Niven AS.","Respir Care. 2021 Aug;66(8):1291-1298. doi: 10.4187/respcare.08731. Epub 2021 May 25.","Subat YW","Respir Care","2021","2021/05/26","","","10.4187/respcare.08731"
"34035074","ST-Elevation Myocardial Infarction due to Acute Thrombosis in an Adolescent With COVID-19","Persson J, Shorofsky M, Leahy R, Friesen R, Khanna A, Cole L, Kim JS.","Pediatrics. 2021 Aug;148(2):e2020049793. doi: 10.1542/peds.2020-049793. Epub 2021 May 25.","Persson J","Pediatrics","2021","2021/05/26","","","10.1542/peds.2020-049793"
"34033981","Safety of COVID-19 vaccination in patients with mastocytosis and monoclonal mast cell activation syndrome","Kaakati R, Khokhar D, Akin C.","J Allergy Clin Immunol Pract. 2021 Aug;9(8):3198-3199. doi: 10.1016/j.jaip.2021.05.010. Epub 2021 May 24.","Kaakati R","J Allergy Clin Immunol Pract","2021","2021/05/25","PMC8141687","","10.1016/j.jaip.2021.05.010"
"34033927","Oxford-AstraZeneca COVID-19 vaccine-induced cerebral venous thrombosis and thrombocytopaenia: A missed opportunity for a rapid return of experience","Geeraerts T, Montastruc F, Bonneville F, Mémier V, Raposo N; Toulouse Vitt Study Group.","Anaesth Crit Care Pain Med. 2021 Aug;40(4):100889. doi: 10.1016/j.accpm.2021.100889. Epub 2021 May 24.","Geeraerts T","Anaesth Crit Care Pain Med","2021","2021/05/25","PMC8141689","","10.1016/j.accpm.2021.100889"
"34033926","Preliminary data on severe SARS-CoV-2 infection caused by the 501Y.V2 variant","Louis G, Goetz C, Mellati N, Dunand P, Picard Y.","Anaesth Crit Care Pain Med. 2021 Aug;40(4):100890. doi: 10.1016/j.accpm.2021.100890. Epub 2021 May 24.","Louis G","Anaesth Crit Care Pain Med","2021","2021/05/25","PMC8141690","","10.1016/j.accpm.2021.100890"
"34033891","Phytochemicals present in Indian ginseng possess potential to inhibit SARS-CoV-2 virulence: A molecular docking and MD simulation study","Kushwaha PP, Singh AK, Prajapati KS, Shuaib M, Gupta S, Kumar S.","Microb Pathog. 2021 Aug;157:104954. doi: 10.1016/j.micpath.2021.104954. Epub 2021 May 24.","Kushwaha PP","Microb Pathog","2021","2021/05/25","PMC8142029","","10.1016/j.micpath.2021.104954"
"34033751","COVID-19 Vasculopathy: Mounting Evidence for an Indirect Mechanism of Endothelial Injury","Nicosia RF, Ligresti G, Caporarello N, Akilesh S, Ribatti D.","Am J Pathol. 2021 Aug;191(8):1374-1384. doi: 10.1016/j.ajpath.2021.05.007. Epub 2021 May 23.","Nicosia RF","Am J Pathol","2021","2021/05/25","PMC8141344","","10.1016/j.ajpath.2021.05.007"
"34032985","Impact of the COVID-19 pandemic on breast cancer screening volumes and patient screening behaviors","Miller MM, Meneveau MO, Rochman CM, Schroen AT, Lattimore CM, Gaspard PA, Cubbage RS, Showalter SL.","Breast Cancer Res Treat. 2021 Aug;189(1):237-246. doi: 10.1007/s10549-021-06252-1. Epub 2021 May 25.","Miller MM","Breast Cancer Res Treat","2021","2021/05/25","PMC8145189","","10.1007/s10549-021-06252-1"
"34032973","Congregational COVID-19 Conversations: Utilization of Medical-Religious Partnerships During the SARS-CoV-2 Pandemic","Monson K, Oluyinka M, Negro D, Hughes N, Maydan D, Iqbal S, Golden SH, Teague P, Hale WD, Galiatsatos P.","J Relig Health. 2021 Aug;60(4):2353-2361. doi: 10.1007/s10943-021-01290-x. Epub 2021 May 25.","Monson K","J Relig Health","2021","2021/05/25","PMC8144273","","10.1007/s10943-021-01290-x"
"34032896","COVID-19 and eosinophilic granulomatosis with polyangiitis or COVID-19 mimicking eosinophilic granulomatosis with polyangiitis?","Özdemir B, Erden A, Güven SC, Armagan B, Apaydin H, Karakas Ö, Akdag AG, Ates İ, Kucuksahin O, Omma A.","Rheumatol Int. 2021 Aug;41(8):1515-1521. doi: 10.1007/s00296-021-04896-2. Epub 2021 May 25.","Özdemir B","Rheumatol Int","2021","2021/05/25","PMC8146171","","10.1007/s00296-021-04896-2"
"34032894","The impact of COVID-19 on familial Mediterranean fever: a nationwide study","Günendi Z, Yurdakul FG, Bodur H, Cengiz AK, Uçar Ü, Çay HF, Şen N, Keskin Y, Gürer G, Melikoğlu MA, Altıntaş D, Deveci H, Baykul M, Nas K, Çevik R, Karahan AY, Toprak M, Ketenci S, Nayimoğlu M, Sezer İ, Demir AN, Ecesoy H, Duruöz MT, Yurdakul OV, Sarıfakıoğlu AB, Ataman Ş.","Rheumatol Int. 2021 Aug;41(8):1447-1455. doi: 10.1007/s00296-021-04892-6. Epub 2021 May 25.","Günendi Z","Rheumatol Int","2021","2021/05/25","PMC8144686","","10.1007/s00296-021-04892-6"
"34031875","COVID-19-associated multisystem inflammatory syndrome in adults with Kawasaki disease-like cutaneous manifestations","Razmi T M, Afra TP, Mohammed TP, Ashik PTM, Sukesh E.","Br J Dermatol. 2021 Aug;185(2):e35. doi: 10.1111/bjd.20425. Epub 2021 May 25.","Razmi T M","Br J Dermatol","2021","2021/05/25","PMC8239693","","10.1111/bjd.20425"
"34031865","Protecting older patients with cardiovascular diseases from COVID-19 complications using current medications","Alves M, Fernandes MA, Bahat G, Benetos A, Clemente H, Grodzicki T, Martínez-Sellés M, Mattace-Raso F, Rajkumar C, Ungar A, Werner N, Strandberg TE; EuGMS Special Interest Group inCardiovascular Medicine (Chairpersons A. Ungar and A. Benetos).","Eur Geriatr Med. 2021 Aug;12(4):725-739. doi: 10.1007/s41999-021-00504-5. Epub 2021 May 25.","Alves M","Eur Geriatr Med","2021","2021/05/25","PMC8143992","","10.1007/s41999-021-00504-5"
"34031781","Safety and Reverence: How Roman Catholic Liturgy Can Respond to the COVID-19 Pandemic","Budaev S.","J Relig Health. 2021 Aug;60(4):2331-2352. doi: 10.1007/s10943-021-01282-x. Epub 2021 May 24.","Budaev S","J Relig Health","2021","2021/05/25","PMC8143074","","10.1007/s10943-021-01282-x"
"34031649","A novel strategy for SARS-CoV-2 mass screening with quantitative antigen testing of saliva: a diagnostic accuracy study","Yokota I, Shane PY, Okada K, Unoki Y, Yang Y, Iwasaki S, Fujisawa S, Nishida M, Teshima T.","Lancet Microbe. 2021 Aug;2(8):e397-e404. doi: 10.1016/S2666-5247(21)00092-6. Epub 2021 May 19.","Yokota I","Lancet Microbe","2021","2021/05/25","PMC8133768","","10.1016/S2666-5247(21)00092-6"
"34031637","Emerging spectrum of COVID-19-related cardiopulmonary pathology in adults","Hanley B, Jensen M, Osborn M.","Diagn Histopathol (Oxf). 2021 Aug;27(8):317-324. doi: 10.1016/j.mpdhp.2021.05.002. Epub 2021 May 19.","Hanley B","Diagn Histopathol (Oxf)","2021","2021/05/25","PMC8133386","","10.1016/j.mpdhp.2021.05.002"
"34031621","Molecular basis of the new COVID-19 target neuropilin-1 in complex with SARS-CoV-2 S1 C-end rule peptide and small-molecule antagonists","Klaewkla M, Charoenwongpaiboon T, Mahalapbutr P.","J Mol Liq. 2021 Aug 1;335:116537. doi: 10.1016/j.molliq.2021.116537. Epub 2021 May 20.","Klaewkla M","J Mol Liq","2021","2021/05/25","PMC8133821","","10.1016/j.molliq.2021.116537"
"34031189","Cysteine Modification by Ebselen Reduces the Stability and Cellular Levels of 14-3-3 Proteins","Waløen K, Jung-Kc K, Vecchia ED, Pandey S, Gasparik N, Døskeland A, Patil S, Kleppe R, Hritz J, Norton WHJ, Martinez A, Haavik J.","Mol Pharmacol. 2021 Aug;100(2):155-169. doi: 10.1124/molpharm.120.000184. Epub 2021 May 24.","Waløen K","Mol Pharmacol","2021","2021/05/25","","","10.1124/molpharm.120.000184"
"34031183","Predictive Approaches for Acute Dialysis Requirement and Death in COVID-19","Vaid A, Chan L, Chaudhary K, Jaladanki SK, Paranjpe I, Russak A, Kia A, Timsina P, Levin MA, He JC, Böttinger EP, Charney AW, Fayad ZA, Coca SG, Glicksberg BS, Nadkarni GN; MSCIC.","Clin J Am Soc Nephrol. 2021 Aug;16(8):1158-1168. doi: 10.2215/CJN.17311120. Epub 2021 May 24.","Vaid A","Clin J Am Soc Nephrol","2021","2021/05/25","PMC8455052","","10.2215/CJN.17311120"
"34031182","Antibody Response to mRNA-1273 SARS-CoV-2 Vaccine in Hemodialysis Patients with and without Prior COVID-19","Chan L, Fuca N, Zeldis E, Campbell KN, Shaikh A.","Clin J Am Soc Nephrol. 2021 Aug;16(8):1258-1260. doi: 10.2215/CJN.04080321. Epub 2021 May 24.","Chan L","Clin J Am Soc Nephrol","2021","2021/05/25","PMC8455039","","10.2215/CJN.04080321"
