PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date
28262332,"Report from the World Health Organization's third Product Development for Vaccines Advisory Committee (PDVAC) meeting, Geneva, 8-10th June 2016","Giersing BK, Vekemans J, Nava S, Kaslow DC, Moorthy V; WHO Product Development for Vaccines Advisory Committee.",Vaccine. 2019 Nov 28;37(50):7315-7327. doi: 10.1016/j.vaccine.2016.10.090. Epub 2017 Mar 3.,Giersing BK,Vaccine,2019,2017/03/07
31775197,"Enhancement of antigen-specific humoral immune responses and protein solubility through conjugation of bacterial flagellin, Vibrio vulnificus FlaB, to the N-terminus of porcine epidemic diarrhea virus surface protein antigen S0","Oh SH, Kim Cho YS, Lee HB, Lee SM, Kim WS, Hong L, Cho CS, Choi YJ, Kang SK.",J Vet Sci. 2019 Nov;20(6):e70. doi: 10.4142/jvs.2019.20.e70.,Oh SH,J Vet Sci,2019,2019/11/28
31775191,Causative agents and epidemiology of diarrhea in Korean native calves,"Lee SH, Kim HY, Choi EW, Kim D.",J Vet Sci. 2019 Nov;20(6):e64. doi: 10.4142/jvs.2019.20.e64.,Lee SH,J Vet Sci,2019,2019/11/28
31696140,Comparison of Rates of Hospitalization Between Single and Dual Virus Detection in a Mexican Cohort of Children and Adults With Influenza-Like Illness,"Noyola DE, Hunsberger S, Valdés Salgado R, Powers JH 3rd, Galindo-Fraga A, Ortiz-Hernández AA, Ramirez-Venegas A, Moreno-Espinosa S, Llamosas-Gallardo B, Guerrero ML, Beigel JH, Ruiz-Palacios G, Perez-Patrigeon S; Mexico Emerging Infectious Diseases Clinical Research Network ILI-002 Study Group.",Open Forum Infect Dis. 2019 Oct 3;6(11):ofz424. doi: 10.1093/ofid/ofz424. eCollection 2019 Nov.,Noyola DE,Open Forum Infect Dis,2019,2019/11/08
31682559,Detecting Emerging Infectious Diseases: An Overview of the Laboratory Response Network for Biological Threats,"Villanueva J, Schweitzer B, Odle M, Aden T.",Public Health Rep. 2019 Nov/Dec;134(2_suppl):16S-21S. doi: 10.1177/0033354919874354.,Villanueva J,Public Health Rep,2019,2019/11/05
31675966,The immune response of young turkeys to haemorrhagic enteritis virus infection at different levels and sources of methionine in the diet,"Tykałowski B, Śmiałek M, Koncicki A, Ognik K, Zduńczyk Z, Jankowski J.",BMC Vet Res. 2019 Nov 1;15(1):387. doi: 10.1186/s12917-019-2138-8.,Tykałowski B,BMC Vet Res,2019,2019/11/03
31650901,"One-step triplex reverse-transcription PCR detection of porcine epidemic diarrhea virus, porcine sapelovirus, and porcine sapovirus","Jiang C, He H, Zhang C, Zhang X, Han J, Zhang H, Luo Y, Wu Y, Wang Y, Ge B, Xu J.",J Vet Diagn Invest. 2019 Nov;31(6):909-912. doi: 10.1177/1040638719883834. Epub 2019 Oct 25.,Jiang C,J Vet Diagn Invest,2019,2019/10/26
31592752,Isolation and growth characterization of novel full length and deletion mutant human MERS-CoV strains from clinical specimens collected during 2015,"Tamin A, Queen K, Paden CR, Lu X, Andres E, Sakthivel SK, Li Y, Tao Y, Zhang J, Kamili S, Assiri AM, Alshareef A, Alaifan TA, Altamimi AM, Jokhdar H, Watson JT, Gerber SI, Tong S, Thornburg NJ.",J Gen Virol. 2019 Nov;100(11):1523-1529. doi: 10.1099/jgv.0.001334.,Tamin A,J Gen Virol,2019,2019/10/09
31560964,Antiviral activity of Sambucus FormosanaNakai ethanol extract and related phenolic acid constituents against human coronavirus NL63,"Weng JR, Lin CS, Lai HC, Lin YP, Wang CY, Tsai YC, Wu KC, Huang SH, Lin CW.",Virus Res. 2019 Nov;273:197767. doi: 10.1016/j.virusres.2019.197767. Epub 2019 Sep 24.,Weng JR,Virus Res,2019,2019/09/28
31539770,Generating and evaluating type I interferon receptor-deficient and feline TMPRSS2-expressing cells for propagating serotype I feline infectious peritonitis virus,"Mettelman RC, O'Brien A, Whittaker GR, Baker SC.",Virology. 2019 Nov;537:226-236. doi: 10.1016/j.virol.2019.08.030. Epub 2019 Aug 30.,Mettelman RC,Virology,2019,2019/09/21
31526204,Predictors of response to augmentation treatment in patients with treatment-resistant depression: A systematic review,"Taylor RW, Marwood L, Greer B, Strawbridge R, Cleare AJ.",J Psychopharmacol. 2019 Nov;33(11):1323-1339. doi: 10.1177/0269881119872194. Epub 2019 Sep 17.,Taylor RW,J Psychopharmacol,2019,2019/09/19
31518629,Epitope mapping and cellular localization of swine acute diarrhea syndrome coronavirus nucleocapsid protein using a novel monoclonal antibody,"Han Y, Zhang J, Shi H, Zhou L, Chen J, Zhang X, Liu J, Zhang J, Wang X, Ji Z, Jing Z, Cong G, Ma J, Shi D, Li F.",Virus Res. 2019 Nov;273:197752. doi: 10.1016/j.virusres.2019.197752. Epub 2019 Sep 10.,Han Y,Virus Res,2019,2019/09/14
31505321,Coronavirus genomic RNA packaging,Masters PS.,Virology. 2019 Nov;537:198-207. doi: 10.1016/j.virol.2019.08.031. Epub 2019 Aug 30.,Masters PS,Virology,2019,2019/09/11
31472338,Ambient ammonia does not appear to inhibit the immune response to infectious bronchitis virus vaccination and protection from homologous challenge in broiler chickens,"Aston EJ, Jackwood MW, Gogal RM Jr, Hurley DJ, Fairchild BD, Hilt DA, Cheng S, Tensa LR, Garcia M, Jordan BJ.",Vet Immunol Immunopathol. 2019 Nov;217:109932. doi: 10.1016/j.vetimm.2019.109932. Epub 2019 Aug 23.,Aston EJ,Vet Immunol Immunopathol,2019,2019/09/01
31456086,"Bovine coronavirus in Uruguay: genetic diversity, risk factors and transboundary introductions from neighboring countries","Castells M, Giannitti F, Caffarena RD, Casaux ML, Schild C, Castells D, Riet-Correa F, Victoria M, Parreño V, Colina R.",Arch Virol. 2019 Nov;164(11):2715-2724. doi: 10.1007/s00705-019-04384-w. Epub 2019 Aug 27.,Castells M,Arch Virol,2019,2019/08/29
31455974,[Coronaviruses as the cause of respiratory infections],"Corman VM, Lienau J, Witzenrath M.",Internist (Berl). 2019 Nov;60(11):1136-1145. doi: 10.1007/s00108-019-00671-5.,Corman VM,Internist (Berl),2019,2019/08/29
31430248,"Middle East Respiratory Syndrome Coronavirus, Saudi Arabia, 2017-2018","Hakawi A, Rose EB, Biggs HM, Lu X, Mohammed M, Abdalla O, Abedi GR, Alsharef AA, Alamri AA, Bereagesh SA, Al Dosari KM, Ashehri SA, Fakhouri WG, Alzaid SZ, Lindstrom S, Gerber SI, Asiri A, Jokhdar H, Watson JT.",Emerg Infect Dis. 2019 Nov;25(11):2149-2151. doi: 10.3201/eid2511.190726. Epub 2019 Nov 17.,Hakawi A,Emerg Infect Dis,2019,2019/08/21
31385116,Interferon gamma inhibits transmissible gastroenteritis virus infection mediated by an IRF1 signaling pathway,"Shan L, Fu F, Xue M, Zhu X, Li L, Feng L, Liu P.",Arch Virol. 2019 Nov;164(11):2659-2669. doi: 10.1007/s00705-019-04362-2. Epub 2019 Aug 5.,Shan L,Arch Virol,2019,2019/08/07
31375588,Establishment of a Virulent Full-Length cDNA Clone for Type I Feline Coronavirus Strain C3663,"Terada Y, Kuroda Y, Morikawa S, Matsuura Y, Maeda K, Kamitani W.",J Virol. 2019 Oct 15;93(21):e01208-19. doi: 10.1128/JVI.01208-19. Print 2019 Nov 1.,Terada Y,J Virol,2019,2019/08/04
31265112,Simultaneous and visual detection of infectious bronchitis virus and Newcastle disease virus by multiple LAMP and lateral flow dipstick,"Wu X, Song Z, Zhai X, Zuo L, Mei X, Xiang R, Kang Z, Zhou L, Wang H.",Poult Sci. 2019 Nov 1;98(11):5401-5411. doi: 10.3382/ps/pez372.,Wu X,Poult Sci,2019,2019/07/03
31264704,Molecular epidemiology of infectious bronchitis virus and avian metapneumovirus in Greece,"Andreopoulou M, Franzo G, Tucciarone CM, Prentza Z, Koutoulis KC, Cecchinato M, Chaligianni I.",Poult Sci. 2019 Nov 1;98(11):5374-5384. doi: 10.3382/ps/pez360.,Andreopoulou M,Poult Sci,2019,2019/07/03
31255833,Molecular and biological characteristics of the infectious bronchitis virus TC07-2/GVI-1 lineage isolated in China,"Ren M, Sheng J, Ma T, Xu L, Han Z, Li H, Zhao Y, Sun J, Liu S.",Infect Genet Evol. 2019 Nov;75:103942. doi: 10.1016/j.meegid.2019.103942. Epub 2019 Jun 27.,Ren M,Infect Genet Evol,2019,2019/07/01
31222258,Molecular characteristics and pathogenicity analysis of QX-like avian infectious bronchitis virus isolated in China in 2017 and 2018,"Yan S, Sun Y, Huang X, Jia W, Xie D, Zhang G.",Poult Sci. 2019 Nov 1;98(11):5336-5341. doi: 10.3382/ps/pez351.,Yan S,Poult Sci,2019,2019/06/22
31006635,Diagnostic delays in Middle East respiratory syndrome coronavirus patients and health systems,Ahmed AE.,J Infect Public Health. 2019 Nov-Dec;12(6):767-771. doi: 10.1016/j.jiph.2019.04.002. Epub 2019 Apr 18.,Ahmed AE,J Infect Public Health,2019,2019/04/23
30945121,A phase I/II study of poziotinib combined with paclitaxel and trastuzumab in patients with HER2-positive advanced gastric cancer,"Kim TY, Han HS, Lee KW, Zang DY, Rha SY, Park YI, Kim JS, Lee KH, Park SH, Song EK, Jung SA, Lee N, Kim YH, Cho JY, Bang YJ.",Gastric Cancer. 2019 Nov;22(6):1206-1214. doi: 10.1007/s10120-019-00958-4. Epub 2019 Apr 3.,Kim TY,Gastric Cancer,2019,2019/04/05
30826285,Early respiratory viral infections in infants with cystic fibrosis,"Deschamp AR, Hatch JE, Slaven JE, Gebregziabher N, Storch G, Hall GL, Stick S, Ranganathan S, Ferkol TW, Davis SD.",J Cyst Fibros. 2019 Nov;18(6):844-850. doi: 10.1016/j.jcf.2019.02.004. Epub 2019 Feb 27.,Deschamp AR,J Cyst Fibros,2019,2019/03/04
32084023,"Middle East Respiratory Syndrome Coronavirus epidemic impact on healthcare workers' risk perceptions, work and personal lives","Alsubaie S, Hani Temsah M, Al-Eyadhy AA, Gossady I, Hasan GM, Al-Rabiaah A, Jamal AA, Alhaboob AA, Alsohime F, Somily AM.",J Infect Dev Ctries. 2019 Oct 31;13(10):920-926. doi: 10.3855/jidc.11753.,Alsubaie S,J Infect Dev Ctries,2019,2020/02/22
31683569,"Analysis of Swine Conventional Dendritic Cells, DEC205(+)CD172a(+/-)CADM1(+), from Blood and Spleen in Response to PRRSV and PEDV","Parra-Sánchez H, Bustamante-Córdova L, Reséndiz M, Mata-Haro V, Pinelli-Saavedra A, Hernández J.",Viruses. 2019 Oct 31;11(11):1001. doi: 10.3390/v11111001.,Parra-Sánchez H,Viruses,2019,2019/11/06
31666061,Risk of transmission via medical employees and importance of routine infection-prevention policy in a nosocomial outbreak of Middle East respiratory syndrome (MERS): a descriptive analysis from a tertiary care hospital in South Korea,"Ki HK, Han SK, Son JS, Park SO.",BMC Pulm Med. 2019 Oct 30;19(1):190. doi: 10.1186/s12890-019-0940-5.,Ki HK,BMC Pulm Med,2019,2019/11/01
31736943,Mutation of an L-Type Calcium Channel Gene Leads to T Lymphocyte Dysfunction,"Fenninger F, Han J, Stanwood SR, Nohara LL, Arora H, Choi KB, Munro L, Pfeifer CG, Shanina I, Horwitz MS, Jefferies WA.",Front Immunol. 2019 Oct 29;10:2473. doi: 10.3389/fimmu.2019.02473. eCollection 2019.,Fenninger F,Front Immunol,2019,2019/11/19
31660993,Characterization and pathogenicity of Vero cell-attenuated porcine epidemic diarrhea virus CT strain,"Wu Y, Li W, Zhou Q, Li Q, Xu Z, Shen H, Chen F.",Virol J. 2019 Oct 28;16(1):121. doi: 10.1186/s12985-019-1232-7.,Wu Y,Virol J,2019,2019/10/30
31650956,The human coronavirus HCoV-229E S-protein structure and receptor binding,"Li Z, Tomlinson AC, Wong AH, Zhou D, Desforges M, Talbot PJ, Benlekbir S, Rubinstein JL, Rini JM.",Elife. 2019 Oct 25;8:e51230. doi: 10.7554/eLife.51230.,Li Z,Elife,2019,2019/10/26
31653070,Identification of a Novel Betacoronavirus (Merbecovirus) in Amur Hedgehogs from China,"Lau SKP, Luk HKH, Wong ACP, Fan RYY, Lam CSF, Li KSM, Ahmed SS, Chow FWN, Cai JP, Zhu X, Chan JFW, Lau TCK, Cao K, Li M, Woo PCY, Yuen KY.",Viruses. 2019 Oct 24;11(11):980. doi: 10.3390/v11110980.,Lau SKP,Viruses,2019,2019/10/27
31652964,Viral Metagenomics Revealed Sendai Virus and Coronavirus Infection of Malayan Pangolins (Manis javanica),"Liu P, Chen W, Chen JP.",Viruses. 2019 Oct 24;11(11):979. doi: 10.3390/v11110979.,Liu P,Viruses,2019,2019/10/27
31647831,The respiratory virome and exacerbations in patients with chronic obstructive pulmonary disease,"van Rijn AL, van Boheemen S, Sidorov I, Carbo EC, Pappas N, Mei H, Feltkamp M, Aanerud M, Bakke P, Claas ECJ, Eagan TM, Hiemstra PS, Kroes ACM, de Vries JJC.",PLoS One. 2019 Oct 24;14(10):e0223952. doi: 10.1371/journal.pone.0223952. eCollection 2019.,van Rijn AL,PLoS One,2019,2019/10/25
31696121,A Minimally Replicative Vaccine Protects Vaccinated Piglets Against Challenge With the Porcine Epidemic Diarrhea Virus,"Singh G, Singh P, Pillatzki A, Nelson E, Webb B, Dillberger-Lawson S, Ramamoorthy S.",Front Vet Sci. 2019 Oct 22;6:347. doi: 10.3389/fvets.2019.00347. eCollection 2019.,Singh G,Front Vet Sci,2019,2019/11/08
31652591,The S2 Subunit of QX-type Infectious Bronchitis Coronavirus Spike Protein Is an Essential Determinant of Neurotropism,"Cheng J, Zhao Y, Xu G, Zhang K, Jia W, Sun Y, Zhao J, Xue J, Hu Y, Zhang G.",Viruses. 2019 Oct 22;11(10):972. doi: 10.3390/v11100972.,Cheng J,Viruses,2019,2019/10/27
31640578,Clinical outcomes among hospital patients with Middle East respiratory syndrome coronavirus (MERS-CoV) infection,"Habib AMG, Ali MAE, Zouaoui BR, Taha MAH, Mohammed BS, Saquib N.",BMC Infect Dis. 2019 Oct 22;19(1):870. doi: 10.1186/s12879-019-4555-5.,Habib AMG,BMC Infect Dis,2019,2019/10/24
31638995,Molecular epidemiology of respiratory viruses in commercial chicken flocks in Pakistan from 2014 through to 2016,"Umar S, Teillaud A, Aslam HB, Guerin JL, Ducatez MF.",BMC Vet Res. 2019 Oct 21;15(1):351. doi: 10.1186/s12917-019-2103-6.,Umar S,BMC Vet Res,2019,2019/10/23
31635238,Viral Innate Immune Evasion and the Pathogenesis of Emerging RNA Virus Infections,"Nelemans T, Kikkert M.",Viruses. 2019 Oct 18;11(10):961. doi: 10.3390/v11100961.,Nelemans T,Viruses,2019,2019/10/23
31474664,Porcine IL-12 plasmid as an adjuvant improves the cellular and humoral immune responses of DNA vaccine targeting transmissible gastroenteritis virus spike gene in a mouse model,"Li X, Li P, Cao L, Bai Y, Chen H, Liu H, Ren X, Li G.",J Vet Med Sci. 2019 Oct 18;81(10):1438-1444. doi: 10.1292/jvms.18-0682. Epub 2019 Sep 2.,Li X,J Vet Med Sci,2019,2019/09/03
31447457,Feline coronavirus isolates from a part of Brazil: insights into molecular epidemiology and phylogeny inferred from the 7b gene,"Myrrha LW, Silva FMF, Vidigal PMP, Resende M, Bressan GC, Fietto JLR, Santos MR, Silva LMN, Assao VS, Silva-Jú Nior A, de Almeida MR.",J Vet Med Sci. 2019 Oct 18;81(10):1455-1460. doi: 10.1292/jvms.19-0090. Epub 2019 Aug 23.,Myrrha LW,J Vet Med Sci,2019,2019/08/27
31681286,IFN-Lambda 3 Mediates Antiviral Protection Against Porcine Epidemic Diarrhea Virus by Inducing a Distinct Antiviral Transcript Profile in Porcine Intestinal Epithelia,"Li L, Xue M, Fu F, Yin L, Feng L, Liu P.",Front Immunol. 2019 Oct 17;10:2394. doi: 10.3389/fimmu.2019.02394. eCollection 2019.,Li L,Front Immunol,2019,2019/11/05
31550243,Comorbid diabetes results in immune dysregulation and enhanced disease severity following MERS-CoV infection,"Kulcsar KA, Coleman CM, Beck SE, Frieman MB.",JCI Insight. 2019 Oct 17;4(20):e131774. doi: 10.1172/jci.insight.131774.,Kulcsar KA,JCI Insight,2019,2019/09/25
31445102,Proteases facilitate the endosomal escape of porcine epidemic diarrhea virus during entry into host cells,"Oh C, Kim Y, Chang KO.",Virus Res. 2019 Oct 15;272:197730. doi: 10.1016/j.virusres.2019.197730. Epub 2019 Aug 21.,Oh C,Virus Res,2019,2019/08/25
31430502,Successful establishment of a reverse genetic system for QX-type infectious bronchitis virus and technical improvement of the rescue procedure,"Zhao Y, Cheng J, Xu G, Thiel V, Zhang G.",Virus Res. 2019 Oct 15;272:197726. doi: 10.1016/j.virusres.2019.197726. Epub 2019 Aug 17.,Zhao Y,Virus Res,2019,2019/08/21
31375571,Glycine 29 Is Critical for Conformational Changes of the Spike Glycoprotein of Mouse Hepatitis Virus A59 Triggered by either Receptor Binding or High pH,"Mi D, Ou X, Li P, Peng G, Liu Y, Guo R, Mu Z, Li F, Holmes K, Qian Z.",J Virol. 2019 Sep 30;93(20):e01046-19. doi: 10.1128/JVI.01046-19. Print 2019 Oct 15.,Mi D,J Virol,2019,2019/08/04
31341046,Fitness Barriers Limit Reversion of a Proofreading-Deficient Coronavirus,"Graepel KW, Agostini ML, Lu X, Sexton NR, Denison MR.",J Virol. 2019 Sep 30;93(20):e00711-19. doi: 10.1128/JVI.00711-19. Print 2019 Oct 15.,Graepel KW,J Virol,2019,2019/07/26
31615132,The First Detection of Equine Coronavirus in Adult Horses and Foals in Ireland,"Nemoto M, Schofield W, Cullinane A.",Viruses. 2019 Oct 14;11(10):946. doi: 10.3390/v11100946.,Nemoto M,Viruses,2019,2019/10/17
31625590,Health risk assessment at mass gatherings: a report of the camel festival in Saudi Arabia,"Bieh K, ElGanainy A, Yezli S, Malik M, Jokhdar HA, Asiri A, Alotaibi B.",East Mediterr Health J. 2019 Oct 13;25(9):647-655. doi: 10.26719/emhj.18.071.,Bieh K,East Mediterr Health J,2019,2019/10/19
31614869,Generation of a Nebulizable CDR-Modified MERS-CoV Neutralizing Human Antibody,"Kim SI, Kim S, Kim J, Chang SY, Shim JM, Jin J, Lim C, Baek S, Min JY, Park WB, Oh MD, Kim S, Chung J.",Int J Mol Sci. 2019 Oct 12;20(20):5073. doi: 10.3390/ijms20205073.,Kim SI,Int J Mol Sci,2019,2019/10/17
31614743,Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures,"Judson SD, Munster VJ.",Viruses. 2019 Oct 12;11(10):940. doi: 10.3390/v11100940.,Judson SD,Viruses,2019,2019/10/17
31603949,P200 family protein IFI204 negatively regulates type I interferon responses by targeting IRF7 in nucleus,"Cao L, Ji Y, Zeng L, Liu Q, Zhang Z, Guo S, Guo X, Tong Y, Zhao X, Li CM, Chen Y, Guo D.",PLoS Pathog. 2019 Oct 11;15(10):e1008079. doi: 10.1371/journal.ppat.1008079. eCollection 2019 Oct.,Cao L,PLoS Pathog,2019,2019/10/12
31636915,Feline coronavirus-associated myocarditis in a domestic longhair cat,"Ernandes MA, Cantoni AM, Armando F, Corradi A, Ressel L, Tamborini A.",JFMS Open Rep. 2019 Oct 10;5(2):2055116919879256. doi: 10.1177/2055116919879256. eCollection 2019 Jul-Dec.,Ernandes MA,JFMS Open Rep,2019,2019/10/23
31391222,Time-course of upper respiratory tract viral infection and COPD exacerbation,"Stolz D, Papakonstantinou E, Grize L, Schilter D, Strobel W, Louis R, Schindler C, Hirsch HH, Tamm M.",Eur Respir J. 2019 Oct 10;54(4):1900407. doi: 10.1183/13993003.00407-2019. Print 2019 Oct.,Stolz D,Eur Respir J,2019,2019/08/09
31687402,Evaluation of the Efficacy of a Recombinant Adenovirus Expressing the Spike Protein of Porcine Epidemic Diarrhea Virus in Pigs,"Liu X, Zhao D, Zhou P, Zhang Y, Wang Y.",Biomed Res Int. 2019 Oct 8;2019:8530273. doi: 10.1155/2019/8530273. eCollection 2019.,Liu X,Biomed Res Int,2019,2019/11/06
30911758,"A Highly Immunogenic, Protective, and Safe Adenovirus-Based Vaccine Expressing Middle East Respiratory Syndrome Coronavirus S1-CD40L Fusion Protein in a Transgenic Human Dipeptidyl Peptidase 4 Mouse Model","Hashem AM, Algaissi A, Agrawal AS, Al-Amri SS, Alhabbab RY, Sohrab SS, S Almasoud A, Alharbi NK, Peng BH, Russell M, Li X, Tseng CK.",J Infect Dis. 2019 Oct 8;220(10):1558-1567. doi: 10.1093/infdis/jiz137.,Hashem AM,J Infect Dis,2019,2019/03/27
31589656,Development of a recombinant replication-deficient rabies virus-based bivalent-vaccine against MERS-CoV and rabies virus and its humoral immunogenicity in mice,"Kato H, Takayama-Ito M, Iizuka-Shiota I, Fukushi S, Posadas-Herrera G, Horiya M, Satoh M, Yoshikawa T, Yamada S, Harada S, Fujii H, Shibamura M, Inagaki T, Morimoto K, Saijo M, Lim CK.",PLoS One. 2019 Oct 7;14(10):e0223684. doi: 10.1371/journal.pone.0223684. eCollection 2019.,Kato H,PLoS One,2019,2019/10/08
31587665,Evaluating the potential impact of targeted vaccination strategies against severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV) outbreaks in the healthcare setting,"Abdirizak F, Lewis R, Chowell G.",Theor Biol Med Model. 2019 Oct 7;16(1):16. doi: 10.1186/s12976-019-0112-6.,Abdirizak F,Theor Biol Med Model,2019,2019/10/08
31596309,Human virome in nasopharynx and tracheal secretion samples,"Souza LDC, Blawid R, Silva JMF, Nagata T.",Mem Inst Oswaldo Cruz. 2019 Oct 3;114:e190198. doi: 10.1590/0074-02760190198. eCollection 2019.,Souza LDC,Mem Inst Oswaldo Cruz,2019,2019/10/10
33935437,A retrospective analysis of the effect of the intervention of Arogya Kashayam in COVID-19 positive cases in Madhya Pradesh,"Shukla U, Srivastava S, Gupta P, Ujjaliya N.",Ayu. 2019 Oct-Dec;40(4):209-215. doi: 10.4103/ayu.ayu_365_20. Epub 2021 Jan 14.,Shukla U,Ayu,2019,2021/05/03
32996415,"COVID-19: Adapting to change, general surgery at a district general hospital in the United Kingdom","Ike S, Ikechi C, Rait J, Shah A.",J Perioper Pract. 2019 Oct;30(10):301-308. doi: 10.1177/1750458920950558.,Ike S,J Perioper Pract,2019,2020/09/30
32436867,Novel 2019-coronavirus on new year's Eve,"Gupta P, Goyal K, Kanta P, Ghosh A, Singh MP.",Indian J Med Microbiol. 2019 Oct-Dec;37(4):459-477. doi: 10.4103/ijmm.IJMM_20_54.,Gupta P,Indian J Med Microbiol,2019,2020/05/22
32288963,"Molecular Characteristics, Functions, and Related Pathogenicity of MERS-CoV Proteins","Li YH, Hu CY, Wu NP, Yao HP, Li LJ.",Engineering (Beijing). 2019 Oct;5(5):940-947. doi: 10.1016/j.eng.2018.11.035. Epub 2019 Jul 17.,Li YH,Engineering (Beijing),2019,2020/04/15
31967265,[Jungle yellow fever with positive serology for leptospira in a young peruvian male],"Meregildo-Rodriguez ED, Villegas-Chiroque M.",Rev Peru Med Exp Salud Publica. 2019 Oct-Dec;36(4):700-704. doi: 10.17843/rpmesp.2019.364.4347. Epub 2020 Jan 17.,Meregildo-Rodriguez ED,Rev Peru Med Exp Salud Publica,2019,2020/01/23
31849416,Recombinant adenoviral vaccine encoding the spike 1 subunit of the Middle East Respiratory Syndrome Coronavirus elicits strong humoral and cellular immune responses in mice,"Ababneh M, Alrwashdeh M, Khalifeh M.",Vet World. 2019 Oct;12(10):1554-1562. doi: 10.14202/vetworld.2019.1554-1562. Epub 2019 Oct 11.,Ababneh M,Vet World,2019,2019/12/19
31585655,Prevalence of enteric pathogens in diarrheic and non-diarrheic samples from pig farms with neonatal diarrhea in the North East of Spain,"Vidal A, Martín-Valls GE, Tello M, Mateu E, Martín M, Darwich L.",Vet Microbiol. 2019 Oct;237:108419. doi: 10.1016/j.vetmic.2019.108419. Epub 2019 Sep 9.,Vidal A,Vet Microbiol,2019,2019/10/06
31585653,Characterization of amino acid substitutions in feline coronavirus 3C-like protease from a cat with feline infectious peritonitis treated with a protease inhibitor,"Perera KD, Rathnayake AD, Liu H, Pedersen NC, Groutas WC, Chang KO, Kim Y.",Vet Microbiol. 2019 Oct;237:108398. doi: 10.1016/j.vetmic.2019.108398. Epub 2019 Aug 23.,Perera KD,Vet Microbiol,2019,2019/10/06
31585640,Integrin αvβ3 enhances replication of porcine epidemic diarrhea virus on Vero E6 and porcine intestinal epithelial cells,"Li C, Su M, Yin B, Guo D, Wei S, Kong F, Feng L, Wu R, Sun D.",Vet Microbiol. 2019 Oct;237:108400. doi: 10.1016/j.vetmic.2019.108400. Epub 2019 Aug 25.,Li C,Vet Microbiol,2019,2019/10/06
31574122,Transcriptome analysis of PK-15 cells in innate immune response to porcine deltacoronavirus infection,"Jiang S, Li F, Li X, Wang L, Zhang L, Lu C, Zheng L, Yan M.",PLoS One. 2019 Oct 1;14(10):e0223177. doi: 10.1371/journal.pone.0223177. eCollection 2019.,Jiang S,PLoS One,2019,2019/10/02
31560483,High-flow nasal cannula oxygen therapy in infants with acute lower respiratory tract infection. An experience in hospitals of the City of Buenos Aires,"Monteverde E, Fernández A, Ferrero F, Barbaro C, De Lillo L, Lavitola M, Golubicki A; Collaborators.",Arch Argent Pediatr. 2019 Oct 1;117(5):286-293. doi: 10.5546/aap.2019.eng.286.,Monteverde E,Arch Argent Pediatr,2019,2019/09/28
31559955,Vaccine against Middle East respiratory syndrome coronavirus,"Zumla A, Memish ZA, Hui DS, Perlman S.",Lancet Infect Dis. 2019 Oct;19(10):1054-1055. doi: 10.1016/S1473-3099(19)30477-3.,Zumla A,Lancet Infect Dis,2019,2019/09/28
31559953,Vaccine against Middle East respiratory syndrome coronavirus,"Shen X, Sabir JSM, Irwin DM, Shen Y.",Lancet Infect Dis. 2019 Oct;19(10):1053-1054. doi: 10.1016/S1473-3099(19)30476-1.,Shen X,Lancet Infect Dis,2019,2019/09/28
31556108,"The intestinal microbiome in dogs and cats with diarrhoea as detected by a faecal polymerase chain reaction-based panel in Perth, Western Australia","Paul A, Stayt J.",Aust Vet J. 2019 Oct;97(10):418-421. doi: 10.1111/avj.12867.,Paul A,Aust Vet J,2019,2019/09/27
31483243,Identification of peptide domains involved in the subcellular localization of the feline coronavirus 3b protein,"Acar DD, Stroobants VJE, Favoreel H, Saelens X, Nauwynck HJ.",J Gen Virol. 2019 Oct;100(10):1417-1430. doi: 10.1099/jgv.0.001321. Epub 2019 Aug 30.,Acar DD,J Gen Virol,2019,2019/09/05
31451733,Precision mouse models with expanded tropism for human pathogens,"Wahl A, De C, Abad Fernandez M, Lenarcic EM, Xu Y, Cockrell AS, Cleary RA, Johnson CE, Schramm NJ, Rank LM, Newsome IG, Vincent HA, Sanders W, Aguilera-Sandoval CR, Boone A, Hildebrand WH, Dayton PA, Baric RS, Pickles RJ, Braunstein M, Moorman NJ, Goonetilleke N, Victor Garcia J.",Nat Biotechnol. 2019 Oct;37(10):1163-1173. doi: 10.1038/s41587-019-0225-9. Epub 2019 Aug 26.,Wahl A,Nat Biotechnol,2019,2019/08/28
31423971,"Transmissibility of MERS-CoV Infection in Closed Setting, Riyadh, Saudi Arabia, 2015","Van Kerkhove MD, Alaswad S, Assiri A, Perera RAPM, Peiris M, El Bushra HE, BinSaeed AA.",Emerg Infect Dis. 2019 Oct;25(10):1802-1809. doi: 10.3201/eid2510.190130. Epub 2019 Oct 17.,Van Kerkhove MD,Emerg Infect Dis,2019,2019/08/20
