PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date
30085298,Safety and efficacy of attenuated classic and variant 2 infectious bronchitis virus candidate vaccines,"Ali A, Kilany WH, Zain El-Abideen MA, Sayed ME, Elkady M.",Poult Sci. 2018 Dec 1;97(12):4238-4244. doi: 10.3382/ps/pey312.,Ali A,Poult Sci,2018,2018/08/08
30016543,Proficiency testing for the detection of Middle East respiratory syndrome coronavirus demonstrates global capacity to detect Middle East respiratory syndrome coronavirus,"Theis T, Lau KA, Gray JL, Oxenford CJ, Walker GJ, Rawlinson WD.",J Med Virol. 2018 Dec;90(12):1827-1833. doi: 10.1002/jmv.25266. Epub 2018 Aug 27.,Theis T,J Med Virol,2018,2018/07/18
29968338,Better horizontal transmission of a US non-InDel strain compared with a French InDel strain of porcine epidemic diarrhoea virus,"Gallien S, Andraud M, Moro A, Lediguerher G, Morin N, Gauger PC, Bigault L, Paboeuf F, Berri M, Rose N, Grasland B.",Transbound Emerg Dis. 2018 Dec;65(6):1720-1732. doi: 10.1111/tbed.12945. Epub 2018 Jul 2.,Gallien S,Transbound Emerg Dis,2018,2018/07/04
29671238,Dairy calf rearing unit and infectious diseases: diarrhea outbreak by bovine coronavirus as a model for the dispersion of pathogenic microorganisms,"Alfieri AA, Ribeiro J, de Carvalho Balbo L, Lorenzetti E, Alfieri AF.",Trop Anim Health Prod. 2018 Dec;50(8):1937-1940. doi: 10.1007/s11250-018-1592-9. Epub 2018 Apr 18.,Alfieri AA,Trop Anim Health Prod,2018,2018/04/20
30555490,Editorial: Emerging Viruses: Host Immunity and Novel Therapeutic Interventions,"Smed-Sörensen A, Oh DY, Oshiumi H, Hsu AC.",Front Immunol. 2018 Nov 30;9:2828. doi: 10.3389/fimmu.2018.02828. eCollection 2018.,Smed-Sörensen A,Front Immunol,2018,2018/12/18
30513619,Neutralizing Monoclonal Antibodies as Promising Therapeutics against Middle East Respiratory Syndrome Coronavirus Infection,"Han HJ, Liu JW, Yu H, Yu XJ.",Viruses. 2018 Nov 30;10(12):680. doi: 10.3390/v10120680.,Han HJ,Viruses,2018,2018/12/06
30504827,Bioaerosol Sampling for Respiratory Viruses in Singapore's Mass Rapid Transit Network,"Coleman KK, Nguyen TT, Yadana S, Hansen-Estruch C, Lindsley WG, Gray GC.",Sci Rep. 2018 Nov 30;8(1):17476. doi: 10.1038/s41598-018-35896-1.,Coleman KK,Sci Rep,2018,2018/12/04
30501108,Gene Variations in Cis-Acting Elements between the Taiwan and Prototype Strains of Porcine Epidemic Diarrhea Virus Alter Viral Gene Expression,"Tsai TL, Su CC, Hsieh CC, Lin CN, Chang HW, Lo CY, Lin CH, Wu HY.",Genes (Basel). 2018 Nov 29;9(12):591. doi: 10.3390/genes9120591.,Tsai TL,Genes (Basel),2018,2018/12/02
30482895,"Detection of distinct MERS-Coronavirus strains in dromedary camels from Kenya, 2017","Kiambi S, Corman VM, Sitawa R, Githinji J, Ngoci J, Ozomata AS, Gardner E, von Dobschuetz S, Morzaria S, Kimutai J, Schroeder S, Njagi O, Simpkin P, Rugalema G, Tadesse Z, Lubroth J, Makonnen Y, Drosten C, Müller MA, Fasina FO.",Emerg Microbes Infect. 2018 Nov 28;7(1):195. doi: 10.1038/s41426-018-0193-z.,Kiambi S,Emerg Microbes Infect,2018,2018/11/29
30270605,"Simple, Rapid and Sensitive Portable Molecular Diagnosis of SFTS Virus Using Reverse Transcriptional Loop-Mediated Isothermal Amplification (RT-LAMP)","Baek YH, Cheon HS, Park SJ, Lloren KKS, Ahn SJ, Jeong JH, Choi WS, Yu MA, Kwon HI, Kwon JJ, Kim EH, Kim YI, Antigua KJC, Kim SY, Jeong HW, Choi YK, Song MS.",J Microbiol Biotechnol. 2018 Nov 28;28(11):1928-1936. doi: 10.4014/jmb.1806.06016.,Baek YH,J Microbiol Biotechnol,2018,2018/10/02
30282841,Detection of neutralizing antibody against porcine epidemic diarrhea virus in subclinically infected finishing pigs,"Koike N, Mai TN, Shirai M, Kubo M, Hata K, Marumoto N, Watanabe S, Sasaki Y, Mitoma S, Notsu K, Okabayashi T, Wiratsudakul A, Kabali E, Norimine J, Sekiguchi S.",J Vet Med Sci. 2018 Nov 23;80(11):1782-1786. doi: 10.1292/jvms.18-0132. Epub 2018 Oct 2.,Koike N,J Vet Med Sci,2018,2018/10/05
30249935,p53- and ROS-mediated AIF pathway involved in TGEV-induced apoptosis,"Ding L, Li J, Li W, Fang Z, Li N, Wu S, Li J, Hong M.",J Vet Med Sci. 2018 Nov 23;80(11):1775-1781. doi: 10.1292/jvms.18-0104. Epub 2018 Sep 25.,Ding L,J Vet Med Sci,2018,2018/09/26
30538505,Structural basis of development of multi-epitope vaccine against Middle East respiratory syndrome using in silico approach,"Srivastava S, Kamthania M, Singh S, Saxena AK, Sharma N.",Infect Drug Resist. 2018 Nov 21;11:2377-2391. doi: 10.2147/IDR.S175114. eCollection 2018.,Srivastava S,Infect Drug Resist,2018,2018/12/13
30099515,Feed batch sequencing to decrease the risk of porcine epidemic diarrhea virus (PEDV) cross-contamination during feed manufacturing,"Schumacher LL, Cochrane RA, Huss AR, Gebhardt JT, Woodworth JC, Stark CR, Jones CK, Bai J, Main RG, Chen Q, Zhang J, Gauger PC, DeRouchey JM, Goodband RD, Tokach MD, Dritz SS.",J Anim Sci. 2018 Nov 21;96(11):4562-4570. doi: 10.1093/jas/sky320.,Schumacher LL,J Anim Sci,2018,2018/08/13
30463206,Pathobiological and Genomic Characterization of a Cold-Adapted Infectious Bronchitis Virus (BP-caKII),"Hong SM, An SH, Lee CY, Song CS, Choi KS, Kim JH, Kwon HJ.",Viruses. 2018 Nov 19;10(11):652. doi: 10.3390/v10110652.,Hong SM,Viruses,2018,2018/11/23
30445707,The In Ovo Delivery of CpG Oligonucleotides Protects against Infectious Bronchitis with the Recruitment of Immune Cells into the Respiratory Tract of Chickens,"De Silva Senapathi U, Abdul-Cader MS, Amarasinghe A, van Marle G, Czub M, Gomis S, Abdul-Careem MF.",Viruses. 2018 Nov 15;10(11):635. doi: 10.3390/v10110635.,De Silva Senapathi U,Viruses,2018,2018/11/18
30439974,Critically ill healthcare workers with the middle east respiratory syndrome (MERS): A multicenter study,"Shalhoub S, Al-Hameed F, Mandourah Y, Balkhy HH, Al-Omari A, Al Mekhlafi GA, Kharaba A, Alraddadi B, Almotairi A, Al Khatib K, Abdulmomen A, Qushmaq I, Mady A, Solaiman O, Al-Aithan AM, Al-Raddadi R, Ragab A, Al Harthy A, Al Qasim E, Jose J, Al-Ghamdi G, Merson L, Fowler R, Hayden FG, Arabi YM.",PLoS One. 2018 Nov 15;13(11):e0206831. doi: 10.1371/journal.pone.0206831. eCollection 2018.,Shalhoub S,PLoS One,2018,2018/11/16
30286952,"Synthesis, biological evaluation and molecular modeling of a novel series of fused 1,2,3-triazoles as potential anti-coronavirus agents","Karypidou K, Ribone SR, Quevedo MA, Persoons L, Pannecouque C, Helsen C, Claessens F, Dehaen W.",Bioorg Med Chem Lett. 2018 Nov 15;28(21):3472-3476. doi: 10.1016/j.bmcl.2018.09.019. Epub 2018 Sep 22.,Karypidou K,Bioorg Med Chem Lett,2018,2018/10/06
30185587,The Coronavirus Transmissible Gastroenteritis Virus Evades the Type I Interferon Response through IRE1α-Mediated Manipulation of the MicroRNA miR-30a-5p/SOCS1/3 Axis,"Ma Y, Wang C, Xue M, Fu F, Zhang X, Li L, Yin L, Xu W, Feng L, Liu P.",J Virol. 2018 Oct 29;92(22):e00728-18. doi: 10.1128/JVI.00728-18. Print 2018 Nov 15.,Ma Y,J Virol,2018,2018/09/07
30135128,Structural and Biochemical Characterization of Endoribonuclease Nsp15 Encoded by Middle East Respiratory Syndrome Coronavirus,"Zhang L, Li L, Yan L, Ming Z, Jia Z, Lou Z, Rao Z.",J Virol. 2018 Oct 29;92(22):e00893-18. doi: 10.1128/JVI.00893-18. Print 2018 Nov 15.,Zhang L,J Virol,2018,2018/08/24
30103157,Arch-shaped multiple-target sensing for rapid diagnosis and identification of emerging infectious pathogens,"Koo B, Hong KH, Jin CE, Kim JY, Kim SH, Shin Y.",Biosens Bioelectron. 2018 Nov 15;119:79-85. doi: 10.1016/j.bios.2018.08.007. Epub 2018 Aug 8.,Koo B,Biosens Bioelectron,2018,2018/08/14
30413791,Functional analysis of potential cleavage sites in the MERS-coronavirus spike protein,"Kleine-Weber H, Elzayat MT, Hoffmann M, Pöhlmann S.",Sci Rep. 2018 Nov 9;8(1):16597. doi: 10.1038/s41598-018-34859-w.,Kleine-Weber H,Sci Rep,2018,2018/11/11
30404647,Porcine epidemic diarrhea virus S1 protein is the critical inducer of apoptosis,"Chen Y, Zhang Z, Li J, Gao Y, Zhou L, Ge X, Han J, Guo X, Yang H.",Virol J. 2018 Nov 7;15(1):170. doi: 10.1186/s12985-018-1078-4.,Chen Y,Virol J,2018,2018/11/09
30533434,Development of a Conventional RT-PCR Assay for Rapid Detection of Porcine Deltacoronavirus with the Same Detection Limit as a SYBR Green-Based Real-Time RT-PCR Assay,"Ma L, Zeng F, Huang B, Cong F, Huang R, Ma J, Guo P.",Biomed Res Int. 2018 Nov 6;2018:5035139. doi: 10.1155/2018/5035139. eCollection 2018.,Ma L,Biomed Res Int,2018,2018/12/12
30400834,Study of Healthcare Personnel with Influenza and other Respiratory Viruses in Israel (SHIRI): study protocol,"Hirsch A, Katz MA, Laufer Peretz A, Greenberg D, Wendlandt R, Shemer Avni Y, Newes-Adeyi G, Gofer I, Leventer-Roberts M, Davidovitch N, Rosenthal A, Gur-Arie R, Hertz T, Glatman-Freedman A, Monto AS, Azziz-Baumgartner E, Ferdinands JM, Martin ET, Malosh RE, Neyra Quijandría JM, Levine M, Campbell W, Balicer R, Thompson MG; SHIRI workgroup.",BMC Infect Dis. 2018 Nov 6;18(1):550. doi: 10.1186/s12879-018-3444-7.,Hirsch A,BMC Infect Dis,2018,2018/11/08
30394248,Prevalence of comorbidities in cases of Middle East respiratory syndrome coronavirus: a retrospective study,"Alqahtani FY, Aleanizy FS, Ali El Hadi Mohamed R, Alanazi MS, Mohamed N, Alrasheed MM, Abanmy N, Alhawassi T.",Epidemiol Infect. 2018 Nov 5;147:e35. doi: 10.1017/S0950268818002923.,Alqahtani FY,Epidemiol Infect,2018,2018/11/06
30578423,Survey of Respiratory Virus in Patients Hospitalised for Acute Exacerbations of Heart Failure - A Prospective Observational Study,"Chan CY, Low JG, Wyone W, Oon LL, Tan BH.",Ann Acad Med Singap. 2018 Nov;47(11):445-450.,Chan CY,Ann Acad Med Singap,2018,2018/12/23
30402245,Highly infectious diseases in the Mediterranean Sea area: Inventory of isolation capabilities and recommendations for appropriate isolation,"Fusco FM, Brouqui P, Ippolito G; EuroNHID Working Group.",New Microbes New Infect. 2018 Aug 30;26:S65-S73. doi: 10.1016/j.nmni.2018.08.013. eCollection 2018 Nov.,Fusco FM,New Microbes New Infect,2018,2018/11/08
30389049,Lessons learnt from a porcine epidemic diarrhea (PED) case in France in 2014: Descriptive epidemiology and control measures implemented,"Gallien S, Fablet C, Bigault L, Bernard C, Toulouse O, Berri M, Blanchard Y, Rose N, Grasland B.",Vet Microbiol. 2018 Nov;226:9-14. doi: 10.1016/j.vetmic.2018.09.023. Epub 2018 Sep 29.,Gallien S,Vet Microbiol,2018,2018/11/04
30383829,A planarian nidovirus expands the limits of RNA genome size,"Saberi A, Gulyaeva AA, Brubacher JL, Newmark PA, Gorbalenya AE.",PLoS Pathog. 2018 Nov 1;14(11):e1007314. doi: 10.1371/journal.ppat.1007314. eCollection 2018 Nov.,Saberi A,PLoS Pathog,2018,2018/11/02
30353949,Investigation of an experimental infection model of equine coronavirus in adult horses,"Schaefer E, Harms C, Viner M, Barnum S, Pusterla N.",J Vet Intern Med. 2018 Nov;32(6):2099-2104. doi: 10.1111/jvim.15318. Epub 2018 Oct 24.,Schaefer E,J Vet Intern Med,2018,2018/10/25
30343247,Psychological impact of the 2015 MERS outbreak on hospital workers and quarantined hemodialysis patients,"Lee SM, Kang WS, Cho AR, Kim T, Park JK.",Compr Psychiatry. 2018 Nov;87:123-127. doi: 10.1016/j.comppsych.2018.10.003. Epub 2018 Oct 13.,Lee SM,Compr Psychiatry,2018,2018/10/22
30322525,Co-circulation of genetically diverse population of vaccine related and unrelated respiratory mycoplasmas and viruses in UK poultry flocks with health or production problems,"Ball C, Forrester A, Ganapathy K.",Vet Microbiol. 2018 Nov;225:132-138. doi: 10.1016/j.vetmic.2018.09.009. Epub 2018 Sep 22.,Ball C,Vet Microbiol,2018,2018/10/17
30236531,"MERS: Progress on the global response, remaining challenges and the way forward",FAO-OIE-WHO MERS Technical Working Group.,Antiviral Res. 2018 Nov;159:35-44. doi: 10.1016/j.antiviral.2018.09.002. Epub 2018 Sep 17.,FAO-OIE-WHO MERS Technical Working Group,Antiviral Res,2018,2018/09/22
30224971,Evaluation of visual triage for screening of Middle East respiratory syndrome coronavirus patients,"Alfaraj SH, Al-Tawfiq JA, Gautret P, Alenazi MG, Asiri AY, Memish ZA.",New Microbes New Infect. 2018 Aug 11;26:49-52. doi: 10.1016/j.nmni.2018.08.008. eCollection 2018 Nov.,Alfaraj SH,New Microbes New Infect,2018,2018/09/19
30204059,The effect of chemical clarification of oral fluids on porcine epidemic diarrhea virus antibody responses,"Poonsuk K, Giménez-Lirola LG, Magtoto RL, Ji J, Baum DH, Rademacher CJ, Brown JT, Zhang J, Wang C, Main RG, Zimmerman JJ.",J Vet Diagn Invest. 2018 Nov;30(6):937-941. doi: 10.1177/1040638718798672. Epub 2018 Sep 11.,Poonsuk K,J Vet Diagn Invest,2018,2018/09/12
30199753,"Description and initial characterization of metatranscriptomic nidovirus-like genomes from the proposed new family Abyssoviridae, and from a sister group to the Coronavirinae, the proposed genus Alphaletovirus","Bukhari K, Mulley G, Gulyaeva AA, Zhao L, Shu G, Jiang J, Neuman BW.",Virology. 2018 Nov;524:160-171. doi: 10.1016/j.virol.2018.08.010. Epub 2018 Sep 7.,Bukhari K,Virology,2018,2018/09/11
30181371,The Small-Compound Inhibitor K22 Displays Broad Antiviral Activity against Different Members of the Family Flaviviridae and Offers Potential as a Panviral Inhibitor,"García-Nicolás O, V'kovski P, Vielle NJ, Ebert N, Züst R, Portmann J, Stalder H, Gaschen V, Vieyres G, Stoffel M, Schweizer M, Summerfield A, Engler O, Pietschmann T, Todt D, Alves MP, Thiel V, Pfaender S.",Antimicrob Agents Chemother. 2018 Oct 24;62(11):e01206-18. doi: 10.1128/AAC.01206-18. Print 2018 Nov.,García-Nicolás O,Antimicrob Agents Chemother,2018,2018/09/06
30145428,A screening campaign in sea urchin egg homogenate as a platform for discovering modulators of NAADP-dependent Ca(2+) signaling in human cells,"Gunaratne GS, Johns ME, Hintz HM, Walseth TF, Marchant JS.",Cell Calcium. 2018 Nov;75:42-52. doi: 10.1016/j.ceca.2018.08.002. Epub 2018 Aug 16.,Gunaratne GS,Cell Calcium,2018,2018/08/27
30143939,New clinical and seasonal evidence of infections by Human Parainfluenzavirus,"Álvarez-Argüelles ME, Rojo-Alba S, Pérez Martínez Z, Leal Negredo Á, Boga Riveiro JA, Alonso Álvarez MA, Rodríguez Súarez J, de Oña Navarro M, Melón García S.",Eur J Clin Microbiol Infect Dis. 2018 Nov;37(11):2211-2217. doi: 10.1007/s10096-018-3363-y. Epub 2018 Aug 24.,Álvarez-Argüelles ME,Eur J Clin Microbiol Infect Dis,2018,2018/08/26
30121440,NAADP-dependent Ca(2+) signaling regulates Middle East respiratory syndrome-coronavirus pseudovirus translocation through the endolysosomal system,"Gunaratne GS, Yang Y, Li F, Walseth TF, Marchant JS.",Cell Calcium. 2018 Nov;75:30-41. doi: 10.1016/j.ceca.2018.08.003. Epub 2018 Aug 9.,Gunaratne GS,Cell Calcium,2018,2018/08/20
30111568,The Endonucleolytic RNA Cleavage Function of nsp1 of Middle East Respiratory Syndrome Coronavirus Promotes the Production of Infectious Virus Particles in Specific Human Cell Lines,"Nakagawa K, Narayanan K, Wada M, Popov VL, Cajimat M, Baric RS, Makino S.",J Virol. 2018 Oct 12;92(21):e01157-18. doi: 10.1128/JVI.01157-18. Print 2018 Nov 1.,Nakagawa K,J Virol,2018,2018/08/17
30102924,A novel multiplex PCR-electronic microarray assay for rapid and simultaneous detection of bovine respiratory and enteric pathogens,"Thanthrige-Don N, Lung O, Furukawa-Stoffer T, Buchanan C, Joseph T, Godson DL, Gilleard J, Alexander T, Ambagala A.",J Virol Methods. 2018 Nov;261:51-62. doi: 10.1016/j.jviromet.2018.08.010. Epub 2018 Aug 10.,Thanthrige-Don N,J Virol Methods,2018,2018/08/14
30068648,Surfactin Inhibits Membrane Fusion during Invasion of Epithelial Cells by Enveloped Viruses,"Yuan L, Zhang S, Wang Y, Li Y, Wang X, Yang Q.",J Virol. 2018 Oct 12;92(21):e00809-18. doi: 10.1128/JVI.00809-18. Print 2018 Nov 1.,Yuan L,J Virol,2018,2018/08/03
30062639,Preparation and characterization of an attenuated porcine epidemic diarrhea virus strain by serial passaging,"Jie T, Benqiang L, Jinghua C, Ying S, Huili L.",Arch Virol. 2018 Nov;163(11):2997-3004. doi: 10.1007/s00705-018-3968-6. Epub 2018 Jul 31.,Jie T,Arch Virol,2018,2018/08/01
30062638,Serological survey of feline viral pathogens in free-living European wildcats (Felis s. silvestris) from Luxembourg,"Heddergott M, Steeb S, Osten-Sacken N, Steinbach P, Schneider S, Pir JP, Müller F, Pigneur LM, Frantz AC.",Arch Virol. 2018 Nov;163(11):3131-3134. doi: 10.1007/s00705-018-3972-x. Epub 2018 Jul 30.,Heddergott M,Arch Virol,2018,2018/08/01
30051343,Cholesterol is important for the entry process of porcine deltacoronavirus,"Jeon JH, Lee C.",Arch Virol. 2018 Nov;163(11):3119-3124. doi: 10.1007/s00705-018-3967-7. Epub 2018 Jul 26.,Jeon JH,Arch Virol,2018,2018/07/28
30051342,"Detection, sequence analysis, and antibody prevalence of porcine deltacoronavirus in Taiwan","Hsu TH, Liu HP, Chin CY, Wang C, Zhu WZ, Wu BL, Chang YC.",Arch Virol. 2018 Nov;163(11):3113-3117. doi: 10.1007/s00705-018-3964-x. Epub 2018 Jul 26.,Hsu TH,Arch Virol,2018,2018/07/28
29945221,"Effects of dietary yeast nucleotides supplementation on intestinal barrier function, intestinal microbiota, and humoral immunity in specific pathogen-free chickens","Wu C, Yang Z, Song C, Liang C, Li H, Chen W, Lin W, Xie Q.",Poult Sci. 2018 Nov 1;97(11):3837-3846. doi: 10.3382/ps/pey268.,Wu C,Poult Sci,2018,2018/06/27
29803593,Evaluation of the antimicrobial efficacy and skin safety of a novel color additive in combination with chlorine disinfectants,"Tyan K, Kang J, Jin K, Kyle AM.",Am J Infect Control. 2018 Nov;46(11):1254-1261. doi: 10.1016/j.ajic.2018.04.223. Epub 2018 May 24.,Tyan K,Am J Infect Control,2018,2018/05/28
29772395,"Safe, high-throughput screening of natural compounds of MERS-CoV entry inhibitors using a pseudovirus expressing MERS-CoV spike protein","Kim JY, Kim YI, Park SJ, Kim IK, Choi YK, Kim SH.",Int J Antimicrob Agents. 2018 Nov;52(5):730-732. doi: 10.1016/j.ijantimicag.2018.05.003. Epub 2018 Oct 9.,Kim JY,Int J Antimicrob Agents,2018,2018/05/18
29447989,Aetiology of lower respiratory tract infection in adults in primary care: a prospective study in 11 European countries,"Ieven M, Coenen S, Loens K, Lammens C, Coenjaerts F, Vanderstraeten A, Henriques-Normark B, Crook D, Huygen K, Butler CC, Verheij TJM, Little P, Zlateva K, van Loon A, Claas ECJ, Goossens H; GRACE consortium.",Clin Microbiol Infect. 2018 Nov;24(11):1158-1163. doi: 10.1016/j.cmi.2018.02.004. Epub 2018 Feb 12.,Ieven M,Clin Microbiol Infect,2018,2018/02/16
29396257,The prevalence of Middle East respiratory Syndrome coronavirus (MERS-CoV) infection in livestock and temporal relation to locations and seasons,"Kasem S, Qasim I, Al-Doweriej A, Hashim O, Alkarar A, Abu-Obeida A, Saleh M, Al-Hofufi A, Al-Ghadier H, Hussien R, Al-Sahaf A, Bayoumi F, Magouz A.",J Infect Public Health. 2018 Nov-Dec;11(6):884-888. doi: 10.1016/j.jiph.2018.01.004. Epub 2018 Feb 1.,Kasem S,J Infect Public Health,2018,2018/02/04
30242057,Overexpression of the nucleocapsid protein of Middle East respiratory syndrome coronavirus up-regulates CXCL10,"Aboagye JO, Yew CW, Ng OW, Monteil VM, Mirazimi A, Tan YJ.",Biosci Rep. 2018 Oct 17;38(5):BSR20181059. doi: 10.1042/BSR20181059. Print 2018 Oct 31.,Aboagye JO,Biosci Rep,2018,2018/09/23
30510593,Euclidean Distance Analysis Enables Nucleotide Skew Analysis in Viral Genomes,"van Hemert F, Jebbink M, van der Ark A, Scholer F, Berkhout B.",Comput Math Methods Med. 2018 Oct 30;2018:6490647. doi: 10.1155/2018/6490647. eCollection 2018.,van Hemert F,Comput Math Methods Med,2018,2018/12/05
30377292,A novel human coronavirus OC43 genotype detected in mainland China,"Zhu Y, Li C, Chen L, Xu B, Zhou Y, Cao L, Shang Y, Fu Z, Chen A, Deng L, Bao Y, Sun Y, Ning L, Liu C, Yin J, Xie Z, Shen K.",Emerg Microbes Infect. 2018 Oct 30;7(1):173. doi: 10.1038/s41426-018-0171-5.,Zhu Y,Emerg Microbes Infect,2018,2018/11/01
30377284,High Prevalence of MERS-CoV Infection in Camel Workers in Saudi Arabia,"Alshukairi AN, Zheng J, Zhao J, Nehdi A, Baharoon SA, Layqah L, Bokhari A, Al Johani SM, Samman N, Boudjelal M, Ten Eyck P, Al-Mozaini MA, Zhao J, Perlman S, Alagaili AN.",mBio. 2018 Oct 30;9(5):e01985-18. doi: 10.1128/mBio.01985-18.,Alshukairi AN,mBio,2018,2018/11/01
29668900,Burden and Risk Factors for Coronavirus Infections in Infants in Rural Nepal,"Uddin SMI, Englund JA, Kuypers JY, Chu HY, Steinhoff MC, Khatry SK, LeClerq SC, Tielsch JM, Mullany LC, Shrestha L, Katz J.",Clin Infect Dis. 2018 Oct 30;67(10):1507-1514. doi: 10.1093/cid/ciy317.,Uddin SMI,Clin Infect Dis,2018,2018/04/19
29668861,Continuous Invasion by Respiratory Viruses Observed in Rural Households During a Respiratory Syncytial Virus Seasonal Outbreak in Coastal Kenya,"Munywoki PK, Koech DC, Agoti CN, Cane PA, Medley GF, Nokes DJ.",Clin Infect Dis. 2018 Oct 30;67(10):1559-1567. doi: 10.1093/cid/ciy313.,Munywoki PK,Clin Infect Dis,2018,2018/04/19
30393776,"Evaluation of a recombination-resistant coronavirus as a broadly applicable, rapidly implementable vaccine platform","Graham RL, Deming DJ, Deming ME, Yount BL, Baric RS.",Commun Biol. 2018 Oct 29;1:179. doi: 10.1038/s42003-018-0175-7. eCollection 2018.,Graham RL,Commun Biol,2018,2018/11/06
30380612,MicroRNA-221-5p Inhibits Porcine Epidemic Diarrhea Virus Replication by Targeting Genomic Viral RNA and Activating the NF-κB Pathway,"Zheng H, Xu L, Liu Y, Li C, Zhang L, Wang T, Zhao D, Xu X, Zhang Y.",Int J Mol Sci. 2018 Oct 29;19(11):3381. doi: 10.3390/ijms19113381.,Zheng H,Int J Mol Sci,2018,2018/11/02
30243502,Oral administration of coated PEDV-loaded microspheres elicited PEDV-specific immunity in weaned piglets,"Wen Z, Xu Z, Zhou Q, Li W, Wu Y, Du Y, Chen L, Zhang Y, Xue C, Cao Y.",Vaccine. 2018 Oct 29;36(45):6803-6809. doi: 10.1016/j.vaccine.2018.09.014. Epub 2018 Sep 20.,Wen Z,Vaccine,2018,2018/09/24
30510579,Etiology of Coinfections in Children with Influenza during 2015/16 Winter Season in Nepal,"Upadhyay BP, Banjara MR, Shrestha RK, Tashiro M, Ghimire P.",Int J Microbiol. 2018 Oct 28;2018:8945142. doi: 10.1155/2018/8945142. eCollection 2018.,Upadhyay BP,Int J Microbiol,2018,2018/12/05
30416428,Neurologic Alterations Due to Respiratory Virus Infections,"Bohmwald K, Gálvez NMS, Ríos M, Kalergis AM.",Front Cell Neurosci. 2018 Oct 26;12:386. doi: 10.3389/fncel.2018.00386. eCollection 2018.,Bohmwald K,Front Cell Neurosci,2018,2018/11/13
30373151,Agent-Based Modeling for Super-Spreading Events: A Case Study of MERS-CoV Transmission Dynamics in the Republic of Korea,"Kim Y, Ryu H, Lee S.",Int J Environ Res Public Health. 2018 Oct 26;15(11):2369. doi: 10.3390/ijerph15112369.,Kim Y,Int J Environ Res Public Health,2018,2018/10/31
30359242,Metagenomic analysis of viral nucleic acid extraction methods in respiratory clinical samples,"Zhang D, Lou X, Yan H, Pan J, Mao H, Tang H, Shu Y, Zhao Y, Liu L, Li J, Chen J, Zhang Y, Ma X.",BMC Genomics. 2018 Oct 25;19(1):773. doi: 10.1186/s12864-018-5152-5.,Zhang D,BMC Genomics,2018,2018/10/26
30356097,Stabilized coronavirus spikes are resistant to conformational changes induced by receptor recognition or proteolysis,"Kirchdoerfer RN, Wang N, Pallesen J, Wrapp D, Turner HL, Cottrell CA, Corbett KS, Graham BS, McLellan JS, Ward AB.",Sci Rep. 2018 Oct 24;8(1):15701. doi: 10.1038/s41598-018-34171-7.,Kirchdoerfer RN,Sci Rep,2018,2018/10/26
30297408,"Interplay between coronavirus, a cytoplasmic RNA virus, and nonsense-mediated mRNA decay pathway","Wada M, Lokugamage KG, Nakagawa K, Narayanan K, Makino S.",Proc Natl Acad Sci U S A. 2018 Oct 23;115(43):E10157-E10166. doi: 10.1073/pnas.1811675115. Epub 2018 Oct 8.,Wada M,Proc Natl Acad Sci U S A,2018,2018/10/10
30342530,Transferrin receptor 1 is a supplementary receptor that assists transmissible gastroenteritis virus entry into porcine intestinal epithelium,"Zhang S, Hu W, Yuan L, Yang Q.",Cell Commun Signal. 2018 Oct 20;16(1):69. doi: 10.1186/s12964-018-0283-5.,Zhang S,Cell Commun Signal,2018,2018/10/22
30341341,White-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats,"Davy CM, Donaldson ME, Subudhi S, Rapin N, Warnecke L, Turner JM, Bollinger TK, Kyle CJ, Dorville NAS, Kunkel EL, Norquay KJO, Dzal YA, Willis CKR, Misra V.",Sci Rep. 2018 Oct 19;8(1):15508. doi: 10.1038/s41598-018-33975-x.,Davy CM,Sci Rep,2018,2018/10/21
30340595,Molecular detection of enteric viruses and the genetic characterization of porcine astroviruses and sapoviruses in domestic pigs from Slovakian farms,"Salamunova S, Jackova A, Mandelik R, Novotny J, Vlasakova M, Vilcek S.",BMC Vet Res. 2018 Oct 19;14(1):313. doi: 10.1186/s12917-018-1640-8.,Salamunova S,BMC Vet Res,2018,2018/10/21
30068649,"Inhibition of Stress Granule Formation by Middle East Respiratory Syndrome Coronavirus 4a Accessory Protein Facilitates Viral Translation, Leading to Efficient Virus Replication","Nakagawa K, Narayanan K, Wada M, Makino S.",J Virol. 2018 Sep 26;92(20):e00902-18. doi: 10.1128/JVI.00902-18. Print 2018 Oct 15.,Nakagawa K,J Virol,2018,2018/08/03
30315177,Establishment of porcine enterocyte/myofibroblast co-cultures for the growth of porcine rota- and coronaviruses,"Cui T, Theuns S, Desmarets LMB, Xie J, De Gryse GMA, Yang B, Van den Broeck W, Nauwynck HJ.",Sci Rep. 2018 Oct 12;8(1):15195. doi: 10.1038/s41598-018-33305-1.,Cui T,Sci Rep,2018,2018/10/14
30314467,Differentially expressed non-coding RNAs induced by transmissible gastroenteritis virus potentially regulate inflammation and NF-κB pathway in porcine intestinal epithelial cell line,"Ma X, Zhao X, Zhang Z, Guo J, Guan L, Li J, Mi M, Huang Y, Tong D.",BMC Genomics. 2018 Oct 12;19(1):747. doi: 10.1186/s12864-018-5128-5.,Ma X,BMC Genomics,2018,2018/10/14
